caseid,task,start_timestamp,end_timestamp,resource
0,Start,2019-05-14 09:32:45.0,2019-05-14 09:32:45.0,SYSTEM
0,Prescription received,2019-05-14 09:32:45.0,2019-05-14 11:00:00.0,Role 2
1,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
2,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
2,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
2,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
2,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
1,Process drop-off,2019-05-14 11:00:00.0,2019-05-14 11:01:11.122,Role 1
0,Process drop-off,2019-05-14 11:00:00.0,2019-05-14 11:01:15.261,Role 1
1,Enter prescription details,2019-05-14 11:01:11.122,2019-05-14 11:01:25.945,Role 1
1,Check if refill is allowed,2019-05-14 11:01:25.945,2019-05-14 11:01:25.945,Role 3
1,Check DUR,2019-05-14 11:01:25.945,2019-05-14 11:01:25.945,Role 3
1,Check Insurance,2019-05-14 11:01:25.945,2019-05-14 11:01:25.945,Role 3
2,Process drop-off,2019-05-14 11:00:00.0,2019-05-14 11:01:44.187,Role 1
2,Enter prescription details,2019-05-14 11:01:44.187,2019-05-14 11:03:01.93,Role 1
2,Check if refill is allowed,2019-05-14 11:03:01.93,2019-05-14 11:03:01.93,Role 3
2,Check DUR,2019-05-14 11:03:01.93,2019-05-14 11:03:01.93,Role 3
0,Enter prescription details,2019-05-14 11:01:15.261,2019-05-14 11:05:14.467,Role 1
0,Check if refill is allowed,2019-05-14 11:05:14.467,2019-05-14 11:05:14.467,Role 3
0,Check DUR,2019-05-14 11:05:14.467,2019-05-14 11:05:14.467,Role 3
0,Check Insurance,2019-05-14 11:05:14.467,2019-05-14 11:05:14.467,Role 3
2,Resolve DUR manually,2019-05-14 11:03:01.93,2019-05-14 11:05:47.985,Role 4
2,Check Insurance,2019-05-14 11:05:47.985,2019-05-14 11:05:47.985,Role 3
