caseid,task,start_timestamp,end_timestamp,resource
0,Prescription received,2019-05-14 09:32:45.0,2019-05-14 11:00:00.0,Role 2
0,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
1,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
2,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
2,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
2,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
0,Process drop-off,2019-05-14 11:00:00.0,2019-05-14 11:01:23.612,Role 1
2,Process drop-off,2019-05-14 11:00:00.0,2019-05-14 11:01:27.634,Role 1
1,Process drop-off,2019-05-14 11:00:00.0,2019-05-14 11:01:31.53,Role 1
2,Enter prescription details,2019-05-14 11:01:27.634,2019-05-14 11:01:34.15,Role 1
2,Check if refill is allowed,2019-05-14 11:01:34.15,2019-05-14 11:01:34.15,Role 3
2,Check DUR,2019-05-14 11:01:34.15,2019-05-14 11:01:34.15,Role 3
2,Resolve DUR manually,2019-05-14 11:01:34.15,2019-05-14 11:01:37.581,Role 4
2,Check Insurance,2019-05-14 11:01:37.581,2019-05-14 11:01:37.581,Role 3
1,Enter prescription details,2019-05-14 11:01:31.53,2019-05-14 11:06:41.474,Role 1
1,Check if refill is allowed,2019-05-14 11:06:41.474,2019-05-14 11:06:41.474,Role 3
1,Check DUR,2019-05-14 11:06:41.474,2019-05-14 11:06:41.474,Role 3
1,Resolve DUR manually,2019-05-14 11:06:41.474,2019-05-14 11:08:41.093,Role 4
1,Check Insurance,2019-05-14 11:08:41.093,2019-05-14 11:08:41.093,Role 3
2,Pack the drugs (Production),2019-05-14 11:01:37.581,2019-05-14 11:10:02.432,Role 1
2,Check for Quality Assurance,2019-05-14 11:10:02.432,2019-05-14 11:11:03.988,Role 4
2,Pick-up,2019-05-14 11:11:03.988,2019-05-14 11:11:07.942,Role 1
2,End,2019-05-14 11:11:07.942,2019-05-14 11:11:07.942,SYSTEM
2,Prescription fulfilled,2019-05-14 11:11:07.942,2019-05-14 11:11:07.942,Role 2
2,End,2019-05-14 11:11:07.942,2019-05-14 11:11:07.942,SYSTEM
0,Enter prescription details,2019-05-14 11:01:23.612,2019-05-14 11:15:58.64,Role 1
0,Check if refill is allowed,2019-05-14 11:15:58.64,2019-05-14 11:15:58.64,Role 3
1,Resolve insurance issues manually,2019-05-14 11:08:41.093,2019-05-14 11:17:42.991,Role 1
1,Pack the drugs (Production),2019-05-14 11:17:42.991,2019-05-14 11:18:04.94,Role 1
0,Contact customer /  doctor,2019-05-14 11:15:58.64,2019-05-14 11:19:24.283,Role 4
0,Check Insurance,2019-05-14 11:19:24.283,2019-05-14 11:19:24.283,Role 3
1,Check for Quality Assurance,2019-05-14 11:19:24.283,2019-05-14 11:20:18.022,Role 4
1,Pick-up,2019-05-14 11:20:18.022,2019-05-14 11:50:10.433,Role 1
1,Prescription fulfilled,2019-05-14 11:50:10.433,2019-05-14 11:50:10.433,Role 2
1,End,2019-05-14 11:50:10.433,2019-05-14 11:50:10.433,SYSTEM
1,Prescription fulfilled,2019-05-14 11:50:10.433,2019-05-14 11:50:10.433,Role 2
1,End,2019-05-14 11:50:10.433,2019-05-14 11:50:10.433,SYSTEM
1,Prescription fulfilled,2019-05-14 11:50:10.433,2019-05-14 11:50:10.433,Role 2
1,End,2019-05-14 11:50:10.433,2019-05-14 11:50:10.433,SYSTEM
0,Pack the drugs (Production),2019-05-14 11:19:24.283,2019-05-14 12:14:03.251,Role 1
0,Check for Quality Assurance,2019-05-14 12:14:03.251,2019-05-14 12:15:09.312,Role 4
0,Pick-up,2019-05-14 12:15:09.312,2019-05-14 12:25:26.058,Role 1
0,Prescription fulfilled,2019-05-14 12:25:26.058,2019-05-14 12:25:26.058,Role 2
0,End,2019-05-14 12:25:26.058,2019-05-14 12:25:26.058,SYSTEM
0,Prescription fulfilled,2019-05-14 12:25:26.058,2019-05-14 12:25:26.058,Role 2
0,End,2019-05-14 12:25:26.058,2019-05-14 12:25:26.058,SYSTEM
0,Prescription fulfilled,2019-05-14 12:25:26.058,2019-05-14 12:25:26.058,Role 2
0,End,2019-05-14 12:25:26.058,2019-05-14 12:25:26.058,SYSTEM
0,Prescription fulfilled,2019-05-14 12:25:26.058,2019-05-14 12:25:26.058,Role 2
0,End,2019-05-14 12:25:26.058,2019-05-14 12:25:26.058,SYSTEM
3,Start,2019-05-14 14:08:18.209,2019-05-14 14:08:18.209,SYSTEM
3,Process drop-off,2019-05-14 14:08:18.209,2019-05-14 14:10:02.893,Role 1
