caseid,task,start_timestamp,end_timestamp,resource
0,Start,2019-05-14 09:32:45.0,2019-05-14 09:32:45.0,SYSTEM
1,Start,2019-05-14 09:34:50.413,2019-05-14 09:34:50.413,SYSTEM
3,Start,2019-05-14 10:25:56.815,2019-05-14 10:25:56.815,SYSTEM
4,Start,2019-05-14 10:42:29.379,2019-05-14 10:42:29.379,SYSTEM
0,Prescription received,2019-05-14 09:32:45.0,2019-05-14 11:00:00.0,Role 2
0,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
1,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
1,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
2,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
1,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
2,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
3,Process drop-off,2019-05-14 10:25:56.815,2019-05-14 11:01:35.523,Role 1
4,Process drop-off,2019-05-14 10:42:29.379,2019-05-14 11:01:36.778,Role 1
0,Process drop-off,2019-05-14 11:00:00.0,2019-05-14 11:01:45.377,Role 1
1,Process drop-off,2019-05-14 11:01:35.523,2019-05-14 11:03:01.006,Role 1
4,Enter prescription details,2019-05-14 11:03:01.006,2019-05-14 11:03:11.276,Role 1
4,Check if refill is allowed,2019-05-14 11:03:11.276,2019-05-14 11:03:11.276,Role 3
4,Check DUR,2019-05-14 11:03:11.276,2019-05-14 11:03:11.276,Role 3
4,Check Insurance,2019-05-14 11:03:11.276,2019-05-14 11:03:11.276,Role 3
2,Process drop-off,2019-05-14 11:01:36.778,2019-05-14 11:03:14.265,Role 1
0,Enter prescription details,2019-05-14 11:03:11.276,2019-05-14 11:03:55.648,Role 1
0,Check if refill is allowed,2019-05-14 11:03:55.648,2019-05-14 11:03:55.648,Role 3
4,Pack the drugs (Production),2019-05-14 11:03:55.648,2019-05-14 11:04:38.716,Role 1
1,Enter prescription details,2019-05-14 11:03:14.265,2019-05-14 11:05:16.366,Role 1
1,Check if refill is allowed,2019-05-14 11:05:16.366,2019-05-14 11:05:16.366,Role 3
1,Check DUR,2019-05-14 11:05:16.366,2019-05-14 11:05:16.366,Role 3
2,Enter prescription details,2019-05-14 11:04:38.716,2019-05-14 11:06:56.199,Role 1
2,Check if refill is allowed,2019-05-14 11:06:56.199,2019-05-14 11:06:56.199,Role 3
3,Enter prescription details,2019-05-14 11:01:45.377,2019-05-14 11:21:13.259,Role 1
3,Check if refill is allowed,2019-05-14 11:21:13.259,2019-05-14 11:21:13.259,Role 3
2,Contact Doctor about refill,2019-05-14 11:06:56.199,2019-05-14 11:23:50.916,Role 1
2,Check DUR,2019-05-14 11:23:50.916,2019-05-14 11:23:50.916,Role 3
2,Check Insurance,2019-05-14 11:23:50.916,2019-05-14 11:23:50.916,Role 3
2,Resolve insurance issues manually,2019-05-14 11:23:50.916,2019-05-14 11:23:52.081,Role 1
0,Contact customer /  doctor,2019-05-14 11:03:55.648,2019-05-14 11:29:00.158,Role 4
0,Check Insurance,2019-05-14 11:29:00.158,2019-05-14 11:29:00.158,Role 3
0,Resolve insurance issues manually,2019-05-14 11:29:00.158,2019-05-14 11:29:06.996,Role 1
4,Check for Quality Assurance,2019-05-14 11:29:00.158,2019-05-14 11:29:56.98,Role 4
4,Pick-up,2019-05-14 11:29:56.98,2019-05-14 11:30:28.181,Role 1
4,Prescription fulfilled,2019-05-14 11:30:28.181,2019-05-14 11:30:28.181,Role 2
4,End,2019-05-14 11:30:28.181,2019-05-14 11:30:28.181,SYSTEM
4,Prescription fulfilled,2019-05-14 11:30:28.181,2019-05-14 11:30:28.181,Role 2
4,End,2019-05-14 11:30:28.181,2019-05-14 11:30:28.181,SYSTEM
4,Prescription fulfilled,2019-05-14 11:30:28.181,2019-05-14 11:30:28.181,Role 2
4,End,2019-05-14 11:30:28.181,2019-05-14 11:30:28.181,SYSTEM
2,Pack the drugs (Production),2019-05-14 11:23:52.081,2019-05-14 11:31:25.741,Role 1
1,Resolve DUR manually,2019-05-14 11:29:56.98,2019-05-14 11:35:44.042,Role 4
1,Check Insurance,2019-05-14 11:35:44.042,2019-05-14 11:35:44.042,Role 3
1,Pack the drugs (Production),2019-05-14 11:35:44.042,2019-05-14 11:36:17.272,Role 1
0,Pack the drugs (Production),2019-05-14 11:29:06.996,2019-05-14 11:42:58.401,Role 1
3,Contact customer /  doctor,2019-05-14 11:35:44.042,2019-05-14 11:42:59.448,Role 4
3,Check Insurance,2019-05-14 11:42:59.448,2019-05-14 11:42:59.448,Role 3
2,Check for Quality Assurance,2019-05-14 11:42:59.448,2019-05-14 11:44:00.059,Role 4
2,Pick-up,2019-05-14 11:44:00.059,2019-05-14 11:44:08.581,Role 1
2,End,2019-05-14 11:44:08.581,2019-05-14 11:44:08.581,SYSTEM
2,Prescription fulfilled,2019-05-14 11:44:08.581,2019-05-14 11:44:08.581,Role 2
2,End,2019-05-14 11:44:08.581,2019-05-14 11:44:08.581,SYSTEM
2,Prescription fulfilled,2019-05-14 11:44:08.581,2019-05-14 11:44:08.581,Role 2
2,End,2019-05-14 11:44:08.581,2019-05-14 11:44:08.581,SYSTEM
2,Prescription fulfilled,2019-05-14 11:44:08.581,2019-05-14 11:44:08.581,Role 2
2,End,2019-05-14 11:44:08.581,2019-05-14 11:44:08.581,SYSTEM
2,Prescription fulfilled,2019-05-14 11:44:08.581,2019-05-14 11:44:08.581,Role 2
2,End,2019-05-14 11:44:08.581,2019-05-14 11:44:08.581,SYSTEM
