caseid,task,start_timestamp,end_timestamp,resource
0,Start,2019-05-14 09:32:45.0,2019-05-14 09:32:45.0,SYSTEM
2,Start,2019-05-14 10:46:30.814,2019-05-14 10:46:30.814,SYSTEM
3,Start,2019-05-14 10:58:57.762,2019-05-14 10:58:57.762,SYSTEM
0,Prescription received,2019-05-14 09:32:45.0,2019-05-14 11:00:00.0,Role 2
0,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
1,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
0,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
1,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
1,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
1,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
1,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
1,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
0,Process drop-off,2019-05-14 11:00:00.0,2019-05-14 11:01:18.221,Role 1
2,Process drop-off,2019-05-14 10:46:30.814,2019-05-14 11:01:19.838,Role 1
3,Process drop-off,2019-05-14 10:58:57.762,2019-05-14 11:01:25.533,Role 1
2,Enter prescription details,2019-05-14 11:01:25.533,2019-05-14 11:01:28.784,Role 1
2,Check if refill is allowed,2019-05-14 11:01:28.784,2019-05-14 11:01:28.784,Role 3
3,Enter prescription details,2019-05-14 11:01:28.784,2019-05-14 11:01:29.798,Role 1
3,Check if refill is allowed,2019-05-14 11:01:29.798,2019-05-14 11:01:29.798,Role 3
3,Check DUR,2019-05-14 11:01:29.798,2019-05-14 11:01:29.798,Role 3
0,Enter prescription details,2019-05-14 11:01:19.838,2019-05-14 11:01:34.285,Role 1
0,Check if refill is allowed,2019-05-14 11:01:34.285,2019-05-14 11:01:34.285,Role 3
0,Check DUR,2019-05-14 11:01:34.285,2019-05-14 11:01:34.285,Role 3
0,Check Insurance,2019-05-14 11:01:34.285,2019-05-14 11:01:34.285,Role 3
1,Process drop-off,2019-05-14 11:01:18.221,2019-05-14 11:02:36.974,Role 1
1,Enter prescription details,2019-05-14 11:02:36.974,2019-05-14 11:02:42.671,Role 1
1,Check if refill is allowed,2019-05-14 11:02:42.671,2019-05-14 11:02:42.671,Role 3
0,Resolve insurance issues manually,2019-05-14 11:01:34.285,2019-05-14 11:04:50.762,Role 1
2,Contact customer /  doctor,2019-05-14 11:01:28.784,2019-05-14 11:05:17.07,Role 4
2,Check Insurance,2019-05-14 11:05:17.07,2019-05-14 11:05:17.07,Role 3
2,Pack the drugs (Production),2019-05-14 11:05:17.07,2019-05-14 11:05:21.537,Role 1
3,Resolve DUR manually,2019-05-14 11:05:17.07,2019-05-14 11:08:12.241,Role 4
3,Check Insurance,2019-05-14 11:08:12.241,2019-05-14 11:08:12.241,Role 3
3,Pack the drugs (Production),2019-05-14 11:08:12.241,2019-05-14 11:09:03.333,Role 1
0,Pack the drugs (Production),2019-05-14 11:04:50.762,2019-05-14 11:41:22.329,Role 1
4,Prescription received,2019-05-14 11:56:08.933,2019-05-14 11:56:08.933,Role 2
4,Start,2019-05-14 11:56:08.933,2019-05-14 11:56:08.933,SYSTEM
4,Prescription received,2019-05-14 11:56:08.933,2019-05-14 11:56:08.933,Role 2
4,Start,2019-05-14 11:56:08.933,2019-05-14 11:56:08.933,SYSTEM
4,Prescription received,2019-05-14 11:56:08.933,2019-05-14 11:56:08.933,Role 2
4,Start,2019-05-14 11:56:08.933,2019-05-14 11:56:08.933,SYSTEM
4,Prescription received,2019-05-14 11:56:08.933,2019-05-14 11:56:08.933,Role 2
4,Start,2019-05-14 11:56:08.933,2019-05-14 11:56:08.933,SYSTEM
4,Process drop-off,2019-05-14 11:56:08.933,2019-05-14 11:57:34.552,Role 1
4,Enter prescription details,2019-05-14 11:57:34.552,2019-05-14 11:57:40.598,Role 1
4,Check if refill is allowed,2019-05-14 11:57:40.598,2019-05-14 11:57:40.598,Role 3
1,Contact customer /  doctor,2019-05-14 11:08:12.241,2019-05-14 12:04:51.632,Role 4
1,Check Insurance,2019-05-14 12:04:51.632,2019-05-14 12:04:51.632,Role 3
2,Check for Quality Assurance,2019-05-14 12:04:51.632,2019-05-14 12:05:48.903,Role 4
2,Pick-up,2019-05-14 12:05:48.903,2019-05-14 12:06:01.153,Role 1
2,Prescription fulfilled,2019-05-14 12:06:01.153,2019-05-14 12:06:01.153,Role 2
2,End,2019-05-14 12:06:01.153,2019-05-14 12:06:01.153,SYSTEM
3,Check for Quality Assurance,2019-05-14 12:05:48.903,2019-05-14 12:06:52.147,Role 4
3,Pick-up,2019-05-14 12:06:52.147,2019-05-14 12:06:58.664,Role 1
3,End,2019-05-14 12:06:58.664,2019-05-14 12:06:58.664,SYSTEM
0,Check for Quality Assurance,2019-05-14 12:06:52.147,2019-05-14 12:07:55.783,Role 4
0,Pick-up,2019-05-14 12:07:55.783,2019-05-14 12:10:17.13,Role 1
