caseid,task,start_timestamp,end_timestamp,resource
1,Start,2019-05-14 10:18:48.104,2019-05-14 10:18:48.104,SYSTEM
0,Prescription received,2019-05-14 09:32:45.0,2019-05-14 11:00:00.0,Role 2
0,Start,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,SYSTEM
1,Prescription received,2019-05-14 11:00:00.0,2019-05-14 11:00:00.0,Role 2
1,Process drop-off,2019-05-14 11:00:00.0,2019-05-14 11:01:19.576,Role 1
1,Enter prescription details,2019-05-14 11:01:19.576,2019-05-14 11:01:22.532,Role 1
1,Check if refill is allowed,2019-05-14 11:01:22.532,2019-05-14 11:01:22.532,Role 3
0,Process drop-off,2019-05-14 11:00:00.0,2019-05-14 11:01:42.298,Role 1
0,Enter prescription details,2019-05-14 11:01:42.298,2019-05-14 11:01:50.378,Role 1
0,Check if refill is allowed,2019-05-14 11:01:50.378,2019-05-14 11:01:50.378,Role 3
1,Contact customer /  doctor,2019-05-14 11:01:22.532,2019-05-14 11:06:37.608,Role 4
1,Check Insurance,2019-05-14 11:06:37.608,2019-05-14 11:06:37.608,Role 3
1,Pack the drugs (Production),2019-05-14 11:06:37.608,2019-05-14 11:08:22.717,Role 1
2,Prescription received,2019-05-14 11:12:52.691,2019-05-14 11:12:52.691,Role 2
2,Process drop-off,2019-05-14 11:12:52.691,2019-05-14 11:14:23.799,Role 1
0,Contact customer /  doctor,2019-05-14 11:06:37.608,2019-05-14 11:14:27.735,Role 4
0,Check Insurance,2019-05-14 11:14:27.735,2019-05-14 11:14:27.735,Role 3
2,Enter prescription details,2019-05-14 11:14:23.799,2019-05-14 11:15:03.465,Role 1
2,Check if refill is allowed,2019-05-14 11:15:03.465,2019-05-14 11:15:03.465,Role 3
1,Check for Quality Assurance,2019-05-14 11:14:27.735,2019-05-14 11:15:22.523,Role 4
1,Pick-up,2019-05-14 11:15:22.523,2019-05-14 11:15:54.781,Role 1
1,Prescription fulfilled,2019-05-14 11:15:54.781,2019-05-14 11:15:54.781,Role 2
1,End,2019-05-14 11:15:54.781,2019-05-14 11:15:54.781,SYSTEM
1,Prescription fulfilled,2019-05-14 11:15:54.781,2019-05-14 11:15:54.781,Role 2
1,End,2019-05-14 11:15:54.781,2019-05-14 11:15:54.781,SYSTEM
2,Contact customer /  doctor,2019-05-14 11:15:22.523,2019-05-14 11:16:59.431,Role 4
2,Check Insurance,2019-05-14 11:16:59.431,2019-05-14 11:16:59.431,Role 3
0,Pack the drugs (Production),2019-05-14 11:14:27.735,2019-05-14 11:18:27.148,Role 1
2,Resolve insurance issues manually,2019-05-14 11:16:59.431,2019-05-14 11:18:48.007,Role 1
0,Check for Quality Assurance,2019-05-14 11:18:27.148,2019-05-14 11:19:20.87,Role 4
3,Start,2019-05-14 11:40:12.588,2019-05-14 11:40:12.588,SYSTEM
3,Prescription received,2019-05-14 11:40:12.588,2019-05-14 11:40:12.588,Role 2
3,Process drop-off,2019-05-14 11:40:12.588,2019-05-14 11:41:50.054,Role 1
3,Enter prescription details,2019-05-14 11:41:50.054,2019-05-14 11:51:30.912,Role 1
3,Check if refill is allowed,2019-05-14 11:51:30.912,2019-05-14 11:51:30.912,Role 3
3,Check DUR,2019-05-14 11:51:30.912,2019-05-14 11:51:30.912,Role 3
3,Resolve DUR manually,2019-05-14 11:51:30.912,2019-05-14 11:57:11.779,Role 4
3,Check Insurance,2019-05-14 11:57:11.779,2019-05-14 11:57:11.779,Role 3
2,Pack the drugs (Production),2019-05-14 11:18:48.007,2019-05-14 12:02:34.167,Role 1
2,Check for Quality Assurance,2019-05-14 12:02:34.167,2019-05-14 12:03:28.793,Role 4
2,Pick-up,2019-05-14 12:03:28.793,2019-05-14 12:03:30.24,Role 1
2,End,2019-05-14 12:03:30.24,2019-05-14 12:03:30.24,SYSTEM
2,Prescription fulfilled,2019-05-14 12:03:30.24,2019-05-14 12:03:30.24,Role 2
2,End,2019-05-14 12:03:30.24,2019-05-14 12:03:30.24,SYSTEM
2,Prescription fulfilled,2019-05-14 12:03:30.24,2019-05-14 12:03:30.24,Role 2
2,End,2019-05-14 12:03:30.24,2019-05-14 12:03:30.24,SYSTEM
2,Prescription fulfilled,2019-05-14 12:03:30.24,2019-05-14 12:03:30.24,Role 2
2,End,2019-05-14 12:03:30.24,2019-05-14 12:03:30.24,SYSTEM
2,Prescription fulfilled,2019-05-14 12:03:30.24,2019-05-14 12:03:30.24,Role 2
2,End,2019-05-14 12:03:30.24,2019-05-14 12:03:30.24,SYSTEM
2,Prescription fulfilled,2019-05-14 12:03:30.24,2019-05-14 12:03:30.24,Role 2
2,End,2019-05-14 12:03:30.24,2019-05-14 12:03:30.24,SYSTEM
