caseid,timestamp
Case1,2021-01-20 11:37:19
Case2,2021-01-20 12:25:26
Case3,2021-01-20 13:20:07
Case4,2021-01-20 14:42:30
Case5,2021-01-20 15:24:47
Case6,2021-01-20 17:00:24
Case7,2021-01-20 18:05:56
Case8,2021-01-20 18:15:54
Case9,2021-01-20 19:43:25
Case10,2021-01-20 20:38:39
Case11,2021-01-20 21:47:06
Case12,2021-01-20 22:38:10
Case13,2021-01-21 01:44:05
Case14,2021-01-21 04:09:31
Case15,2021-01-21 04:46:03
Case16,2021-01-21 05:22:05
Case17,2021-01-21 09:28:10
Case18,2021-01-21 10:48:40
Case19,2021-01-21 11:40:00
Case20,2021-01-21 12:46:15
Case21,2021-01-21 13:53:10
Case22,2021-01-21 14:21:33
Case23,2021-01-21 15:37:02
Case24,2021-01-21 16:31:47
Case25,2021-01-21 16:44:11
Case26,2021-01-21 18:02:24
Case27,2021-01-21 19:06:25
Case28,2021-01-21 19:43:44
Case29,2021-01-21 21:05:45
Case30,2021-01-21 23:27:08
Case31,2021-01-22 00:29:52
Case32,2021-01-22 01:17:35
Case33,2021-01-22 03:50:40
Case34,2021-01-22 05:02:45
Case35,2021-01-22 06:37:35
Case36,2021-01-22 07:36:43
Case37,2021-01-22 08:45:55
Case38,2021-01-22 09:41:21
Case39,2021-01-22 11:02:43
Case40,2021-01-22 11:41:46
Case41,2021-01-22 12:53:41
Case42,2021-01-22 13:24:24
Case43,2021-01-22 14:18:15
Case44,2021-01-22 15:20:33
Case45,2021-01-22 16:51:24
Case46,2021-01-22 18:03:20
Case47,2021-01-22 19:09:50
Case48,2021-01-22 19:12:13
Case49,2021-01-22 20:14:57
Case50,2021-01-22 21:32:52
Case51,2021-01-23 02:08:30
Case52,2021-01-23 02:12:43
Case53,2021-01-23 04:11:38
Case54,2021-01-23 10:32:04
Case55,2021-01-23 12:08:07
Case56,2021-01-23 12:45:34
Case57,2021-01-23 14:03:40
Case58,2021-01-23 14:43:42
Case59,2021-01-23 15:29:33
Case60,2021-01-23 16:55:38
Case61,2021-01-23 17:38:59
Case62,2021-01-23 18:32:52
Case63,2021-01-23 19:14:53
Case64,2021-01-23 20:17:54
Case65,2021-01-24 02:34:53
Case66,2021-01-24 04:49:47
Case67,2021-01-24 09:30:39
Case68,2021-01-24 11:20:58
Case69,2021-01-24 13:00:49
Case70,2021-01-24 13:20:42
Case71,2021-01-24 15:05:08
Case72,2021-01-24 15:52:54
Case73,2021-01-24 17:58:47
Case74,2021-01-24 18:25:28
Case75,2021-01-24 19:39:23
Case76,2021-01-24 20:17:16
Case77,2021-01-24 22:34:47
Case78,2021-01-25 01:30:57
Case79,2021-01-25 02:39:10
Case80,2021-01-25 05:05:14
Case81,2021-01-25 05:59:02
Case82,2021-01-25 09:45:52
Case83,2021-01-25 10:14:58
Case84,2021-01-25 11:15:43
Case85,2021-01-25 12:24:13
Case86,2021-01-25 13:30:24
Case87,2021-01-25 14:12:36
Case88,2021-01-25 15:54:55
Case89,2021-01-25 16:33:28
Case90,2021-01-25 17:19:12
Case91,2021-01-25 19:03:24
Case92,2021-01-25 19:22:18
Case93,2021-01-25 20:48:08
Case94,2021-01-25 21:17:44
Case95,2021-01-25 22:53:53
Case96,2021-01-25 23:36:20
Case97,2021-01-26 00:40:36
Case98,2021-01-26 03:58:56
Case99,2021-01-26 05:57:04
Case100,2021-01-26 07:29:24
Case101,2021-01-26 10:34:21
Case102,2021-01-26 11:42:22
Case103,2021-01-26 12:47:48
Case104,2021-01-26 13:13:09
Case105,2021-01-26 15:05:40
Case106,2021-01-26 15:58:42
Case107,2021-01-26 16:49:38
Case108,2021-01-26 18:06:46
Case109,2021-01-26 18:35:29
Case110,2021-01-26 19:12:24
Case111,2021-01-26 20:21:05
Case112,2021-01-26 22:46:09
Case113,2021-01-27 00:57:27
