caseid,timestamp
Case1,2021-01-20 12:04:33
Case2,2021-01-20 12:45:08
Case3,2021-01-20 13:58:38
Case4,2021-01-20 14:13:46
Case5,2021-01-20 15:52:27
Case6,2021-01-20 17:01:42
Case7,2021-01-20 17:38:59
Case8,2021-01-20 19:03:40
Case9,2021-01-20 20:05:21
Case10,2021-01-20 20:57:29
Case11,2021-01-21 01:49:32
Case12,2021-01-21 02:48:47
Case13,2021-01-21 05:58:44
Case14,2021-01-21 07:04:53
Case15,2021-01-21 08:40:56
Case16,2021-01-21 09:52:06
Case17,2021-01-21 10:48:29
Case18,2021-01-21 11:21:44
Case19,2021-01-21 12:35:39
Case20,2021-01-21 13:20:59
Case21,2021-01-21 14:36:40
Case22,2021-01-21 15:41:07
Case23,2021-01-21 17:08:32
Case24,2021-01-21 17:27:26
Case25,2021-01-21 18:17:51
Case26,2021-01-21 19:14:47
Case27,2021-01-21 21:24:57
Case28,2021-01-21 22:49:34
Case29,2021-01-21 23:29:25
Case30,2021-01-22 01:26:28
Case31,2021-01-22 02:57:59
Case32,2021-01-22 05:24:23
Case33,2021-01-22 10:05:04
Case34,2021-01-22 10:56:10
Case35,2021-01-22 12:09:08
Case36,2021-01-22 13:02:25
Case37,2021-01-22 13:36:28
Case38,2021-01-22 14:29:52
Case39,2021-01-22 15:31:58
Case40,2021-01-22 16:43:41
Case41,2021-01-22 17:38:55
Case42,2021-01-22 18:25:27
Case43,2021-01-22 20:07:49
Case44,2021-01-22 20:42:12
Case45,2021-01-22 21:13:52
Case46,2021-01-22 22:22:27
Case47,2021-01-23 00:57:56
Case48,2021-01-23 01:35:24
Case49,2021-01-23 03:49:47
Case50,2021-01-23 06:26:26
Case51,2021-01-23 11:31:53
Case52,2021-01-23 12:50:37
Case53,2021-01-23 14:11:10
Case54,2021-01-23 14:15:14
Case55,2021-01-23 16:51:07
Case56,2021-01-23 17:52:25
Case57,2021-01-23 19:03:01
Case58,2021-01-23 20:47:22
Case59,2021-01-24 06:41:48
Case60,2021-01-24 11:13:31
Case61,2021-01-24 12:24:19
Case62,2021-01-24 14:07:39
Case63,2021-01-24 15:28:15
Case64,2021-01-24 16:37:07
Case65,2021-01-24 17:23:06
Case66,2021-01-24 18:49:49
Case67,2021-01-24 20:22:38
Case68,2021-01-24 21:30:29
Case69,2021-01-24 22:48:51
Case70,2021-01-24 23:40:45
Case71,2021-01-25 00:29:49
Case72,2021-01-25 03:13:52
Case73,2021-01-25 04:53:55
Case74,2021-01-25 08:58:16
Case75,2021-01-25 10:33:41
Case76,2021-01-25 11:32:52
Case77,2021-01-25 12:25:34
Case78,2021-01-25 14:10:03
Case79,2021-01-25 14:24:32
Case80,2021-01-25 15:54:34
Case81,2021-01-25 16:34:04
Case82,2021-01-25 17:19:27
Case83,2021-01-25 18:41:27
Case84,2021-01-25 19:46:11
Case85,2021-01-25 20:56:27
Case86,2021-01-25 22:34:36
Case87,2021-01-25 23:40:50
Case88,2021-01-26 01:32:07
Case89,2021-01-26 03:57:36
Case90,2021-01-26 05:20:27
Case91,2021-01-26 07:56:40
Case92,2021-01-26 08:34:44
