caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case5,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 09:34:49,568,0,2019-05-14 09:33:19
Case4,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 09:46:23,569,0,2019-05-14 09:44:53
Case9,Process drop-off,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 09:46:25,570,0,2019-05-14 09:44:58
Case13,Process drop-off,res_e4270151-a14e-4158-836b-646288a7b615,Role 1,2019-05-14 09:49:36,571,0,2019-05-14 09:48:16
Case3,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 09:50:31,572,0,2019-05-14 09:49:01
Case2,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 09:51:52,573,1,2019-05-14 09:50:21
Case12,Process drop-off,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 09:52:00,574,0,2019-05-14 09:50:30
Case10,Prescription received,res_8900a675-1c13-4f11-84c4-0d2fd6cb8fb5,Role 1,2019-05-14 09:58:21,575,0,2019-05-14 09:56:51
Case15,Prescription received,res_e4270151-a14e-4158-836b-646288a7b615,Role 1,2019-05-14 10:11:20,576,0,2019-05-14 10:09:50
Case6,Prescription received,res_e4270151-a14e-4158-836b-646288a7b615,Role 1,2019-05-14 10:15:36,577,0,2019-05-14 10:14:06
Case14,Prescription received,res_8900a675-1c13-4f11-84c4-0d2fd6cb8fb5,Role 1,2019-05-14 10:20:05,578,0,2019-05-14 10:18:35
Case7,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 10:24:17,579,0,2019-05-14 10:22:47
Case1,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 10:26:57,580,0,2019-05-14 10:25:27
Case8,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 10:28:54,581,0,2019-05-14 10:27:24
Case11,Process drop-off,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 10:30:47,582,0,2019-05-14 10:29:26
Case16,Prescription received,res_e4270151-a14e-4158-836b-646288a7b615,Role 1,2019-05-14 10:34:59,583,0,2019-05-14 10:33:29
Case26,Process drop-off,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 10:40:14,584,0,2019-05-14 10:38:52
Case21,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 10:42:53,585,0,2019-05-14 10:41:23
Case17,Prescription received,res_e4270151-a14e-4158-836b-646288a7b615,Role 1,2019-05-14 10:45:24,586,0,2019-05-14 10:43:54
Case20,Prescription received,res_e4270151-a14e-4158-836b-646288a7b615,Role 1,2019-05-14 10:48:09,587,0,2019-05-14 10:46:39
Case18,Process drop-off,res_e4270151-a14e-4158-836b-646288a7b615,Role 1,2019-05-14 10:56:35,588,0,2019-05-14 10:55:13
Case19,Process drop-off,res_e4270151-a14e-4158-836b-646288a7b615,Role 1,2019-05-14 11:00:34,589,0,2019-05-14 10:59:12
Case25,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 11:06:56,590,0,2019-05-14 11:05:26
Case27,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 11:15:20,591,0,2019-05-14 11:13:50
Case31,Prescription received,res_e4270151-a14e-4158-836b-646288a7b615,Role 1,2019-05-14 11:17:58,592,0,2019-05-14 11:16:28
Case24,Process drop-off,res_8900a675-1c13-4f11-84c4-0d2fd6cb8fb5,Role 1,2019-05-14 11:23:48,593,0,2019-05-14 11:22:25
Case23,Process drop-off,res_8900a675-1c13-4f11-84c4-0d2fd6cb8fb5,Role 1,2019-05-14 11:26:50,594,0,2019-05-14 11:25:27
Case28,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 11:29:47,595,0,2019-05-14 11:28:17
Case30,Process drop-off,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 11:30:44,596,0,2019-05-14 11:29:15
Case22,Prescription received,res_20297de0-5691-4b40-969c-3b367160c655,Role 1,2019-05-14 11:30:59,597,1,2019-05-14 11:29:28
Case29,Prescription received,res_e4270151-a14e-4158-836b-646288a7b615,Role 1,2019-05-14 11:32:59,598,0,2019-05-14 11:31:29
