caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case15,Process drop-off,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 09:41:14,568,0,2019-05-14 09:39:55
Case3,Process drop-off,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 09:50:57,569,0,2019-05-14 09:49:37
Case13,Prescription received,res_9566572a-b7b0-4dbd-a34b-8c3c6cb19e78,Role 1,2019-05-14 09:54:12,570,0,2019-05-14 09:52:42
Case9,Prescription received,res_9566572a-b7b0-4dbd-a34b-8c3c6cb19e78,Role 1,2019-05-14 09:54:16,571,1,2019-05-14 09:52:45
Case11,Prescription received,res_9566572a-b7b0-4dbd-a34b-8c3c6cb19e78,Role 1,2019-05-14 09:55:36,572,2,2019-05-14 09:54:05
Case4,Process drop-off,res_9566572a-b7b0-4dbd-a34b-8c3c6cb19e78,Role 1,2019-05-14 09:55:47,573,0,2019-05-14 09:54:19
Case1,Prescription received,res_9566572a-b7b0-4dbd-a34b-8c3c6cb19e78,Role 1,2019-05-14 09:56:38,574,1,2019-05-14 09:55:07
Case10,Prescription received,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 10:00:13,575,0,2019-05-14 09:58:43
Case6,Process drop-off,res_e0c5d748-d008-46a6-b556-a9ca41109f35,Role 1,2019-05-14 10:09:44,576,0,2019-05-14 10:08:24
Case8,Process drop-off,res_e0c5d748-d008-46a6-b556-a9ca41109f35,Role 1,2019-05-14 10:11:00,577,1,2019-05-14 10:09:27
Case16,Prescription received,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 10:14:11,578,0,2019-05-14 10:12:41
Case7,Prescription received,res_e0c5d748-d008-46a6-b556-a9ca41109f35,Role 1,2019-05-14 10:16:32,579,0,2019-05-14 10:15:02
Case17,Prescription received,res_e0c5d748-d008-46a6-b556-a9ca41109f35,Role 1,2019-05-14 10:18:02,580,0,2019-05-14 10:16:32
Case12,Prescription received,res_9566572a-b7b0-4dbd-a34b-8c3c6cb19e78,Role 1,2019-05-14 10:21:08,581,0,2019-05-14 10:19:38
Case2,Prescription received,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 10:27:50,582,0,2019-05-14 10:26:20
Case14,Process drop-off,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 10:29:47,583,0,2019-05-14 10:28:26
Case5,Prescription received,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 10:32:02,584,0,2019-05-14 10:30:32
Case18,Process drop-off,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 10:33:11,585,0,2019-05-14 10:31:43
Case29,Prescription received,res_e0c5d748-d008-46a6-b556-a9ca41109f35,Role 1,2019-05-14 10:38:05,586,0,2019-05-14 10:36:35
Case30,Prescription received,res_e0c5d748-d008-46a6-b556-a9ca41109f35,Role 1,2019-05-14 10:40:36,587,0,2019-05-14 10:39:06
Case27,Prescription received,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 10:42:14,588,0,2019-05-14 10:40:44
Case34,Prescription received,res_9566572a-b7b0-4dbd-a34b-8c3c6cb19e78,Role 1,2019-05-14 10:46:40,589,0,2019-05-14 10:45:10
Case22,Process drop-off,res_e0c5d748-d008-46a6-b556-a9ca41109f35,Role 1,2019-05-14 10:53:01,590,0,2019-05-14 10:51:39
Case26,Prescription received,res_9566572a-b7b0-4dbd-a34b-8c3c6cb19e78,Role 1,2019-05-14 10:57:31,591,0,2019-05-14 10:56:01
Case20,Prescription received,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 10:59:50,592,0,2019-05-14 10:58:20
Case24,Prescription received,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 11:01:11,593,1,2019-05-14 10:59:40
Case31,Prescription received,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 11:07:47,594,0,2019-05-14 11:06:17
Case25,Prescription received,res_5a748439-ada9-4969-a1bb-3001bbdb98b5,Role 1,2019-05-14 11:07:58,595,1,2019-05-14 11:06:27
Case32,Process drop-off,res_e0c5d748-d008-46a6-b556-a9ca41109f35,Role 1,2019-05-14 11:15:30,596,0,2019-05-14 11:14:07
