caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case16,Prescription received,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 09:35:27,568,0,2019-05-14 09:33:57
Case17,Prescription received,res_c5f6a256-b236-4b05-9781-c5a6e7af6481,Role 1,2019-05-14 09:43:47,569,0,2019-05-14 09:42:17
Case12,Process drop-off,res_c5f6a256-b236-4b05-9781-c5a6e7af6481,Role 1,2019-05-14 09:44:33,570,0,2019-05-14 09:43:06
Case9,Prescription received,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 09:48:26,571,0,2019-05-14 09:46:56
Case18,Prescription received,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 09:52:05,572,0,2019-05-14 09:50:35
Case3,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:00:41,573,0,2019-05-14 09:59:11
Case10,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:02:16,574,0,2019-05-14 10:00:46
Case15,Process drop-off,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:03:09,575,0,2019-05-14 10:01:41
Case1,Process drop-off,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 10:05:22,576,0,2019-05-14 10:04:02
Case7,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:13:58,577,0,2019-05-14 10:12:28
Case5,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:22:02,578,0,2019-05-14 10:20:32
Case2,Prescription received,res_c5f6a256-b236-4b05-9781-c5a6e7af6481,Role 1,2019-05-14 10:22:30,579,1,2019-05-14 10:20:59
Case8,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:22:41,580,2,2019-05-14 10:21:10
Case13,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:23:54,581,2,2019-05-14 10:22:23
Case14,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:24:05,582,2,2019-05-14 10:22:34
Case11,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:30:58,583,0,2019-05-14 10:29:28
Case6,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:31:53,584,1,2019-05-14 10:30:22
Case4,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:31:56,585,2,2019-05-14 10:30:25
Case21,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 10:38:42,586,0,2019-05-14 10:37:12
Case20,Process drop-off,res_c5f6a256-b236-4b05-9781-c5a6e7af6481,Role 1,2019-05-14 10:40:15,587,0,2019-05-14 10:38:53
Case28,Process drop-off,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 10:48:12,588,0,2019-05-14 10:46:50
Case27,Prescription received,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 10:48:31,589,0,2019-05-14 10:47:01
Case30,Prescription received,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 11:00:40,590,0,2019-05-14 10:59:10
Case24,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 11:03:16,591,0,2019-05-14 11:01:46
Case29,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 11:03:37,592,1,2019-05-14 11:02:06
Case19,Prescription received,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 11:10:31,593,0,2019-05-14 11:09:01
Case25,Process drop-off,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 11:11:24,594,0,2019-05-14 11:09:56
Case22,Prescription received,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 11:12:34,595,0,2019-05-14 11:11:04
Case23,Prescription received,res_c5f6a256-b236-4b05-9781-c5a6e7af6481,Role 1,2019-05-14 11:15:48,596,0,2019-05-14 11:14:18
Case26,Prescription received,res_c5f6a256-b236-4b05-9781-c5a6e7af6481,Role 1,2019-05-14 11:23:09,597,0,2019-05-14 11:21:39
Case31,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 11:34:10,598,0,2019-05-14 11:32:40
Case37,Process drop-off,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 11:34:19,599,0,2019-05-14 11:32:50
Case39,Prescription received,res_c5f6a256-b236-4b05-9781-c5a6e7af6481,Role 1,2019-05-14 11:39:57,600,0,2019-05-14 11:38:27
Case35,Process drop-off,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 11:42:48,601,0,2019-05-14 11:41:25
Case50,Prescription received,res_37a6dc18-79aa-418f-a9b4-4e3d50de66bc,Role 1,2019-05-14 11:43:27,602,0,2019-05-14 11:41:57
Case33,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 11:45:25,603,0,2019-05-14 11:43:55
Case44,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 11:46:33,604,1,2019-05-14 11:45:02
Case40,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 11:49:34,605,0,2019-05-14 11:48:04
Case49,Prescription received,res_c5f6a256-b236-4b05-9781-c5a6e7af6481,Role 1,2019-05-14 11:52:26,606,0,2019-05-14 11:50:56
Case48,Prescription received,res_c5f6a256-b236-4b05-9781-c5a6e7af6481,Role 1,2019-05-14 11:56:19,607,0,2019-05-14 11:54:49
Case42,Prescription received,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 12:04:31,608,0,2019-05-14 12:03:01
Case34,Process drop-off,res_5256f756-c305-445e-91cb-620cd994461b,Role 1,2019-05-14 12:10:05,609,0,2019-05-14 12:08:41
