caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case15,Prescription received,res_17c6355f-8b47-4d5b-9380-edfec658cba1,Role 1,2019-05-14 09:36:43,568,0,2019-05-14 09:35:13
Case14,Prescription received,res_f54b4f6c-68bb-4b7d-b62e-dd95b2f0fac9,Role 1,2019-05-14 09:39:37,569,0,2019-05-14 09:38:07
Case21,Prescription received,res_f54b4f6c-68bb-4b7d-b62e-dd95b2f0fac9,Role 1,2019-05-14 09:40:14,570,1,2019-05-14 09:38:43
Case12,Prescription received,res_f54b4f6c-68bb-4b7d-b62e-dd95b2f0fac9,Role 1,2019-05-14 09:45:08,571,0,2019-05-14 09:43:38
Case5,Prescription received,res_17c6355f-8b47-4d5b-9380-edfec658cba1,Role 1,2019-05-14 09:47:35,572,0,2019-05-14 09:46:05
Case7,Prescription received,res_f54b4f6c-68bb-4b7d-b62e-dd95b2f0fac9,Role 1,2019-05-14 09:53:21,573,0,2019-05-14 09:51:51
Case13,Prescription received,res_f54b4f6c-68bb-4b7d-b62e-dd95b2f0fac9,Role 1,2019-05-14 09:53:49,574,1,2019-05-14 09:52:18
Case19,Prescription received,res_f54b4f6c-68bb-4b7d-b62e-dd95b2f0fac9,Role 1,2019-05-14 09:55:30,575,0,2019-05-14 09:54:00
Case20,Prescription received,res_fdfed83c-5270-466d-82e9-80368d850903,Role 1,2019-05-14 09:57:43,576,0,2019-05-14 09:56:13
Case16,Process drop-off,res_fdfed83c-5270-466d-82e9-80368d850903,Role 1,2019-05-14 09:59:42,577,0,2019-05-14 09:58:22
Case10,Prescription received,res_fdfed83c-5270-466d-82e9-80368d850903,Role 1,2019-05-14 10:02:21,578,0,2019-05-14 10:00:51
Case6,Prescription received,res_f54b4f6c-68bb-4b7d-b62e-dd95b2f0fac9,Role 1,2019-05-14 10:04:28,579,0,2019-05-14 10:02:58
Case4,Prescription received,res_f54b4f6c-68bb-4b7d-b62e-dd95b2f0fac9,Role 1,2019-05-14 10:05:21,580,1,2019-05-14 10:03:50
Case2,Prescription received,res_17c6355f-8b47-4d5b-9380-edfec658cba1,Role 1,2019-05-14 10:15:46,581,0,2019-05-14 10:14:16
Case18,Prescription received,res_fdfed83c-5270-466d-82e9-80368d850903,Role 1,2019-05-14 10:18:52,582,0,2019-05-14 10:17:22
Case11,Prescription received,res_fdfed83c-5270-466d-82e9-80368d850903,Role 1,2019-05-14 10:19:01,583,1,2019-05-14 10:17:30
Case17,Process drop-off,res_fdfed83c-5270-466d-82e9-80368d850903,Role 1,2019-05-14 10:20:12,584,0,2019-05-14 10:18:42
Case9,Prescription received,res_fdfed83c-5270-466d-82e9-80368d850903,Role 1,2019-05-14 10:26:50,585,0,2019-05-14 10:25:20
Case3,Process drop-off,res_fdfed83c-5270-466d-82e9-80368d850903,Role 1,2019-05-14 10:26:54,586,0,2019-05-14 10:25:26
Case8,Prescription received,res_17c6355f-8b47-4d5b-9380-edfec658cba1,Role 1,2019-05-14 10:31:13,587,0,2019-05-14 10:29:43
