caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case18,Prescription received,res_a487f28c-a914-45fd-b359-085017f55155,Role 1,2019-05-14 09:34:36,568,0,2019-05-14 09:33:06
Case13,Prescription received,res_a487f28c-a914-45fd-b359-085017f55155,Role 1,2019-05-14 09:35:10,569,1,2019-05-14 09:33:39
Case5,Prescription received,res_a487f28c-a914-45fd-b359-085017f55155,Role 1,2019-05-14 09:35:40,570,2,2019-05-14 09:34:09
Case2,Prescription received,res_57c874a4-cac8-4c43-93c2-5b3be1e90227,Role 1,2019-05-14 09:37:15,571,0,2019-05-14 09:35:45
Case4,Prescription received,res_57c874a4-cac8-4c43-93c2-5b3be1e90227,Role 1,2019-05-14 09:44:42,572,0,2019-05-14 09:43:12
Case7,Prescription received,res_57c874a4-cac8-4c43-93c2-5b3be1e90227,Role 1,2019-05-14 09:45:26,573,1,2019-05-14 09:43:55
Case8,Prescription received,res_57c874a4-cac8-4c43-93c2-5b3be1e90227,Role 1,2019-05-14 09:45:45,574,2,2019-05-14 09:44:14
Case9,Prescription received,res_fd0e86f9-c655-41cb-9ca0-0a3d183e8fd6,Role 1,2019-05-14 09:47:28,575,0,2019-05-14 09:45:58
Case15,Prescription received,res_fd0e86f9-c655-41cb-9ca0-0a3d183e8fd6,Role 1,2019-05-14 09:47:59,576,1,2019-05-14 09:46:28
Case11,Prescription received,res_57c874a4-cac8-4c43-93c2-5b3be1e90227,Role 1,2019-05-14 09:50:21,577,0,2019-05-14 09:48:51
Case3,Prescription received,res_a487f28c-a914-45fd-b359-085017f55155,Role 1,2019-05-14 10:02:39,578,0,2019-05-14 10:01:09
Case17,Prescription received,res_a487f28c-a914-45fd-b359-085017f55155,Role 1,2019-05-14 10:03:52,579,1,2019-05-14 10:02:21
Case12,Process drop-off,res_fd0e86f9-c655-41cb-9ca0-0a3d183e8fd6,Role 1,2019-05-14 10:15:34,580,0,2019-05-14 10:14:13
Case14,Prescription received,res_fd0e86f9-c655-41cb-9ca0-0a3d183e8fd6,Role 1,2019-05-14 10:18:03,581,0,2019-05-14 10:16:33
Case6,Prescription received,res_fd0e86f9-c655-41cb-9ca0-0a3d183e8fd6,Role 1,2019-05-14 10:19:20,582,1,2019-05-14 10:17:49
Case1,Process drop-off,res_57c874a4-cac8-4c43-93c2-5b3be1e90227,Role 1,2019-05-14 10:20:50,583,0,2019-05-14 10:19:29
Case16,Prescription received,res_57c874a4-cac8-4c43-93c2-5b3be1e90227,Role 1,2019-05-14 10:21:54,584,0,2019-05-14 10:20:24
Case19,Prescription received,res_a487f28c-a914-45fd-b359-085017f55155,Role 1,2019-05-14 10:25:32,585,0,2019-05-14 10:24:02
Case10,Process drop-off,res_fd0e86f9-c655-41cb-9ca0-0a3d183e8fd6,Role 1,2019-05-14 10:31:46,586,0,2019-05-14 10:30:25
Case23,Prescription received,res_a487f28c-a914-45fd-b359-085017f55155,Role 1,2019-05-14 10:42:55,587,0,2019-05-14 10:41:25
Case39,Prescription received,res_fd0e86f9-c655-41cb-9ca0-0a3d183e8fd6,Role 1,2019-05-14 10:45:53,588,0,2019-05-14 10:44:23
Case35,Prescription received,res_fd0e86f9-c655-41cb-9ca0-0a3d183e8fd6,Role 1,2019-05-14 10:46:35,589,1,2019-05-14 10:45:04
Case32,Prescription received,res_a487f28c-a914-45fd-b359-085017f55155,Role 1,2019-05-14 10:51:11,590,0,2019-05-14 10:49:41
Case38,Process drop-off,res_a487f28c-a914-45fd-b359-085017f55155,Role 1,2019-05-14 10:51:22,591,0,2019-05-14 10:49:54
Case31,Prescription received,res_a487f28c-a914-45fd-b359-085017f55155,Role 1,2019-05-14 10:56:05,592,0,2019-05-14 10:54:35
Case37,Prescription received,res_a487f28c-a914-45fd-b359-085017f55155,Role 1,2019-05-14 10:56:42,593,1,2019-05-14 10:55:11
Case27,Process drop-off,res_57c874a4-cac8-4c43-93c2-5b3be1e90227,Role 1,2019-05-14 10:58:22,594,0,2019-05-14 10:57:00
Case29,Prescription received,res_fd0e86f9-c655-41cb-9ca0-0a3d183e8fd6,Role 1,2019-05-14 11:01:53,595,0,2019-05-14 11:00:23
Case33,Prescription received,res_fd0e86f9-c655-41cb-9ca0-0a3d183e8fd6,Role 1,2019-05-14 11:01:55,596,1,2019-05-14 11:00:24
Case20,Process drop-off,res_fd0e86f9-c655-41cb-9ca0-0a3d183e8fd6,Role 1,2019-05-14 11:03:10,597,0,2019-05-14 11:01:40
