caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case2,Process drop-off,res_73c7f756-0c37-4e85-b587-089dc1fff227,Role 1,2019-05-14 09:36:06,568,0,2019-05-14 09:34:47
Case12,Prescription received,res_5cd5c8e9-26b7-47a3-863e-7c1ec296217b,Role 1,2019-05-14 09:42:05,569,0,2019-05-14 09:40:35
Case15,Process drop-off,res_73c7f756-0c37-4e85-b587-089dc1fff227,Role 1,2019-05-14 09:43:34,570,0,2019-05-14 09:42:15
Case5,Prescription received,res_40fd94ca-946d-4210-899d-3bc8246b934e,Role 1,2019-05-14 09:44:24,571,0,2019-05-14 09:42:54
Case10,Prescription received,res_40fd94ca-946d-4210-899d-3bc8246b934e,Role 1,2019-05-14 09:45:21,572,1,2019-05-14 09:43:50
Case14,Prescription received,res_5cd5c8e9-26b7-47a3-863e-7c1ec296217b,Role 1,2019-05-14 09:47:23,573,0,2019-05-14 09:45:53
Case9,Process drop-off,res_73c7f756-0c37-4e85-b587-089dc1fff227,Role 1,2019-05-14 09:49:27,574,0,2019-05-14 09:48:07
Case8,Prescription received,res_73c7f756-0c37-4e85-b587-089dc1fff227,Role 1,2019-05-14 09:51:42,575,0,2019-05-14 09:50:12
Case20,Prescription received,res_5cd5c8e9-26b7-47a3-863e-7c1ec296217b,Role 1,2019-05-14 09:56:45,576,0,2019-05-14 09:55:15
Case16,Prescription received,res_5cd5c8e9-26b7-47a3-863e-7c1ec296217b,Role 1,2019-05-14 10:00:51,577,0,2019-05-14 09:59:21
Case17,Prescription received,res_40fd94ca-946d-4210-899d-3bc8246b934e,Role 1,2019-05-14 10:02:20,578,1,2019-05-14 10:00:49
Case1,Prescription received,res_40fd94ca-946d-4210-899d-3bc8246b934e,Role 1,2019-05-14 10:03:18,579,1,2019-05-14 10:01:47
Case3,Prescription received,res_40fd94ca-946d-4210-899d-3bc8246b934e,Role 1,2019-05-14 10:09:07,580,0,2019-05-14 10:07:37
Case19,Process drop-off,res_40fd94ca-946d-4210-899d-3bc8246b934e,Role 1,2019-05-14 10:10:21,581,0,2019-05-14 10:08:53
Case11,Prescription received,res_5cd5c8e9-26b7-47a3-863e-7c1ec296217b,Role 1,2019-05-14 10:14:58,582,0,2019-05-14 10:13:28
Case4,Prescription received,res_40fd94ca-946d-4210-899d-3bc8246b934e,Role 1,2019-05-14 10:21:23,583,0,2019-05-14 10:19:53
Case7,Prescription received,res_40fd94ca-946d-4210-899d-3bc8246b934e,Role 1,2019-05-14 10:21:43,584,1,2019-05-14 10:20:12
Case18,Prescription received,res_73c7f756-0c37-4e85-b587-089dc1fff227,Role 1,2019-05-14 10:24:03,585,0,2019-05-14 10:22:33
Case13,Prescription received,res_40fd94ca-946d-4210-899d-3bc8246b934e,Role 1,2019-05-14 10:25:49,586,0,2019-05-14 10:24:19
Case6,Prescription received,res_5cd5c8e9-26b7-47a3-863e-7c1ec296217b,Role 1,2019-05-14 10:32:38,587,0,2019-05-14 10:31:08
Case34,Prescription received,res_73c7f756-0c37-4e85-b587-089dc1fff227,Role 1,2019-05-14 10:35:15,588,0,2019-05-14 10:33:45
Case26,Prescription received,res_73c7f756-0c37-4e85-b587-089dc1fff227,Role 1,2019-05-14 10:35:41,589,1,2019-05-14 10:34:10
Case37,Prescription received,res_5cd5c8e9-26b7-47a3-863e-7c1ec296217b,Role 1,2019-05-14 10:38:58,590,0,2019-05-14 10:37:28
Case40,Process drop-off,res_5cd5c8e9-26b7-47a3-863e-7c1ec296217b,Role 1,2019-05-14 10:43:07,591,0,2019-05-14 10:41:45
Case32,Prescription received,res_5cd5c8e9-26b7-47a3-863e-7c1ec296217b,Role 1,2019-05-14 10:43:31,592,0,2019-05-14 10:42:01
Case33,Process drop-off,res_73c7f756-0c37-4e85-b587-089dc1fff227,Role 1,2019-05-14 10:53:17,593,0,2019-05-14 10:51:55
Case21,Prescription received,res_73c7f756-0c37-4e85-b587-089dc1fff227,Role 1,2019-05-14 11:00:13,594,0,2019-05-14 10:58:43
Case22,Prescription received,res_40fd94ca-946d-4210-899d-3bc8246b934e,Role 1,2019-05-14 11:01:53,595,0,2019-05-14 11:00:23
Case24,Prescription received,res_73c7f756-0c37-4e85-b587-089dc1fff227,Role 1,2019-05-14 11:09:37,596,0,2019-05-14 11:08:07
