caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case5,Process drop-off,res_8e7052c3-648f-4cdf-808d-fda8e0b35e04,Role 1,2019-05-14 09:38:49,568,0,2019-05-14 09:37:30
Case15,Prescription received,res_44795e43-3b43-4d43-8864-6dd5b2d9f604,Role 1,2019-05-14 09:41:11,569,0,2019-05-14 09:39:41
Case9,Prescription received,res_e7e859e4-06be-447e-9926-5e6c8622865f,Role 1,2019-05-14 09:48:15,570,0,2019-05-14 09:46:45
Case3,Prescription received,res_8e7052c3-648f-4cdf-808d-fda8e0b35e04,Role 1,2019-05-14 09:50:59,571,0,2019-05-14 09:49:29
Case7,Prescription received,res_8e7052c3-648f-4cdf-808d-fda8e0b35e04,Role 1,2019-05-14 09:55:16,572,0,2019-05-14 09:53:46
Case17,Prescription received,res_e7e859e4-06be-447e-9926-5e6c8622865f,Role 1,2019-05-14 09:55:57,573,1,2019-05-14 09:54:26
Case12,Prescription received,res_e7e859e4-06be-447e-9926-5e6c8622865f,Role 1,2019-05-14 09:57:15,574,1,2019-05-14 09:55:44
Case11,Prescription received,res_e7e859e4-06be-447e-9926-5e6c8622865f,Role 1,2019-05-14 10:04:48,575,0,2019-05-14 10:03:18
Case10,Prescription received,res_8e7052c3-648f-4cdf-808d-fda8e0b35e04,Role 1,2019-05-14 10:11:30,576,0,2019-05-14 10:10:00
Case16,Prescription received,res_8e7052c3-648f-4cdf-808d-fda8e0b35e04,Role 1,2019-05-14 10:12:20,577,1,2019-05-14 10:10:49
Case14,Process drop-off,res_44795e43-3b43-4d43-8864-6dd5b2d9f604,Role 1,2019-05-14 10:16:52,578,0,2019-05-14 10:15:31
Case1,Prescription received,res_44795e43-3b43-4d43-8864-6dd5b2d9f604,Role 1,2019-05-14 10:17:07,579,0,2019-05-14 10:15:37
Case6,Prescription received,res_44795e43-3b43-4d43-8864-6dd5b2d9f604,Role 1,2019-05-14 10:21:32,580,0,2019-05-14 10:20:02
Case8,Prescription received,res_e7e859e4-06be-447e-9926-5e6c8622865f,Role 1,2019-05-14 10:23:30,581,0,2019-05-14 10:22:00
Case2,Process drop-off,res_e7e859e4-06be-447e-9926-5e6c8622865f,Role 1,2019-05-14 10:29:30,582,0,2019-05-14 10:28:09
Case4,Prescription received,res_e7e859e4-06be-447e-9926-5e6c8622865f,Role 1,2019-05-14 10:34:00,583,0,2019-05-14 10:32:30
Case13,Prescription received,res_e7e859e4-06be-447e-9926-5e6c8622865f,Role 1,2019-05-14 10:34:04,584,1,2019-05-14 10:32:33
Case23,Prescription received,res_e7e859e4-06be-447e-9926-5e6c8622865f,Role 1,2019-05-14 10:38:39,585,0,2019-05-14 10:37:09
Case32,Prescription received,res_44795e43-3b43-4d43-8864-6dd5b2d9f604,Role 1,2019-05-14 10:43:45,586,0,2019-05-14 10:42:15
Case31,Process drop-off,res_e7e859e4-06be-447e-9926-5e6c8622865f,Role 1,2019-05-14 10:46:32,587,0,2019-05-14 10:45:10
Case35,Prescription received,res_44795e43-3b43-4d43-8864-6dd5b2d9f604,Role 1,2019-05-14 10:47:49,588,0,2019-05-14 10:46:19
Case25,Prescription received,res_44795e43-3b43-4d43-8864-6dd5b2d9f604,Role 1,2019-05-14 10:47:52,589,1,2019-05-14 10:46:21
