caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case13,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 09:38:19,568,0,2019-05-14 09:36:49
Case9,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 09:39:11,569,1,2019-05-14 09:37:40
Case11,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 09:40:33,570,1,2019-05-14 09:39:02
Case14,Prescription received,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 09:43:49,571,0,2019-05-14 09:42:19
Case7,Prescription received,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 09:43:51,572,1,2019-05-14 09:42:20
Case16,Prescription received,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 09:44:02,573,2,2019-05-14 09:42:31
Case4,Prescription received,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 09:45:00,574,3,2019-05-14 09:43:28
Case3,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 09:48:07,575,0,2019-05-14 09:46:37
Case15,Process drop-off,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 09:57:52,576,0,2019-05-14 09:56:32
Case10,Prescription received,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 09:58:26,577,0,2019-05-14 09:56:56
Case1,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 10:00:44,578,0,2019-05-14 09:59:14
Case8,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 10:05:50,579,0,2019-05-14 10:04:20
Case12,Process drop-off,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 10:07:20,580,0,2019-05-14 10:05:59
Case6,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 10:14:22,581,0,2019-05-14 10:12:52
Case2,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 10:27:26,582,0,2019-05-14 10:25:56
Case5,Prescription received,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 10:29:09,583,0,2019-05-14 10:27:39
Case21,Process drop-off,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 10:35:29,584,0,2019-05-14 10:34:08
Case23,Process drop-off,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 10:38:47,585,0,2019-05-14 10:37:25
Case38,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 10:39:08,586,0,2019-05-14 10:37:38
Case25,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 10:41:24,587,0,2019-05-14 10:39:54
Case39,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 10:41:37,588,1,2019-05-14 10:40:06
Case26,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 10:41:43,589,2,2019-05-14 10:40:12
Case30,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 10:43:43,590,0,2019-05-14 10:42:13
Case31,Prescription received,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 10:46:28,591,0,2019-05-14 10:44:58
Case34,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 10:48:02,592,0,2019-05-14 10:46:32
Case24,Process drop-off,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 10:51:10,593,0,2019-05-14 10:49:48
Case33,Process drop-off,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 11:00:41,594,0,2019-05-14 10:59:19
Case20,Process drop-off,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 11:02:39,595,0,2019-05-14 11:01:17
Case28,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 11:02:55,596,0,2019-05-14 11:01:25
Case37,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 11:03:02,597,1,2019-05-14 11:01:31
Case22,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 11:04:33,598,0,2019-05-14 11:03:03
Case32,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 11:05:50,599,1,2019-05-14 11:04:19
Case18,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 11:09:01,600,0,2019-05-14 11:07:31
Case17,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 11:13:27,601,0,2019-05-14 11:11:57
Case19,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 11:22:06,602,0,2019-05-14 11:20:36
Case36,Process drop-off,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 11:22:43,603,0,2019-05-14 11:21:14
Case29,Prescription received,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 11:25:06,604,0,2019-05-14 11:23:36
Case27,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 11:26:48,605,0,2019-05-14 11:25:18
Case35,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 11:27:51,606,1,2019-05-14 11:26:20
Case49,Process drop-off,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 11:36:17,607,0,2019-05-14 11:34:54
Case53,Process drop-off,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 11:44:45,608,0,2019-05-14 11:43:21
Case43,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 11:50:18,609,0,2019-05-14 11:48:48
Case45,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 11:54:48,610,0,2019-05-14 11:53:18
Case41,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 12:03:45,611,0,2019-05-14 12:02:15
Case51,Process drop-off,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 12:07:06,612,0,2019-05-14 12:05:42
Case42,Prescription received,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 12:07:55,613,0,2019-05-14 12:06:25
Case44,Prescription received,res_cf3d40c5-b0ad-4ecf-9cc8-790230d8ad35,Role 1,2019-05-14 12:17:27,614,0,2019-05-14 12:15:57
Case52,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 12:19:07,615,0,2019-05-14 12:17:37
Case40,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 12:20:39,616,0,2019-05-14 12:19:09
Case48,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 12:21:18,617,1,2019-05-14 12:19:47
Case54,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 12:21:55,618,2,2019-05-14 12:20:24
Case47,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 12:26:57,619,0,2019-05-14 12:25:27
Case46,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 12:30:28,620,0,2019-05-14 12:28:58
Case50,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 12:32:05,621,0,2019-05-14 12:30:35
Case65,Process drop-off,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 12:34:37,622,0,2019-05-14 12:33:12
Case60,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 12:37:52,623,0,2019-05-14 12:36:22
Case57,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 12:39:55,624,0,2019-05-14 12:38:25
Case61,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 12:45:25,625,0,2019-05-14 12:43:55
Case58,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 12:58:56,626,0,2019-05-14 12:57:26
Case62,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 12:59:09,627,1,2019-05-14 12:57:38
Case64,Process drop-off,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 13:03:15,628,0,2019-05-14 13:01:50
Case66,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 13:06:09,629,0,2019-05-14 13:04:39
Case59,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 13:08:20,630,0,2019-05-14 13:06:50
Case63,Process drop-off,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 13:08:35,631,0,2019-05-14 13:07:06
Case56,Process drop-off,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 13:09:13,632,1,2019-05-14 13:07:40
Case55,Prescription received,res_577098b3-d501-45c1-8b39-84b67b226999,Role 1,2019-05-14 13:26:43,633,0,2019-05-14 13:25:13
Case69,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 13:37:28,634,0,2019-05-14 13:35:58
Case81,Prescription received,res_27c59fe0-a8c3-4939-a425-4d5586bc6340,Role 1,2019-05-14 13:40:02,635,0,2019-05-14 13:38:32
