caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-05 14:54:26,101,0,2022-07-05 14:20:46
Case2,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 15:47:48,102,0,2022-07-05 15:14:07
Case1,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 15:58:59,102,0,2022-07-05 15:38:38
Case3,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-05 16:49:59,103,0,2022-07-05 16:16:17
Case2,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-05 16:52:13,103,0,2022-07-05 16:31:55
Case3,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 17:54:37,103,0,2022-07-05 17:34:05
Case4,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 18:13:35,104,0,2022-07-05 17:39:46
Case5,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-05 18:51:59,105,0,2022-07-05 18:18:15
Case4,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 19:17:47,105,0,2022-07-05 18:57:43
Case5,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 19:56:18,106,0,2022-07-05 19:36:06
Case6,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 20:08:13,106,0,2022-07-05 19:34:26
Case7,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 21:09:05,107,0,2022-07-05 20:35:17
Case6,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 21:12:29,107,0,2022-07-05 20:52:19
Case8,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 21:43:34,108,1,2022-07-05 21:09:03
Case7,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-05 22:13:23,108,0,2022-07-05 21:53:02
Case9,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 22:40:44,109,0,2022-07-05 22:06:41
Case8,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-05 22:47:10,109,0,2022-07-05 22:27:37
Case9,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-05 23:44:40,109,0,2022-07-05 23:24:42
Case10,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 00:00:36,110,0,2022-07-05 23:26:29
Case10,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 01:05:00,110,0,2022-07-06 00:44:30
Case11,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 01:19:52,111,0,2022-07-06 00:44:57
Case12,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 01:40:06,112,1,2022-07-06 01:05:02
Case11,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 02:24:29,112,0,2022-07-06 02:03:43
Case12,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 02:44:34,113,1,2022-07-06 02:23:58
Case13,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 02:57:50,113,0,2022-07-06 02:22:51
Case14,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 03:40:16,114,0,2022-07-06 03:04:58
Case13,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 04:02:24,114,0,2022-07-06 03:41:41
Case15,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 04:40:46,115,0,2022-07-06 04:05:28
Case14,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 04:45:12,115,0,2022-07-06 04:24:06
Case15,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 05:45:37,116,0,2022-07-06 05:24:34
Case16,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 05:54:33,116,0,2022-07-06 05:19:15
Case16,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 06:59:21,116,0,2022-07-06 06:38:20
Case17,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 07:32:51,117,0,2022-07-06 06:57:39
Case18,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 07:36:22,118,1,2022-07-06 07:00:59
Case19,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 08:35:01,119,0,2022-07-06 07:59:40
Case17,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 08:37:10,119,0,2022-07-06 08:16:35
Case18,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 08:40:38,119,1,2022-07-06 08:20:07
Case19,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 09:39:36,120,0,2022-07-06 09:18:43
Case20,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 09:47:20,120,0,2022-07-06 09:11:58
Case20,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 10:51:52,121,0,2022-07-06 10:31:02
Case21,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 10:57:19,121,0,2022-07-06 10:21:55
Case21,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 12:01:48,122,0,2022-07-06 11:41:00
Case22,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 12:04:29,122,0,2022-07-06 11:29:03
Case23,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 12:54:37,123,0,2022-07-06 12:19:09
Case22,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 13:08:55,123,0,2022-07-06 12:48:09
Case23,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 13:58:58,123,0,2022-07-06 13:38:15
Case24,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 14:34:10,124,0,2022-07-06 13:58:36
Case25,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 14:53:32,125,1,2022-07-06 14:17:46
Case24,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 15:38:11,125,0,2022-07-06 15:17:46
Case25,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 15:57:34,126,1,2022-07-06 15:37:08
Case26,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 16:00:38,126,0,2022-07-06 15:25:00
Case26,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 17:04:36,126,0,2022-07-06 16:44:13
Case27,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 17:23:41,127,0,2022-07-06 16:47:58
Case28,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 17:57:51,128,1,2022-07-06 17:21:56
Case27,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 18:27:36,129,0,2022-07-06 18:07:13
Case29,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 18:39:24,129,0,2022-07-06 18:03:43
Case28,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 19:01:34,129,0,2022-07-06 18:41:23
Case29,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 19:43:27,129,0,2022-07-06 19:22:55
Case30,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 20:27:10,130,0,2022-07-06 19:51:25
Case31,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 21:05:52,131,0,2022-07-06 20:30:05
Case30,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 21:31:09,131,0,2022-07-06 21:10:40
Case31,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 22:09:49,131,0,2022-07-06 21:49:21
Case32,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 22:29:40,132,0,2022-07-06 21:53:41
Case33,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-06 22:42:53,133,1,2022-07-06 22:06:33
Case32,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 23:33:22,133,0,2022-07-06 23:13:07
Case33,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-06 23:46:32,133,1,2022-07-06 23:26:19
Case34,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-07 00:26:28,134,0,2022-07-06 23:50:32
Case35,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-07 00:54:29,135,1,2022-07-07 00:20:44
Case34,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-07 01:29:11,135,0,2022-07-07 01:09:39
Case35,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-07 01:58:39,135,0,2022-07-07 01:37:40
Case36,A_SUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-07 03:05:30,136,0,2022-07-07 02:30:17
Case36,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-07 04:11:06,136,0,2022-07-07 03:48:40
Case37,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-07 04:32:36,137,0,2022-07-07 03:58:40
Case38,A_SUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-07 05:03:01,138,1,2022-07-07 04:29:02
Case37,A_PARTLYSUBMITTED,res_914cab97-7da4-4738-90b7-8d1b8a80e92a,Role 1,2022-07-07 05:36:58,138,0,2022-07-07 05:15:44
Case38,A_PARTLYSUBMITTED,res_e270121c-2979-4493-b9a5-eacb01a4f3c1,Role 1,2022-07-07 06:07:00,138,0,2022-07-07 05:46:09
