caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 14:48:25,101,0,2022-07-05 14:14:45
Case1,A_PARTLYSUBMITTED,res_a58df156-b1ff-41c1-8951-7b5d72a2ac90,Role 1,2022-07-05 15:53:15,101,0,2022-07-05 15:32:37
Case2,A_SUBMITTED,res_a58df156-b1ff-41c1-8951-7b5d72a2ac90,Role 1,2022-07-05 16:06:38,102,0,2022-07-05 15:32:56
Case2,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 17:10:56,102,0,2022-07-05 16:50:49
Case3,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 18:20:07,103,0,2022-07-05 17:46:23
Case4,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 18:35:06,104,1,2022-07-05 18:01:05
Case3,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 19:24:40,104,0,2022-07-05 19:04:12
Case4,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 19:38:50,104,1,2022-07-05 19:19:14
Case5,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 20:16:07,105,0,2022-07-05 19:42:20
Case6,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 20:46:27,106,1,2022-07-05 20:12:19
Case5,A_PARTLYSUBMITTED,res_a58df156-b1ff-41c1-8951-7b5d72a2ac90,Role 1,2022-07-05 21:20:33,106,0,2022-07-05 21:00:09
Case6,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 21:50:23,106,0,2022-07-05 21:30:33
Case7,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 22:10:50,107,0,2022-07-05 21:36:49
Case7,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 23:14:42,108,0,2022-07-05 22:54:54
Case8,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 23:19:38,108,0,2022-07-05 22:45:45
Case9,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-05 23:35:56,109,1,2022-07-05 23:01:19
Case8,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-06 00:24:28,109,0,2022-07-06 00:03:36
Case10,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-06 00:38:40,110,0,2022-07-06 00:03:47
Case9,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-06 00:39:58,110,1,2022-07-06 00:19:58
Case10,A_PARTLYSUBMITTED,res_a58df156-b1ff-41c1-8951-7b5d72a2ac90,Role 1,2022-07-06 01:43:22,110,0,2022-07-06 01:22:34
Case11,A_SUBMITTED,res_a58df156-b1ff-41c1-8951-7b5d72a2ac90,Role 1,2022-07-06 02:17:45,111,0,2022-07-06 01:42:48
Case12,A_SUBMITTED,res_a58df156-b1ff-41c1-8951-7b5d72a2ac90,Role 1,2022-07-06 02:55:59,112,0,2022-07-06 02:20:40
Case11,A_PARTLYSUBMITTED,res_a58df156-b1ff-41c1-8951-7b5d72a2ac90,Role 1,2022-07-06 03:22:23,112,0,2022-07-06 03:01:38
Case12,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-06 04:01:02,112,0,2022-07-06 03:39:51
Case13,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-06 04:24:44,113,0,2022-07-06 03:49:41
Case14,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-06 05:13:25,114,0,2022-07-06 04:38:07
Case13,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-06 05:29:15,114,0,2022-07-06 05:08:35
Case15,A_SUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-06 05:57:36,115,0,2022-07-06 05:22:29
Case14,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-06 06:18:16,115,0,2022-07-06 05:57:14
Case15,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-06 07:02:02,115,0,2022-07-06 06:41:24
Case16,A_SUBMITTED,res_a58df156-b1ff-41c1-8951-7b5d72a2ac90,Role 1,2022-07-06 07:19:57,116,0,2022-07-06 06:44:46
Case17,A_SUBMITTED,res_a58df156-b1ff-41c1-8951-7b5d72a2ac90,Role 1,2022-07-06 07:46:15,117,1,2022-07-06 07:10:52
Case16,A_PARTLYSUBMITTED,res_6a693835-640d-48c4-a5b0-ceb7f0e130de,Role 1,2022-07-06 08:24:17,117,0,2022-07-06 08:03:42
