caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-05 15:29:03,101,0,2022-07-05 14:55:22
Case2,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-05 15:45:59,102,1,2022-07-05 15:12:06
Case1,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-05 16:33:29,103,0,2022-07-05 16:13:10
Case3,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-05 16:41:55,103,0,2022-07-05 16:08:13
Case2,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-05 16:49:50,103,1,2022-07-05 16:30:10
Case3,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-05 17:46:17,104,0,2022-07-05 17:26:01
Case4,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-05 17:55:39,104,0,2022-07-05 17:21:56
Case5,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-05 18:34:31,105,0,2022-07-05 18:00:47
Case4,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-05 19:00:16,105,0,2022-07-05 18:39:47
Case5,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-05 19:39:05,105,0,2022-07-05 19:18:38
Case6,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-05 20:20:29,106,0,2022-07-05 19:46:42
Case7,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-05 21:21:00,107,0,2022-07-05 20:47:11
Case6,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-05 21:24:45,107,0,2022-07-05 21:04:35
Case8,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-05 22:14:25,108,0,2022-07-05 21:40:35
Case7,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-05 22:25:09,108,0,2022-07-05 22:05:01
Case9,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-05 22:45:49,109,1,2022-07-05 22:11:14
Case8,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-05 23:18:39,109,0,2022-07-05 22:58:20
Case9,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-05 23:49:24,110,0,2022-07-05 23:29:51
Case10,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-05 23:57:04,110,0,2022-07-05 23:23:10
Case10,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 01:01:40,111,0,2022-07-06 00:41:05
Case11,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 01:09:34,111,0,2022-07-06 00:34:14
Case12,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 01:38:59,112,1,2022-07-06 01:03:55
Case11,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 02:14:43,112,0,2022-07-06 01:53:25
Case12,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 02:43:21,112,0,2022-07-06 02:22:51
Case13,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 03:34:35,113,0,2022-07-06 02:59:17
Case14,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 03:51:47,114,1,2022-07-06 03:16:36
Case13,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 04:39:33,114,0,2022-07-06 04:18:24
Case14,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 04:56:11,115,1,2022-07-06 04:35:37
Case15,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 04:56:36,115,0,2022-07-06 04:21:31
Case15,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 06:01:03,115,0,2022-07-06 05:40:24
Case16,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 06:16:48,116,0,2022-07-06 05:41:39
Case17,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 07:21:05,117,0,2022-07-06 06:45:46
Case16,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 07:21:12,117,0,2022-07-06 07:00:35
Case18,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 07:55:11,118,1,2022-07-06 07:19:36
Case17,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 08:25:46,118,0,2022-07-06 08:04:49
Case18,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 08:59:13,118,0,2022-07-06 08:38:56
Case19,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 09:29:34,119,0,2022-07-06 08:54:16
Case20,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 09:57:34,120,1,2022-07-06 09:22:03
Case19,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 10:33:48,120,0,2022-07-06 10:13:16
Case20,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 11:01:36,120,0,2022-07-06 10:41:16
Case21,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 12:33:57,121,0,2022-07-06 11:58:30
Case22,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 13:32:26,122,0,2022-07-06 12:56:57
Case21,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 13:38:23,122,0,2022-07-06 13:17:38
Case23,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 14:00:11,123,1,2022-07-06 13:24:17
Case22,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 14:36:46,123,0,2022-07-06 14:16:04
Case23,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 15:04:01,123,0,2022-07-06 14:43:49
Case24,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 15:43:53,124,0,2022-07-06 15:08:20
Case25,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 16:37:01,125,0,2022-07-06 16:01:26
Case24,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 16:48:09,125,0,2022-07-06 16:27:30
Case25,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 17:41:13,125,0,2022-07-06 17:20:37
Case26,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 18:09:41,126,0,2022-07-06 17:33:56
Case26,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 19:13:39,127,0,2022-07-06 18:53:16
Case27,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 19:21:05,127,0,2022-07-06 18:45:23
Case28,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 19:57:05,128,1,2022-07-06 19:21:04
Case27,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 20:25:09,128,0,2022-07-06 20:04:37
Case28,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 21:00:47,128,0,2022-07-06 20:40:37
Case29,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-06 22:32:51,129,0,2022-07-06 21:57:01
Case29,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-06 23:36:49,129,0,2022-07-06 23:16:22
Case30,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 00:28:35,130,0,2022-07-06 23:52:40
Case31,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 01:27:23,131,0,2022-07-07 00:51:54
Case30,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 01:31:10,131,0,2022-07-07 01:11:51
Case32,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 02:27:13,132,0,2022-07-07 01:51:52
Case31,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 02:32:42,132,0,2022-07-07 02:10:37
Case33,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 03:20:52,133,0,2022-07-07 02:45:37
Case32,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 03:32:25,133,0,2022-07-07 03:10:26
Case34,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 04:02:49,134,0,2022-07-07 03:28:54
Case33,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 04:26:32,134,0,2022-07-07 04:04:04
Case35,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 04:59:51,135,0,2022-07-07 04:25:54
Case34,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 05:06:54,135,0,2022-07-07 04:46:01
Case35,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 06:04:16,135,0,2022-07-07 05:43:02
Case36,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 06:17:53,136,0,2022-07-07 05:43:52
Case37,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 07:15:32,137,0,2022-07-07 06:40:34
Case36,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 07:21:52,137,0,2022-07-07 07:01:03
Case38,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 07:43:35,138,1,2022-07-07 07:09:17
Case37,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 08:20:42,138,0,2022-07-07 07:58:41
Case39,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 08:42:48,139,0,2022-07-07 08:08:41
Case38,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 08:47:05,139,0,2022-07-07 08:26:43
Case39,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 09:47:00,139,0,2022-07-07 09:25:56
Case40,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 10:14:11,140,0,2022-07-07 09:39:59
Case40,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 11:18:01,141,0,2022-07-07 10:57:18
Case41,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 11:22:11,141,0,2022-07-07 10:47:21
Case41,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 12:26:58,141,0,2022-07-07 12:05:17
Case42,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 13:02:14,142,0,2022-07-07 12:27:24
Case42,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 14:06:53,142,0,2022-07-07 13:45:19
Case43,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 14:25:55,143,0,2022-07-07 13:51:30
Case44,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 15:27:53,144,0,2022-07-07 14:53:03
Case43,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 15:29:38,144,0,2022-07-07 15:08:59
Case45,A_SUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 16:31:30,145,0,2022-07-07 15:56:39
Case44,A_PARTLYSUBMITTED,res_ebd6ea57-d5a2-4a6a-b9bb-c87e7965eaad,Role 1,2022-07-07 16:32:05,145,0,2022-07-07 16:10:57
Case46,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 17:17:58,146,0,2022-07-07 16:43:06
Case45,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 17:35:39,146,0,2022-07-07 17:14:33
Case47,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 18:00:20,147,0,2022-07-07 17:25:44
Case46,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 18:22:20,147,0,2022-07-07 18:01:00
Case48,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 18:47:09,148,0,2022-07-07 18:12:30
Case47,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 19:03:55,148,0,2022-07-07 18:43:20
Case49,A_SUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 19:37:51,149,0,2022-07-07 19:03:09
Case48,A_PARTLYSUBMITTED,res_b92417d7-5129-4e13-b128-2ff294cc2f13,Role 1,2022-07-07 19:50:45,149,0,2022-07-07 19:30:10
