caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-05 15:05:48,101,0,2022-07-05 14:32:08
Case1,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-05 16:10:37,101,0,2022-07-05 15:50:00
Case2,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-05 16:28:04,102,0,2022-07-05 15:54:21
Case3,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-05 16:44:48,103,1,2022-07-05 16:10:52
Case2,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-05 17:32:16,103,0,2022-07-05 17:12:10
Case3,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-05 17:48:35,103,1,2022-07-05 17:28:58
Case4,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-05 18:25:00,104,0,2022-07-05 17:51:16
Case5,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-05 19:18:16,105,0,2022-07-05 18:44:31
Case4,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-05 19:29:21,105,0,2022-07-05 19:09:08
Case6,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-05 19:48:53,106,1,2022-07-05 19:14:28
Case5,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-05 20:22:40,106,0,2022-07-05 20:02:15
Case7,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-05 20:52:19,107,0,2022-07-05 20:18:22
Case6,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-05 20:52:33,107,0,2022-07-05 20:32:59
Case7,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-05 21:56:20,107,0,2022-07-05 21:36:20
Case8,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-05 22:30:48,108,0,2022-07-05 21:56:57
Case9,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-05 22:52:23,109,1,2022-07-05 22:18:08
Case8,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-05 23:35:04,109,0,2022-07-05 23:14:46
Case9,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-05 23:56:13,109,0,2022-07-05 23:36:25
Case10,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 00:20:34,110,0,2022-07-05 23:46:26
Case10,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 01:24:58,110,0,2022-07-06 01:04:28
Case11,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 02:16:06,111,0,2022-07-06 01:40:47
Case11,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 03:21:11,112,0,2022-07-06 02:59:59
Case12,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 03:32:22,112,0,2022-07-06 02:57:03
Case13,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 04:22:25,113,0,2022-07-06 03:47:07
Case12,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 04:37:22,113,0,2022-07-06 04:16:14
Case13,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 05:27:20,114,0,2022-07-06 05:06:15
Case14,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 05:29:16,114,0,2022-07-06 04:53:58
Case15,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 06:09:07,115,0,2022-07-06 05:33:48
Case14,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 06:34:08,116,0,2022-07-06 06:13:06
Case16,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 06:36:31,116,1,2022-07-06 06:01:11
Case15,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 07:13:54,116,0,2022-07-06 06:52:53
Case16,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 07:40:42,116,0,2022-07-06 07:20:18
Case17,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 08:09:23,117,0,2022-07-06 07:34:09
Case18,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 08:35:45,118,1,2022-07-06 08:00:19
Case17,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 09:13:41,118,0,2022-07-06 08:53:07
Case18,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 09:39:51,118,0,2022-07-06 09:19:30
Case19,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 11:20:15,119,0,2022-07-06 10:44:50
Case20,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 12:24:09,120,0,2022-07-06 11:48:42
Case19,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 12:24:49,121,0,2022-07-06 12:03:58
Case21,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 12:37:27,121,1,2022-07-06 12:01:48
Case20,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 13:28:34,121,0,2022-07-06 13:07:49
Case21,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 13:41:31,121,1,2022-07-06 13:21:08
Case22,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 14:30:05,122,0,2022-07-06 13:54:34
Case23,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 15:25:54,123,0,2022-07-06 14:50:21
Case22,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 15:34:27,123,0,2022-07-06 15:13:45
Case24,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 16:29:48,124,0,2022-07-06 15:54:13
Case23,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 16:30:12,124,0,2022-07-06 16:09:32
Case25,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 17:12:49,125,0,2022-07-06 16:37:12
Case24,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 17:34:02,125,0,2022-07-06 17:13:25
Case26,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 18:09:43,126,0,2022-07-06 17:33:58
Case25,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 18:17:02,126,0,2022-07-06 17:56:25
Case27,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 18:44:04,127,1,2022-07-06 18:07:56
Case26,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 19:13:36,127,0,2022-07-06 18:53:16
Case28,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 19:44:17,128,0,2022-07-06 19:08:27
Case27,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 19:47:48,128,0,2022-07-06 19:27:38
Case29,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 20:44:09,129,0,2022-07-06 20:08:23
Case28,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 20:48:10,129,0,2022-07-06 20:27:49
Case30,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 21:45:40,130,0,2022-07-06 21:09:52
Case29,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 21:48:12,130,0,2022-07-06 21:27:40
Case30,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 22:49:40,131,0,2022-07-06 22:29:10
Case31,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-06 23:01:18,131,0,2022-07-06 22:25:26
Case32,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-06 23:58:13,132,0,2022-07-06 23:22:19
Case31,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-07 00:05:16,132,0,2022-07-06 23:44:47
Case32,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 01:01:14,132,0,2022-07-07 00:41:41
Case33,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-07 02:01:11,133,0,2022-07-07 01:25:48
Case33,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-07 03:07:01,133,0,2022-07-07 02:44:24
Case34,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-07 03:25:39,134,0,2022-07-07 02:51:46
Case35,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 04:04:03,135,0,2022-07-07 03:28:53
Case34,A_PARTLYSUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-07 04:30:09,135,0,2022-07-07 04:08:51
Case35,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 05:09:02,136,0,2022-07-07 04:47:14
Case36,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 05:15:06,136,0,2022-07-07 04:40:02
Case37,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 05:37:11,137,1,2022-07-07 05:03:01
Case36,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 06:20:27,137,0,2022-07-07 05:58:15
Case38,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 06:36:19,138,0,2022-07-07 06:02:17
Case37,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 06:40:40,138,1,2022-07-07 06:20:20
Case38,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 07:40:36,138,0,2022-07-07 07:19:27
Case39,A_SUBMITTED,res_3674cd0f-3b94-4dfc-ad2f-3ce8072c98df,Role 1,2022-07-07 08:26:48,139,0,2022-07-07 07:51:54
Case40,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 09:25:09,140,0,2022-07-07 08:50:17
Case39,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 09:31:18,141,0,2022-07-07 09:09:56
Case41,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 09:41:22,141,1,2022-07-07 09:07:07
Case40,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 10:30:05,141,0,2022-07-07 10:08:16
Case41,A_PARTLYSUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 10:44:54,141,1,2022-07-07 10:24:28
Case42,A_SUBMITTED,res_2e927d88-b333-482b-a575-f3defc220524,Role 1,2022-07-07 11:25:23,142,0,2022-07-07 10:50:33
