caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,A_SUBMITTED,res_cfe42060-9975-4e42-8623-7cac9535533c,Role 1,2022-07-05 14:46:36,101,0,2022-07-05 14:12:56
Case2,A_SUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 15:36:10,102,0,2022-07-05 15:02:29
Case1,A_PARTLYSUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 15:51:09,102,0,2022-07-05 15:30:48
Case2,A_PARTLYSUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 16:40:52,102,0,2022-07-05 16:20:17
Case3,A_SUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 17:28:11,103,0,2022-07-05 16:54:28
Case4,A_SUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 17:43:14,104,1,2022-07-05 17:09:15
Case3,A_PARTLYSUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 18:32:46,104,0,2022-07-05 18:12:16
Case4,A_PARTLYSUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 18:47:01,105,1,2022-07-05 18:27:22
Case5,A_SUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 18:48:50,105,0,2022-07-05 18:14:59
Case5,A_PARTLYSUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 19:52:48,106,0,2022-07-05 19:32:57
Case6,A_SUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 20:01:20,106,0,2022-07-05 19:27:34
Case6,A_PARTLYSUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 21:05:36,107,0,2022-07-05 20:45:26
Case7,A_SUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 21:17:45,107,0,2022-07-05 20:43:56
Case8,A_SUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 22:11:29,108,0,2022-07-05 21:37:39
Case7,A_PARTLYSUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-05 22:21:57,108,0,2022-07-05 22:01:49
Case8,A_PARTLYSUBMITTED,res_cfe42060-9975-4e42-8623-7cac9535533c,Role 1,2022-07-05 23:15:36,109,0,2022-07-05 22:55:29
Case9,A_SUBMITTED,res_cfe42060-9975-4e42-8623-7cac9535533c,Role 1,2022-07-05 23:22:53,109,0,2022-07-05 22:49:00
Case10,A_SUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-06 00:01:48,110,0,2022-07-05 23:27:54
Case9,A_PARTLYSUBMITTED,res_cfe42060-9975-4e42-8623-7cac9535533c,Role 1,2022-07-06 00:27:46,110,0,2022-07-06 00:06:55
Case11,A_SUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-06 00:51:30,111,0,2022-07-06 00:16:37
Case10,A_PARTLYSUBMITTED,res_67fb5b3c-d67d-4686-a0a9-eca50fdbc4fe,Role 1,2022-07-06 01:06:17,111,0,2022-07-06 00:45:42
Case12,A_SUBMITTED,res_cfe42060-9975-4e42-8623-7cac9535533c,Role 1,2022-07-06 01:37:05,112,0,2022-07-06 01:02:10
Case11,A_PARTLYSUBMITTED,res_cfe42060-9975-4e42-8623-7cac9535533c,Role 1,2022-07-06 01:56:08,112,0,2022-07-06 01:35:22
Case12,A_PARTLYSUBMITTED,res_cfe42060-9975-4e42-8623-7cac9535533c,Role 1,2022-07-06 02:41:42,112,0,2022-07-06 02:20:56
Case13,A_SUBMITTED,res_cfe42060-9975-4e42-8623-7cac9535533c,Role 1,2022-07-06 03:10:38,113,0,2022-07-06 02:35:38
