caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-05 15:14:41,101,0,2022-07-05 14:41:01
Case2,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-05 15:54:31,102,0,2022-07-05 15:20:50
Case1,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-05 16:19:30,102,0,2022-07-05 15:58:53
Case2,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-05 16:59:17,102,0,2022-07-05 16:38:42
Case3,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-05 17:29:51,103,0,2022-07-05 16:56:05
Case4,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-05 18:16:53,104,0,2022-07-05 17:43:09
Case3,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-05 18:33:53,104,0,2022-07-05 18:14:01
Case5,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-05 19:00:05,105,0,2022-07-05 18:26:14
Case4,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-05 19:21:26,105,0,2022-07-05 19:00:58
Case6,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-05 19:48:34,106,0,2022-07-05 19:14:40
Case5,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-05 20:04:02,106,0,2022-07-05 19:44:12
Case7,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-05 20:38:05,107,0,2022-07-05 20:04:18
Case6,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-05 20:52:26,107,0,2022-07-05 20:32:36
Case8,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-05 21:37:15,108,0,2022-07-05 21:03:26
Case7,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-05 21:42:15,108,0,2022-07-05 21:22:06
Case8,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-05 22:41:22,109,0,2022-07-05 22:21:15
Case9,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-05 22:49:15,109,0,2022-07-05 22:15:23
Case9,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-05 23:53:23,110,0,2022-07-05 23:33:17
Case10,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-05 23:55:49,110,0,2022-07-05 23:21:55
Case10,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 01:00:25,111,0,2022-07-06 00:39:50
Case11,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 01:03:38,111,0,2022-07-06 00:28:18
Case11,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 02:08:49,111,0,2022-07-06 01:47:31
Case12,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 02:59:33,112,0,2022-07-06 02:24:14
Case13,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 03:54:42,113,0,2022-07-06 03:19:24
Case12,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 04:04:34,113,0,2022-07-06 03:43:25
Case14,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 04:52:21,114,0,2022-07-06 04:17:03
Case13,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 04:59:38,114,0,2022-07-06 04:38:32
Case15,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 05:39:03,115,0,2022-07-06 05:03:45
Case14,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 05:57:13,115,0,2022-07-06 05:36:10
Case15,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 06:43:53,115,0,2022-07-06 06:22:51
Case16,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 08:12:31,116,0,2022-07-06 07:37:11
Case16,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 09:17:13,116,0,2022-07-06 08:56:18
Case17,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 09:33:44,117,0,2022-07-06 08:58:26
Case18,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 09:42:26,118,1,2022-07-06 09:06:46
Case17,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 10:38:00,118,0,2022-07-06 10:17:28
Case18,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 10:46:33,118,1,2022-07-06 10:26:11
Case19,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 12:21:32,119,0,2022-07-06 11:46:05
Case19,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 13:26:00,119,0,2022-07-06 13:05:15
Case20,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 13:55:34,120,0,2022-07-06 13:20:03
Case20,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 14:59:42,120,0,2022-07-06 14:39:16
Case21,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 15:36:20,121,0,2022-07-06 15:00:47
Case21,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 16:40:40,121,0,2022-07-06 16:20:01
Case22,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 17:57:56,122,0,2022-07-06 17:22:18
Case22,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 19:02:13,123,0,2022-07-06 18:41:36
Case23,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 19:09:57,123,0,2022-07-06 18:34:16
Case23,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 20:14:10,124,0,2022-07-06 19:53:35
Case24,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 20:25:33,124,0,2022-07-06 19:49:49
Case24,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 21:29:47,126,0,2022-07-06 21:09:10
Case25,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 21:34:45,125,0,2022-07-06 20:58:58
Case26,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 21:44:23,126,1,2022-07-06 21:08:17
Case25,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-06 22:38:49,126,0,2022-07-06 22:18:20
Case26,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 22:48:15,126,1,2022-07-06 22:27:58
Case27,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-06 23:18:03,127,0,2022-07-06 22:42:02
Case28,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-07 00:17:48,128,0,2022-07-06 23:41:53
Case27,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-07 00:20:46,128,0,2022-07-07 00:01:37
Case29,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-07 00:38:34,129,1,2022-07-07 00:04:42
Case28,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-07 01:20:38,129,0,2022-07-07 01:01:04
Case29,A_PARTLYSUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-07 01:42:37,129,0,2022-07-07 01:21:51
Case30,A_SUBMITTED,res_393dae03-5488-4b09-9fca-678365f2b4bf,Role 1,2022-07-07 02:42:16,130,0,2022-07-07 02:06:53
Case30,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-07 03:47:31,131,0,2022-07-07 03:25:32
Case31,A_SUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-07 03:49:29,131,0,2022-07-07 03:14:14
Case31,A_PARTLYSUBMITTED,res_0f012d66-13ee-47f5-9ec9-a46df27c5b60,Role 1,2022-07-07 04:55:11,131,0,2022-07-07 04:32:44
