caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,A_SUBMITTED,2022-07-05 14:12:56,2022-07-05 14:49:12,Role 1,101,1.1719995445228877,0
1,A_PARTLYSUBMITTED,2022-07-05 14:49:12,2022-07-05 15:07:57,Role 1,101,1.1182817125939422,0
2,A_SUBMITTED,2022-07-05 15:02:29,2022-07-05 15:38:21,Role 1,102,1.1719995445228877,0
2,A_PARTLYSUBMITTED,2022-07-05 15:38:21,2022-07-05 15:57:33,Role 1,102,1.1182817125939422,0
3,A_SUBMITTED,2022-07-05 16:54:28,2022-07-05 17:30:47,Role 1,103,1.1719995445228877,0
4,A_SUBMITTED,2022-07-05 17:09:15,2022-07-05 17:45:12,Role 1,104,2.1719995445228877,0
3,A_PARTLYSUBMITTED,2022-07-05 17:30:47,2022-07-05 17:49:53,Role 1,104,1.1182817125939422,0
4,A_PARTLYSUBMITTED,2022-07-05 17:45:12,2022-07-05 18:04:23,Role 1,104,2.118281712593942,0
5,A_SUBMITTED,2022-07-05 18:14:59,2022-07-05 18:51:16,Role 1,105,1.1719995445228877,0
5,A_PARTLYSUBMITTED,2022-07-05 18:51:16,2022-07-05 19:10:19,Role 1,105,1.1182817125939422,0
6,A_SUBMITTED,2022-07-05 19:27:34,2022-07-05 20:03:50,Role 1,106,1.1719995445228877,0
6,A_PARTLYSUBMITTED,2022-07-05 20:03:50,2022-07-05 20:22:54,Role 1,106,1.1182817125939422,0
7,A_SUBMITTED,2022-07-05 20:43:56,2022-07-05 21:20:10,Role 1,107,1.1719995445228877,0
7,A_PARTLYSUBMITTED,2022-07-05 21:20:10,2022-07-05 21:39:14,Role 1,107,1.1182817125939422,0
8,A_SUBMITTED,2022-07-05 21:37:39,2022-07-05 22:13:38,Role 1,108,1.1719995445228877,0
8,A_PARTLYSUBMITTED,2022-07-05 22:13:38,2022-07-05 22:32:51,Role 1,108,1.1182817125939422,0
9,A_SUBMITTED,2022-07-05 22:49:00,2022-07-05 23:25:12,Role 1,109,1.1719995445228877,0
9,A_PARTLYSUBMITTED,2022-07-05 23:25:12,2022-07-05 23:44:17,Role 1,109,1.1182817125939422,0
10,A_SUBMITTED,2022-07-05 23:27:54,2022-07-06 00:03:51,Role 1,110,1.1719995445228877,0
10,A_PARTLYSUBMITTED,2022-07-06 00:03:51,2022-07-06 00:23:37,Role 1,110,1.1182817125939422,0
11,A_SUBMITTED,2022-07-06 00:16:37,2022-07-06 00:53:08,Role 1,111,1.1719995445228877,0
11,A_PARTLYSUBMITTED,2022-07-06 00:53:08,2022-07-06 01:12:36,Role 1,111,1.1182817125939422,0
12,A_SUBMITTED,2022-07-06 01:02:10,2022-07-06 01:38:40,Role 1,112,1.1719995445228877,0
12,A_PARTLYSUBMITTED,2022-07-06 01:38:40,2022-07-06 01:58:06,Role 1,112,1.1182817125939422,0
13,A_SUBMITTED,2022-07-06 02:35:38,2022-07-06 03:12:21,Role 1,113,1.1719995445228877,0
13,A_PARTLYSUBMITTED,2022-07-06 03:12:21,2022-07-06 03:32:51,Role 1,113,1.1182817125939422,0
14,A_SUBMITTED,2022-07-06 04:46:23,2022-07-06 05:23:04,Role 1,114,1.1719995445228877,0
14,A_PARTLYSUBMITTED,2022-07-06 05:23:04,2022-07-06 05:43:47,Role 1,115,1.1182817125939422,0
15,A_SUBMITTED,2022-07-06 05:22:46,2022-07-06 05:59:08,Role 1,115,2.1719995445228877,0
15,A_PARTLYSUBMITTED,2022-07-06 05:59:08,2022-07-06 06:18:17,Role 1,115,1.1182817125939422,0
16,A_SUBMITTED,2022-07-06 06:57:23,2022-07-06 07:34:02,Role 1,116,1.1719995445228877,0
17,A_SUBMITTED,2022-07-06 07:08:25,2022-07-06 07:44:47,Role 1,117,2.1719995445228877,0
16,A_PARTLYSUBMITTED,2022-07-06 07:34:02,2022-07-06 07:54:31,Role 1,117,1.1182817125939422,0
17,A_PARTLYSUBMITTED,2022-07-06 07:44:47,2022-07-06 08:04:03,Role 1,117,2.118281712593942,0
18,A_SUBMITTED,2022-07-06 08:31:35,2022-07-06 09:08:13,Role 1,118,1.1719995445228877,0
18,A_PARTLYSUBMITTED,2022-07-06 09:08:13,2022-07-06 09:28:10,Role 1,118,1.1182817125939422,0
19,A_SUBMITTED,2022-07-06 09:54:13,2022-07-06 10:30:50,Role 1,119,1.1719995445228877,0
19,A_PARTLYSUBMITTED,2022-07-06 10:30:50,2022-07-06 10:50:42,Role 1,119,1.1182817125939422,0
20,A_SUBMITTED,2022-07-06 10:45:56,2022-07-06 11:22:22,Role 1,120,1.1719995445228877,0
20,A_PARTLYSUBMITTED,2022-07-06 11:22:22,2022-07-06 11:41:35,Role 1,120,1.1182817125939422,0
21,A_SUBMITTED,2022-07-06 11:50:55,2022-07-06 12:27:31,Role 1,121,1.1719995445228877,0
1,W_Fix_incomplete_submission,2022-07-06 12:10:21,2022-07-06 12:42:02,Role 2,102,1.0219483033477568,0
21,A_PARTLYSUBMITTED,2022-07-06 12:27:31,2022-07-06 12:47:16,Role 1,121,1.1182817125939422,0
22,A_SUBMITTED,2022-07-06 12:33:02,2022-07-06 13:09:27,Role 1,122,1.1719995445228877,0
1,A_PREACCEPTED,2022-07-06 12:52:28,2022-07-06 13:10:08,Role 1,122,1.1032794352083808,1
2,W_Fix_incomplete_submission,2022-07-06 12:44:24,2022-07-06 13:15:46,Role 2,102,1.0219483033477568,1
22,A_PARTLYSUBMITTED,2022-07-06 13:09:27,2022-07-06 13:28:56,Role 1,122,1.1182817125939422,0
2,A_PREACCEPTED,2022-07-06 13:15:46,2022-07-06 13:33:21,Role 1,122,1.1032794352083808,0
23,A_SUBMITTED,2022-07-06 13:36:46,2022-07-06 14:13:21,Role 1,123,1.1719995445228877,0
23,A_PARTLYSUBMITTED,2022-07-06 14:13:21,2022-07-06 14:33:22,Role 1,124,1.1182817125939422,0
24,A_SUBMITTED,2022-07-06 14:03:14,2022-07-06 14:39:34,Role 1,124,2.1719995445228877,0
24,A_PARTLYSUBMITTED,2022-07-06 14:39:34,2022-07-06 14:58:43,Role 1,124,1.1182817125939422,0
3,W_Fix_incomplete_submission,2022-07-06 14:32:25,2022-07-06 15:04:45,Role 2,104,1.0219483033477568,2
3,A_PREACCEPTED,2022-07-06 15:04:45,2022-07-06 15:22:42,Role 1,124,1.1032794352083808,0
4,W_Fix_incomplete_submission,2022-07-06 15:04:45,2022-07-06 15:38:20,Role 2,104,1.0219483033477568,3
4,A_PREACCEPTED,2022-07-06 15:38:20,2022-07-06 15:56:01,Role 1,124,1.1032794352083808,0
25,A_SUBMITTED,2022-07-06 15:40:58,2022-07-06 16:17:22,Role 1,125,1.1719995445228877,0
25,A_PARTLYSUBMITTED,2022-07-06 16:17:22,2022-07-06 16:36:33,Role 1,125,1.1182817125939422,0
5,W_Fix_incomplete_submission,2022-07-06 16:20:12,2022-07-06 16:53:12,Role 2,105,1.0219483033477568,4
5,A_PREACCEPTED,2022-07-06 16:53:12,2022-07-06 17:11:07,Role 1,125,1.1032794352083808,0
26,A_SUBMITTED,2022-07-06 16:54:57,2022-07-06 17:31:21,Role 1,126,1.1719995445228877,0
26,A_PARTLYSUBMITTED,2022-07-06 17:31:21,2022-07-06 17:50:32,Role 1,126,1.1182817125939422,0
27,A_SUBMITTED,2022-07-06 17:32:28,2022-07-06 18:08:51,Role 1,127,1.1719995445228877,0
6,W_Fix_incomplete_submission,2022-07-06 17:43:40,2022-07-06 18:16:17,Role 2,106,1.0219483033477568,5
27,A_PARTLYSUBMITTED,2022-07-06 18:08:51,2022-07-06 18:28:02,Role 1,127,1.1182817125939422,0
6,A_PREACCEPTED,2022-07-06 18:16:17,2022-07-06 18:33:53,Role 1,127,1.1032794352083808,0
28,A_SUBMITTED,2022-07-06 18:42:50,2022-07-06 19:19:22,Role 1,128,1.1719995445228877,0
28,A_PARTLYSUBMITTED,2022-07-06 19:19:22,2022-07-06 19:38:50,Role 1,128,1.1182817125939422,0
7,W_Fix_incomplete_submission,2022-07-06 19:06:12,2022-07-06 19:39:44,Role 2,108,1.0219483033477568,6
7,A_PREACCEPTED,2022-07-06 19:39:44,2022-07-06 19:57:11,Role 1,129,1.1032794352083808,0
29,A_SUBMITTED,2022-07-06 19:22:17,2022-07-06 19:58:40,Role 1,129,1.1719995445228877,0
29,A_PARTLYSUBMITTED,2022-07-06 19:58:40,2022-07-06 20:17:51,Role 1,129,1.1182817125939422,0
8,W_Fix_incomplete_submission,2022-07-06 20:14:48,2022-07-06 20:48:58,Role 2,108,1.0219483033477568,7
30,A_SUBMITTED,2022-07-06 20:23:44,2022-07-06 21:00:15,Role 1,130,1.1719995445228877,0
8,A_PREACCEPTED,2022-07-06 20:48:58,2022-07-06 21:06:28,Role 1,130,1.1032794352083808,0
30,A_PARTLYSUBMITTED,2022-07-06 21:00:15,2022-07-06 21:19:59,Role 1,130,1.1182817125939422,0
9,W_Fix_incomplete_submission,2022-07-06 21:33:05,2022-07-06 22:07:32,Role 2,110,1.0219483033477568,8
9,A_PREACCEPTED,2022-07-06 22:07:32,2022-07-06 22:25:26,Role 1,130,1.1032794352083808,0
10,W_Fix_incomplete_submission,2022-07-07 00:20:21,2022-07-07 00:50:27,Role 2,111,1.0219483033477568,9
31,A_SUBMITTED,2022-07-07 00:19:29,2022-07-07 00:56:06,Role 1,131,1.1719995445228877,0
10,A_PREACCEPTED,2022-07-07 00:50:27,2022-07-07 01:07:08,Role 1,131,1.1032794352083808,0
31,A_PARTLYSUBMITTED,2022-07-07 00:56:06,2022-07-07 01:15:56,Role 1,131,1.1182817125939422,0
11,W_Fix_incomplete_submission,2022-07-07 01:44:13,2022-07-07 02:11:48,Role 2,112,1.0219483033477568,10
32,A_SUBMITTED,2022-07-07 01:46:27,2022-07-07 02:23:03,Role 1,132,1.1719995445228877,0
33,A_SUBMITTED,2022-07-07 02:02:38,2022-07-07 02:38:54,Role 1,133,2.1719995445228877,0
11,A_PREACCEPTED,2022-07-07 02:23:03,2022-07-07 02:39:06,Role 1,133,1.1032794352083808,1
33,A_PARTLYSUBMITTED,2022-07-07 02:39:06,2022-07-07 02:58:15,Role 1,133,2.118281712593942,1
32,A_PARTLYSUBMITTED,2022-07-07 02:38:54,2022-07-07 02:58:39,Role 1,133,1.1182817125939422,1
12,W_Fix_incomplete_submission,2022-07-07 02:45:50,2022-07-07 03:11:40,Role 2,112,1.0219483033477568,11
12,A_PREACCEPTED,2022-07-07 03:11:40,2022-07-07 03:28:52,Role 1,133,1.1032794352083808,0
34,A_SUBMITTED,2022-07-07 03:57:48,2022-07-07 04:34:22,Role 1,134,1.1719995445228877,0
34,A_PARTLYSUBMITTED,2022-07-07 04:34:22,2022-07-07 04:53:47,Role 1,134,1.1182817125939422,0
13,W_Fix_incomplete_submission,2022-07-07 04:27:30,2022-07-07 04:53:59,Role 2,113,1.0219483033477568,12
13,A_PREACCEPTED,2022-07-07 04:53:59,2022-07-07 05:11:07,Role 1,134,1.1032794352083808,0
35,A_SUBMITTED,2022-07-07 04:58:31,2022-07-07 05:34:52,Role 1,135,1.1719995445228877,0
35,A_PARTLYSUBMITTED,2022-07-07 05:34:52,2022-07-07 05:54:10,Role 1,136,1.1182817125939422,0
36,A_SUBMITTED,2022-07-07 05:31:40,2022-07-07 06:07:55,Role 1,136,2.1719995445228877,0
36,A_PARTLYSUBMITTED,2022-07-07 06:07:55,2022-07-07 06:27:14,Role 1,137,1.1182817125939422,0
37,A_SUBMITTED,2022-07-07 05:59:38,2022-07-07 06:35:52,Role 1,137,2.1719995445228877,0
37,A_PARTLYSUBMITTED,2022-07-07 06:35:52,2022-07-07 06:54:57,Role 1,137,1.1182817125939422,0
