caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
2,Start,2012-02-13 20:54:25,2012-02-13 20:54:25,SYSTEM,1409,1.0,0
2,W_Nabellen offertes,2012-02-13 20:54:25,2012-02-13 20:56:43,Role 1,1409,2.676140912730184,0
1,W_Completeren aanvraag,2012-02-13 20:54:10,2012-02-13 20:56:47,Role 1,1408,2.840464044758927,0
3,W_Completeren aanvraag,2012-02-13 21:04:06,2012-02-13 21:06:43,Role 1,1410,2.840464044758927,0
1,Start,2012-02-13 21:10:31,2012-02-13 21:10:31,SYSTEM,1409,1.0,0
4,W_Completeren aanvraag,2012-02-13 21:14:34,2012-02-13 21:17:11,Role 1,1411,2.840464044758927,0
5,Start,2012-02-13 21:18:21,2012-02-13 21:18:21,SYSTEM,1412,1.0,0
6,Start,2012-02-13 21:20:24,2012-02-13 21:20:24,SYSTEM,1413,1.0,0
5,W_Nabellen offertes,2012-02-13 21:18:21,2012-02-13 21:20:38,Role 1,1412,2.676140912730184,0
6,W_Nabellen offertes,2012-02-13 21:20:24,2012-02-13 21:22:41,Role 1,1413,3.676140912730184,0
4,Start,2012-02-13 21:31:16,2012-02-13 21:31:16,SYSTEM,1411,1.0,0
1,End,2012-02-13 21:31:45,2012-02-13 21:31:45,SYSTEM,1410,1.0,0
3,W_Nabellen offertes,2012-02-13 21:39:08,2012-02-13 21:41:18,Role 1,1410,2.676140912730184,0
7,Start,2012-02-13 21:45:30,2012-02-13 21:45:30,SYSTEM,1413,1.0,0
7,W_Nabellen offertes,2012-02-13 21:45:30,2012-02-13 21:47:45,Role 1,1413,2.676140912730184,0
8,W_Completeren aanvraag,2012-02-13 21:52:55,2012-02-13 21:55:31,Role 1,1414,2.840464044758927,0
9,Start,2012-02-13 22:12:35,2012-02-13 22:12:35,SYSTEM,1415,1.0,0
9,W_Nabellen offertes,2012-02-13 22:12:35,2012-02-13 22:14:49,Role 1,1415,2.676140912730184,0
8,W_Nabellen offertes,2012-02-13 22:43:44,2012-02-13 22:45:50,Role 1,1414,2.676140912730184,0
10,Start,2012-02-13 22:59:41,2012-02-13 22:59:41,SYSTEM,1416,1.0,0
10,W_Nabellen offertes,2012-02-13 22:59:41,2012-02-13 23:01:52,Role 1,1416,2.676140912730184,0
11,W_Completeren aanvraag,2012-02-13 23:00:08,2012-02-13 23:02:43,Role 1,1417,2.840464044758927,0
12,W_Completeren aanvraag,2012-02-13 23:02:23,2012-02-13 23:04:58,Role 1,1418,3.840464044758927,0
13,Start,2012-02-13 23:29:07,2012-02-13 23:29:07,SYSTEM,1419,1.0,0
13,End,2012-02-13 23:29:07,2012-02-13 23:29:07,SYSTEM,1419,1.0,0
14,W_Completeren aanvraag,2012-02-13 23:43:16,2012-02-13 23:45:50,Role 1,1419,2.840464044758927,0
11,W_Nabellen offertes,2012-02-14 00:02:33,2012-02-14 00:05:20,Role 1,1418,2.676140912730184,0
14,Start,2012-02-14 00:11:45,2012-02-14 00:11:45,SYSTEM,1419,1.0,0
12,W_Nabellen offertes,2012-02-14 00:12:18,2012-02-14 00:15:05,Role 1,1418,2.676140912730184,0
15,Start,2012-02-14 00:26:24,2012-02-14 00:26:24,SYSTEM,1420,1.0,0
15,W_Nabellen offertes,2012-02-14 00:26:24,2012-02-14 00:29:17,Role 1,1420,2.676140912730184,0
16,Start,2012-02-14 01:16:14,2012-02-14 01:16:14,SYSTEM,1421,1.0,0
16,W_Nabellen offertes,2012-02-14 01:16:14,2012-02-14 01:19:06,Role 1,1421,2.676140912730184,0
17,Start,2012-02-14 02:38:58,2012-02-14 02:38:58,SYSTEM,1422,1.0,0
18,Start,2012-02-14 02:39:01,2012-02-14 02:39:01,SYSTEM,1423,1.0,0
17,W_Nabellen offertes,2012-02-14 02:38:58,2012-02-14 02:41:50,Role 1,1422,2.676140912730184,0
18,W_Nabellen offertes,2012-02-14 02:39:01,2012-02-14 02:41:53,Role 1,1423,3.676140912730184,0
19,Start,2012-02-14 03:08:13,2012-02-14 03:08:13,SYSTEM,1424,1.0,0
19,End,2012-02-14 03:08:13,2012-02-14 03:08:13,SYSTEM,1424,1.0,0
20,Start,2012-02-14 03:13:41,2012-02-14 03:13:41,SYSTEM,1424,1.0,0
20,End,2012-02-14 03:13:41,2012-02-14 03:13:41,SYSTEM,1424,1.0,0
21,W_Completeren aanvraag,2012-02-14 03:29:52,2012-02-14 03:32:37,Role 1,1424,2.840464044758927,0
4,W_Nabellen offertes,2012-02-14 04:34:07,2012-02-14 04:36:51,Role 1,1413,2.676140912730184,0
22,Start,2012-02-14 05:06:27,2012-02-14 05:06:27,SYSTEM,1425,1.0,0
22,W_Nabellen offertes,2012-02-14 05:06:27,2012-02-14 05:09:16,Role 1,1425,2.676140912730184,0
23,W_Completeren aanvraag,2012-02-14 05:10:33,2012-02-14 05:13:18,Role 1,1426,2.840464044758927,0
24,Start,2012-02-14 05:30:36,2012-02-14 05:30:36,SYSTEM,1427,1.0,0
24,W_Nabellen offertes,2012-02-14 05:30:36,2012-02-14 05:33:25,Role 1,1427,2.676140912730184,0
25,W_Completeren aanvraag,2012-02-14 05:34:34,2012-02-14 05:37:18,Role 1,1428,2.840464044758927,0
26,Start,2012-02-14 06:42:28,2012-02-14 06:42:28,SYSTEM,1429,1.0,0
26,End,2012-02-14 06:42:28,2012-02-14 06:42:28,SYSTEM,1429,1.0,0
27,W_Completeren aanvraag,2012-02-14 06:47:44,2012-02-14 06:50:28,Role 1,1429,2.840464044758927,0
28,W_Completeren aanvraag,2012-02-14 07:33:04,2012-02-14 07:35:48,Role 1,1430,2.840464044758927,0
29,Start,2012-02-14 07:50:52,2012-02-14 07:50:52,SYSTEM,1431,1.0,0
