caseid,task,start_timestamp,end_timestamp,resource
0,Start,2016-10-24 09:08:48.0,2016-10-24 09:08:48.0,SYSTEM
1,Start,2016-10-24 09:32:36.899,2016-10-24 09:32:36.899,SYSTEM
2,Start,2016-10-24 09:48:54.548,2016-10-24 09:48:54.548,SYSTEM
3,Start,2016-10-24 10:00:35.388,2016-10-24 10:00:35.388,SYSTEM
4,Start,2016-10-24 10:31:23.19,2016-10-24 10:31:23.19,SYSTEM
5,Start,2016-10-24 10:48:33.834,2016-10-24 10:48:33.834,SYSTEM
6,Start,2016-10-24 11:11:02.401,2016-10-24 11:11:02.401,SYSTEM
7,Start,2016-10-24 13:26:53.092,2016-10-24 13:26:53.092,SYSTEM
8,Start,2016-10-24 13:33:56.035,2016-10-24 13:33:56.035,SYSTEM
9,Start,2016-10-24 15:42:40.886,2016-10-24 15:42:40.886,SYSTEM
10,Start,2016-10-24 15:43:46.134,2016-10-24 15:43:46.134,SYSTEM
11,Start,2016-10-24 15:54:48.829,2016-10-24 15:54:48.829,SYSTEM
12,Start,2016-10-24 16:09:57.5,2016-10-24 16:09:57.5,SYSTEM
13,Start,2016-10-24 16:21:08.859,2016-10-24 16:21:08.859,SYSTEM
14,Start,2016-10-24 16:27:37.77,2016-10-24 16:27:37.77,SYSTEM
15,Start,2016-10-24 16:52:32.83,2016-10-24 16:52:32.83,SYSTEM
6,W_Complete application,2016-10-24 11:11:02.401,2016-10-25 06:00:01.041,Role 1
2,W_Complete application,2016-10-24 09:48:54.548,2016-10-25 06:00:02.979,Role 1
2,W_Call after offers,2016-10-25 06:00:02.979,2016-10-25 06:00:03.176,Role 1
3,W_Complete application,2016-10-24 10:00:35.388,2016-10-25 06:00:11.519,Role 1
6,W_Call after offers,2016-10-25 06:00:01.041,2016-10-25 06:00:13.242,Role 1
0,W_Handle leads,2016-10-24 09:08:48.0,2016-10-25 06:00:15.45,Role 1
8,W_Complete application,2016-10-24 13:33:56.035,2016-10-25 06:00:15.46,Role 1
8,W_Call after offers,2016-10-25 06:00:15.46,2016-10-25 06:00:17.424,Role 1
2,W_Validate application,2016-10-25 06:00:03.176,2016-10-25 06:00:19.786,Role 1
6,W_Validate application,2016-10-25 06:00:13.242,2016-10-25 06:00:23.643,Role 1
15,W_Complete application,2016-10-24 16:52:32.83,2016-10-25 06:00:23.923,Role 1
13,W_Complete application,2016-10-24 16:21:08.859,2016-10-25 06:00:26.818,Role 1
13,W_Call after offers,2016-10-25 06:00:26.818,2016-10-25 06:00:28.209,Role 1
12,W_Complete application,2016-10-24 16:09:57.5,2016-10-25 06:00:34.568,Role 1
12,W_Call after offers,2016-10-25 06:00:34.568,2016-10-25 06:00:34.814,Role 1
12,W_Validate application,2016-10-25 06:00:34.814,2016-10-25 06:00:37.558,Role 1
8,W_Validate application,2016-10-25 06:00:17.424,2016-10-25 06:00:40.932,Role 1
8,W_Call incomplete files,2016-10-25 06:00:40.932,2016-10-25 06:00:41.093,Role 1
9,W_Complete application,2016-10-24 15:42:40.886,2016-10-25 06:00:41.993,Role 1
8,W_Validate application,2016-10-25 06:00:41.093,2016-10-25 06:00:47.128,Role 1
9,W_Call after offers,2016-10-25 06:00:41.993,2016-10-25 06:00:48.172,Role 1
13,W_Validate application,2016-10-25 06:00:28.209,2016-10-25 06:00:48.636,Role 1
11,W_Handle leads,2016-10-24 15:54:48.829,2016-10-25 06:00:55.576,Role 1
7,W_Handle leads,2016-10-24 13:26:53.092,2016-10-25 06:01:06.099,Role 1
6,W_Assess potential fraud,2016-10-25 06:00:23.643,2016-10-25 06:01:08.466,Role 2
15,W_Shortened completion,2016-10-25 06:00:23.923,2016-10-25 06:01:30.56,Role 1
7,W_Complete application,2016-10-25 06:01:06.099,2016-10-25 06:01:33.122,Role 1
15,W_Call after offers,2016-10-25 06:01:30.56,2016-10-25 06:01:38.81,Role 1
