caseid,timestamp
Case1,2019-05-14 09:37:26
Case2,2019-05-14 09:40:36
Case3,2019-05-14 09:42:24
Case4,2019-05-14 09:46:33
Case5,2019-05-14 09:47:12
Case6,2019-05-14 09:58:36
Case7,2019-05-14 10:04:13
Case8,2019-05-14 10:04:44
Case9,2019-05-14 10:10:12
Case10,2019-05-14 10:12:25
Case11,2019-05-14 10:21:53
Case12,2019-05-14 10:27:54
Case13,2019-05-14 10:28:39
Case14,2019-05-14 10:28:45
Case15,2019-05-14 10:31:32
Case16,2019-05-14 10:33:11
Case17,2019-05-14 10:33:59
Case18,2019-05-14 10:34:10
Case19,2019-05-14 10:34:42
Case20,2019-05-14 10:36:40
Case21,2019-05-14 10:36:48
Case22,2019-05-14 10:38:45
Case23,2019-05-14 10:39:15
Case24,2019-05-14 10:39:54
Case25,2019-05-14 10:52:04
Case26,2019-05-14 10:52:26
Case27,2019-05-14 10:52:41
Case28,2019-05-14 10:53:14
Case29,2019-05-14 10:53:20
Case30,2019-05-14 10:57:11
Case31,2019-05-14 11:01:27
Case32,2019-05-14 11:08:59
Case33,2019-05-14 11:10:55
Case34,2019-05-14 11:25:46
Case35,2019-05-14 11:28:39
Case36,2019-05-14 11:29:25
Case37,2019-05-14 11:35:01
Case38,2019-05-14 11:35:24
Case39,2019-05-14 11:35:50
Case40,2019-05-14 11:36:23
Case41,2019-05-14 11:40:07
Case42,2019-05-14 11:40:23
Case43,2019-05-14 11:41:12
Case44,2019-05-14 11:43:47
Case45,2019-05-14 11:52:40
Case46,2019-05-14 11:56:28
Case47,2019-05-14 12:00:15
Case48,2019-05-14 12:04:45
Case49,2019-05-14 12:06:38
Case50,2019-05-14 12:07:25
Case51,2019-05-14 12:09:23
Case52,2019-05-14 12:12:49
Case53,2019-05-14 12:14:57
Case54,2019-05-14 12:19:36
Case55,2019-05-14 12:26:02
Case56,2019-05-14 12:26:10
Case57,2019-05-14 12:33:07
Case58,2019-05-14 12:34:13
Case59,2019-05-14 12:35:08
Case60,2019-05-14 12:55:41
Case61,2019-05-14 12:57:18
Case62,2019-05-14 12:57:56
Case63,2019-05-14 13:09:17
Case64,2019-05-14 13:12:04
Case65,2019-05-14 13:18:18
Case66,2019-05-14 13:18:51
Case67,2019-05-14 13:23:58
Case68,2019-05-14 13:24:03
Case69,2019-05-14 13:24:49
Case70,2019-05-14 13:25:17
Case71,2019-05-14 13:28:26
Case72,2019-05-14 13:30:10
Case73,2019-05-14 13:35:38
Case74,2019-05-14 13:36:19
Case75,2019-05-14 13:47:36
Case76,2019-05-14 13:48:39
Case77,2019-05-14 14:00:45
Case78,2019-05-14 14:09:37
Case79,2019-05-14 14:11:04
Case80,2019-05-14 14:15:51
Case81,2019-05-14 14:21:47
Case82,2019-05-14 14:21:47
Case83,2019-05-14 14:40:58
Case84,2019-05-14 14:46:54
Case85,2019-05-14 14:54:47
Case86,2019-05-14 15:00:27
Case87,2019-05-14 15:03:42
Case88,2019-05-14 15:13:58
Case89,2019-05-14 15:15:12
Case90,2019-05-14 15:16:48
Case91,2019-05-14 15:18:09
Case92,2019-05-14 15:21:57
Case93,2019-05-14 15:25:52
Case94,2019-05-14 15:30:54
Case95,2019-05-14 15:33:02
Case96,2019-05-14 15:36:05
Case97,2019-05-14 15:36:26
Case98,2019-05-14 15:36:41
Case99,2019-05-14 15:38:33
Case100,2019-05-14 15:39:09
Case101,2019-05-14 15:40:07
Case102,2019-05-14 15:51:05
Case103,2019-05-14 15:52:49
Case104,2019-05-14 16:02:33
Case105,2019-05-14 16:06:03
Case106,2019-05-14 16:08:18
Case107,2019-05-14 16:09:14
Case108,2019-05-14 16:10:42
Case109,2019-05-14 16:20:04
Case110,2019-05-14 16:25:01
Case111,2019-05-14 16:29:33
Case112,2019-05-14 16:31:38
Case113,2019-05-14 16:37:24
Case114,2019-05-14 16:38:24
Case115,2019-05-14 16:43:40
Case116,2019-05-14 16:46:04
Case117,2019-05-14 16:46:22
Case118,2019-05-14 16:49:40
Case119,2019-05-14 17:01:20
Case120,2019-05-14 17:01:50
Case121,2019-05-14 17:04:07
Case122,2019-05-14 17:06:40
Case123,2019-05-14 17:07:00
Case124,2019-05-14 17:08:02
Case125,2019-05-14 17:14:27
Case126,2019-05-14 17:14:28
Case127,2019-05-14 17:16:43
Case128,2019-05-14 17:17:50
Case129,2019-05-14 17:19:54
Case130,2019-05-14 17:30:57
Case131,2019-05-14 17:31:04
Case132,2019-05-14 17:36:18
Case133,2019-05-14 17:39:46
Case134,2019-05-14 17:43:50
Case135,2019-05-14 17:48:46
Case136,2019-05-14 17:53:08
Case137,2019-05-14 17:56:59
Case138,2019-05-14 17:57:03
Case139,2019-05-14 18:02:20
Case140,2019-05-14 18:04:12
Case141,2019-05-14 18:04:46
Case142,2019-05-14 18:07:57
Case143,2019-05-14 18:18:09
Case144,2019-05-14 18:21:03
Case145,2019-05-14 18:25:15
Case146,2019-05-14 18:27:22
Case147,2019-05-14 18:30:11
Case148,2019-05-14 18:30:23
Case149,2019-05-14 18:38:21
Case150,2019-05-14 18:39:05
