caseid,timestamp
Case1,2019-05-14 09:32:46
Case2,2019-05-14 09:33:06
Case3,2019-05-14 09:35:35
Case4,2019-05-14 09:39:44
Case5,2019-05-14 09:45:05
Case6,2019-05-14 09:50:54
Case7,2019-05-14 09:55:58
Case8,2019-05-14 09:56:33
Case9,2019-05-14 09:59:05
Case10,2019-05-14 10:07:52
Case11,2019-05-14 10:12:43
Case12,2019-05-14 10:14:22
Case13,2019-05-14 10:17:23
Case14,2019-05-14 10:27:19
Case15,2019-05-14 10:34:30
Case16,2019-05-14 10:35:59
Case17,2019-05-14 10:40:06
Case18,2019-05-14 10:42:03
Case19,2019-05-14 10:45:32
Case20,2019-05-14 10:49:06
Case21,2019-05-14 10:49:12
Case22,2019-05-14 11:01:04
Case23,2019-05-14 11:02:00
Case24,2019-05-14 11:07:32
Case25,2019-05-14 11:08:29
Case26,2019-05-14 11:10:07
Case27,2019-05-14 11:11:30
Case28,2019-05-14 11:11:48
Case29,2019-05-14 11:13:03
Case30,2019-05-14 11:15:05
Case31,2019-05-14 11:18:00
Case32,2019-05-14 11:27:46
Case33,2019-05-14 11:30:39
Case34,2019-05-14 11:31:12
Case35,2019-05-14 11:31:34
Case36,2019-05-14 11:33:56
Case37,2019-05-14 11:39:10
Case38,2019-05-14 11:43:07
Case39,2019-05-14 11:44:13
Case40,2019-05-14 11:50:55
Case41,2019-05-14 11:51:43
Case42,2019-05-14 11:51:57
Case43,2019-05-14 11:53:00
Case44,2019-05-14 11:53:46
Case45,2019-05-14 11:56:28
Case46,2019-05-14 11:57:14
Case47,2019-05-14 11:58:40
Case48,2019-05-14 12:02:22
Case49,2019-05-14 12:28:22
Case50,2019-05-14 12:35:21
Case51,2019-05-14 12:45:11
Case52,2019-05-14 12:47:53
Case53,2019-05-14 12:49:39
Case54,2019-05-14 12:51:00
Case55,2019-05-14 12:58:41
Case56,2019-05-14 13:05:40
Case57,2019-05-14 13:07:03
Case58,2019-05-14 13:07:40
Case59,2019-05-14 13:10:28
Case60,2019-05-14 13:21:52
Case61,2019-05-14 13:24:47
Case62,2019-05-14 13:25:11
Case63,2019-05-14 13:31:14
Case64,2019-05-14 13:32:13
Case65,2019-05-14 13:35:50
Case66,2019-05-14 13:36:38
Case67,2019-05-14 13:38:27
Case68,2019-05-14 13:40:17
Case69,2019-05-14 13:41:15
Case70,2019-05-14 13:42:28
Case71,2019-05-14 13:51:05
Case72,2019-05-14 13:53:48
Case73,2019-05-14 13:55:44
Case74,2019-05-14 13:59:59
Case75,2019-05-14 14:07:28
Case76,2019-05-14 14:11:06
Case77,2019-05-14 14:13:35
Case78,2019-05-14 14:13:59
Case79,2019-05-14 14:21:32
Case80,2019-05-14 14:27:07
Case81,2019-05-14 14:28:17
Case82,2019-05-14 14:30:00
Case83,2019-05-14 14:30:57
Case84,2019-05-14 14:38:32
Case85,2019-05-14 14:43:14
Case86,2019-05-14 14:50:26
Case87,2019-05-14 14:50:47
Case88,2019-05-14 15:00:37
Case89,2019-05-14 15:11:20
Case90,2019-05-14 15:17:24
Case91,2019-05-14 15:21:31
Case92,2019-05-14 15:22:45
Case93,2019-05-14 15:25:36
Case94,2019-05-14 15:28:35
Case95,2019-05-14 15:36:03
Case96,2019-05-14 15:43:18
Case97,2019-05-14 15:47:50
Case98,2019-05-14 15:55:41
Case99,2019-05-14 15:57:23
Case100,2019-05-14 15:59:02
Case101,2019-05-14 15:59:27
Case102,2019-05-14 16:07:10
Case103,2019-05-14 16:13:27
Case104,2019-05-14 16:15:14
Case105,2019-05-14 16:24:07
Case106,2019-05-14 16:25:14
Case107,2019-05-14 16:25:30
Case108,2019-05-14 16:27:14
Case109,2019-05-14 16:28:16
Case110,2019-05-14 16:31:02
Case111,2019-05-14 16:32:53
Case112,2019-05-14 16:33:40
Case113,2019-05-14 16:34:31
Case114,2019-05-14 16:34:37
Case115,2019-05-14 16:44:15
Case116,2019-05-14 16:47:59
Case117,2019-05-14 16:52:43
Case118,2019-05-14 16:58:58
Case119,2019-05-14 17:00:17
Case120,2019-05-14 17:05:16
Case121,2019-05-14 17:07:41
Case122,2019-05-14 17:10:08
Case123,2019-05-14 17:10:10
Case124,2019-05-14 17:11:41
Case125,2019-05-14 17:17:09
Case126,2019-05-14 17:20:40
Case127,2019-05-14 17:24:59
Case128,2019-05-14 17:31:21
Case129,2019-05-14 17:32:17
Case130,2019-05-14 17:38:42
Case131,2019-05-14 17:39:44
Case132,2019-05-14 17:46:37
Case133,2019-05-14 17:47:51
Case134,2019-05-14 17:50:48
Case135,2019-05-14 17:54:17
Case136,2019-05-14 17:55:28
Case137,2019-05-14 17:55:33
Case138,2019-05-14 17:56:22
Case139,2019-05-14 18:05:06
Case140,2019-05-14 18:16:58
Case141,2019-05-14 18:19:11
Case142,2019-05-14 18:23:29
Case143,2019-05-14 18:26:05
Case144,2019-05-14 18:26:24
Case145,2019-05-14 18:30:04
Case146,2019-05-14 18:31:54
Case147,2019-05-14 18:34:44
Case148,2019-05-14 18:38:30
Case149,2019-05-14 18:41:08
Case150,2019-05-14 18:45:51
Case151,2019-05-14 18:49:45
Case152,2019-05-14 18:54:19
Case153,2019-05-14 18:59:18
Case154,2019-05-14 19:05:12
Case155,2019-05-14 19:13:54
Case156,2019-05-14 19:15:15
Case157,2019-05-14 19:21:13
Case158,2019-05-14 19:21:41
Case159,2019-05-14 19:26:16
Case160,2019-05-14 19:28:54
Case161,2019-05-14 19:32:02
Case162,2019-05-14 19:36:07
Case163,2019-05-14 19:48:01
Case164,2019-05-14 19:53:59
Case165,2019-05-14 19:58:45
Case166,2019-05-14 20:08:58
Case167,2019-05-14 20:14:39
Case168,2019-05-14 20:26:25
Case169,2019-05-14 20:34:59
Case170,2019-05-14 20:43:25
Case171,2019-05-14 20:54:44
Case172,2019-05-14 20:56:37
Case173,2019-05-14 21:03:15
Case174,2019-05-14 21:08:37
Case175,2019-05-14 21:10:34
Case176,2019-05-14 21:11:26
Case177,2019-05-14 21:13:05
Case178,2019-05-14 22:36:00
Case179,2019-05-14 23:39:18
Case180,2019-05-14 23:46:27
Case181,2019-05-14 23:59:38
Case182,2019-05-15 00:12:17
