caseid,timestamp
Case1,2019-05-14 09:34:49
Case2,2019-05-14 09:36:52
Case3,2019-05-14 09:37:19
Case4,2019-05-14 09:38:14
Case5,2019-05-14 09:48:30
Case6,2019-05-14 09:48:47
Case7,2019-05-14 09:49:17
Case8,2019-05-14 09:49:19
Case9,2019-05-14 09:56:52
Case10,2019-05-14 09:58:16
Case11,2019-05-14 10:06:08
Case12,2019-05-14 10:14:21
Case13,2019-05-14 10:14:39
Case14,2019-05-14 10:14:57
Case15,2019-05-14 10:17:03
Case16,2019-05-14 10:21:28
Case17,2019-05-14 10:22:15
Case18,2019-05-14 10:25:10
Case19,2019-05-14 10:25:33
Case20,2019-05-14 10:26:43
Case21,2019-05-14 10:27:24
Case22,2019-05-14 10:38:00
Case23,2019-05-14 10:40:44
Case24,2019-05-14 10:41:30
Case25,2019-05-14 10:44:15
Case26,2019-05-14 10:44:30
Case27,2019-05-14 10:44:31
Case28,2019-05-14 10:44:51
Case29,2019-05-14 10:45:05
Case30,2019-05-14 10:54:46
Case31,2019-05-14 11:10:03
Case32,2019-05-14 11:10:36
Case33,2019-05-14 11:13:58
Case34,2019-05-14 11:16:11
Case35,2019-05-14 11:16:43
Case36,2019-05-14 11:19:29
Case37,2019-05-14 11:20:04
Case38,2019-05-14 11:20:41
Case39,2019-05-14 11:30:02
Case40,2019-05-14 11:32:24
Case41,2019-05-14 11:35:05
Case42,2019-05-14 11:35:46
Case43,2019-05-14 11:39:38
Case44,2019-05-14 11:40:25
Case45,2019-05-14 11:41:06
Case46,2019-05-14 11:41:44
Case47,2019-05-14 11:50:20
Case48,2019-05-14 11:51:29
Case49,2019-05-14 11:53:30
Case50,2019-05-14 11:54:51
Case51,2019-05-14 11:55:01
Case52,2019-05-14 11:58:58
Case53,2019-05-14 11:59:10
Case54,2019-05-14 12:00:16
Case55,2019-05-14 12:02:03
Case56,2019-05-14 12:02:10
Case57,2019-05-14 12:05:26
Case58,2019-05-14 12:16:22
Case59,2019-05-14 12:17:46
Case60,2019-05-14 12:19:39
Case61,2019-05-14 12:20:41
Case62,2019-05-14 12:25:59
Case63,2019-05-14 12:33:23
Case64,2019-05-14 12:34:53
Case65,2019-05-14 12:35:46
Case66,2019-05-14 12:37:38
Case67,2019-05-14 12:38:29
Case68,2019-05-14 12:42:31
Case69,2019-05-14 12:51:10
