caseid,timestamp
Case1,2019-05-14 09:36:59
Case2,2019-05-14 09:37:36
Case3,2019-05-14 09:39:25
Case4,2019-05-14 09:44:14
Case5,2019-05-14 09:49:38
Case6,2019-05-14 09:53:31
Case7,2019-05-14 09:54:02
Case8,2019-05-14 09:56:42
Case9,2019-05-14 09:57:47
Case10,2019-05-14 09:59:15
Case11,2019-05-14 10:05:55
Case12,2019-05-14 10:12:11
Case13,2019-05-14 10:12:35
Case14,2019-05-14 10:13:35
Case15,2019-05-14 10:17:47
Case16,2019-05-14 10:21:09
Case17,2019-05-14 10:25:31
Case18,2019-05-14 10:26:02
Case19,2019-05-14 10:26:33
Case20,2019-05-14 10:29:04
Case21,2019-05-14 10:32:04
Case22,2019-05-14 10:42:30
Case23,2019-05-14 10:44:09
Case24,2019-05-14 10:44:51
Case25,2019-05-14 10:49:26
Case26,2019-05-14 10:50:30
Case27,2019-05-14 10:51:28
Case28,2019-05-14 10:58:59
Case29,2019-05-14 10:59:50
Case30,2019-05-14 11:03:54
Case31,2019-05-14 11:06:49
Case32,2019-05-14 11:08:46
Case33,2019-05-14 11:17:55
Case34,2019-05-14 11:26:56
Case35,2019-05-14 11:27:48
Case36,2019-05-14 11:30:04
Case37,2019-05-14 11:38:38
Case38,2019-05-14 11:39:20
Case39,2019-05-14 11:43:42
Case40,2019-05-14 11:56:25
Case41,2019-05-14 11:57:43
Case42,2019-05-14 12:01:39
Case43,2019-05-14 12:03:18
Case44,2019-05-14 12:03:18
Case45,2019-05-14 12:06:32
Case46,2019-05-14 12:07:31
Case47,2019-05-14 12:11:41
Case48,2019-05-14 12:12:11
Case49,2019-05-14 12:15:34
Case50,2019-05-14 12:23:32
Case51,2019-05-14 12:27:45
Case52,2019-05-14 12:32:28
Case53,2019-05-14 12:34:26
Case54,2019-05-14 12:38:26
Case55,2019-05-14 12:38:49
Case56,2019-05-14 12:39:14
Case57,2019-05-14 12:40:14
Case58,2019-05-14 12:50:56
Case59,2019-05-14 12:58:26
Case60,2019-05-14 13:00:08
Case61,2019-05-14 13:03:33
Case62,2019-05-14 13:10:17
Case63,2019-05-14 13:11:27
Case64,2019-05-14 13:11:33
Case65,2019-05-14 13:12:28
Case66,2019-05-14 13:24:17
Case67,2019-05-14 13:27:28
Case68,2019-05-14 13:32:37
Case69,2019-05-14 13:33:37
Case70,2019-05-14 13:34:28
Case71,2019-05-14 13:38:21
Case72,2019-05-14 13:55:01
