caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,Rework Milling,2012-03-13 00:41:25,2012-03-13 05:11:30,SYSTEM,12,1,0
2,Turning,2012-03-13 01:00:13,2012-03-13 05:28:01,SYSTEM,13,1,0
3,Change Version,2012-03-13 04:12:40,2012-03-13 08:29:31,SYSTEM,14,1,0
4,Turning & Milling,2012-03-13 06:09:36,2012-03-13 10:08:49,Role 1,15,1.649190439475713,0
5,Turning & Milling,2012-03-13 07:05:24,2012-03-13 10:47:33,Role 1,16,2.649190439475713,0
6,Turning & Milling,2012-03-13 08:57:07,2012-03-13 12:21:46,Role 1,17,3.649190439475713,0
1,Change Version,2012-03-13 09:13:22,2012-03-13 12:45:51,SYSTEM,14,1,0
2,Turning Q.C.,2012-03-13 09:28:19,2012-03-13 12:57:53,SYSTEM,14,1,0
7,Turning & Milling,2012-03-13 11:16:54,2012-03-13 14:46:34,Role 1,18,2.649190439475713,0
3,Final Inspection Q.C.,2012-03-13 12:21:29,2012-03-13 14:57:09,Role 3,16,1.202775636083269,0
9,Turning & Milling Q.C.,2012-03-13 13:19:18,2012-03-13 15:43:17,Role 3,20,1.174248265227448,0
8,Rework Milling,2012-03-13 12:00:26,2012-03-13 15:50:03,SYSTEM,19,1,0
4,Turning,2012-03-13 13:58:39,2012-03-13 16:56:16,SYSTEM,17,1,0
5,Turning,2012-03-13 14:38:24,2012-03-13 17:22:00,SYSTEM,17,2,0
10,Turning & Milling,2012-03-13 14:45:02,2012-03-13 18:04:31,Role 1,21,2.649190439475713,0
1,Final Inspection Q.C.,2012-03-13 16:52:27,2012-03-13 18:40:08,Role 3,19,1.202775636083269,0
6,Milling,2012-03-13 16:12:12,2012-03-13 18:44:30,SYSTEM,19,1,0
2,Turning & Milling,2012-03-13 17:04:24,2012-03-13 19:00:38,Role 1,19,2.649190439475713,0
11,Rework Milling,2012-03-13 16:18:52,2012-03-13 19:55:14,SYSTEM,21,1,0
7,Turning & Milling Q.C.,2012-03-13 18:18:33,2012-03-13 19:58:43,Role 3,21,1.174248265227448,0
12,Turning & Milling,2012-03-13 17:30:55,2012-03-13 20:32:48,Role 1,22,3.649190439475713,0
9,Stress Relief,2012-03-13 19:10:47,2012-03-13 21:03:31,SYSTEM,20,1,0
13,Change Version,2012-03-13 18:38:07,2012-03-13 22:08:05,SYSTEM,23,1,0
8,Change Version,2012-03-13 19:45:39,2012-03-13 22:20:28,SYSTEM,20,2,0
