caseid,timestamp
Case1,2012-03-13 01:30:06
Case2,2012-03-13 02:36:14
Case3,2012-03-13 03:47:42
Case4,2012-03-13 05:39:20
Case5,2012-03-13 06:09:08
Case6,2012-03-13 08:25:51
Case7,2012-03-13 12:14:03
Case8,2012-03-13 13:44:18
Case9,2012-03-13 14:29:34
Case10,2012-03-13 15:56:16
Case11,2012-03-13 16:27:50
Case12,2012-03-13 17:47:36
Case13,2012-03-13 18:17:17
Case14,2012-03-13 19:18:10
Case15,2012-03-13 21:37:10
Case16,2012-03-13 22:35:49
Case17,2012-03-13 23:28:21
Case18,2012-03-14 00:53:12
Case19,2012-03-14 02:10:22
Case20,2012-03-14 04:48:57
Case21,2012-03-14 08:35:39
Case22,2012-03-14 09:14:09
Case23,2012-03-14 11:19:53
Case24,2012-03-14 13:32:05
Case25,2012-03-14 14:11:52
Case26,2012-03-14 15:25:47
Case27,2012-03-14 17:32:16
Case28,2012-03-14 18:09:07
Case29,2012-03-14 19:11:01
Case30,2012-03-14 22:01:17
Case31,2012-03-15 01:26:17
Case32,2012-03-15 02:05:51
Case33,2012-03-15 03:27:41
Case34,2012-03-15 06:31:17
Case35,2012-03-15 08:20:55
Case36,2012-03-15 09:52:09
Case37,2012-03-15 10:46:54
Case38,2012-03-15 13:53:29
Case39,2012-03-15 14:12:38
Case40,2012-03-15 16:43:49
Case41,2012-03-15 19:36:26
Case42,2012-03-15 21:11:50
Case43,2012-03-15 22:47:16
Case44,2012-03-15 23:57:15
Case45,2012-03-16 00:05:49
