caseid,timestamp
Case1,2012-03-13 00:38:00
Case2,2012-03-13 04:32:11
Case3,2012-03-13 05:22:02
Case4,2012-03-13 06:09:52
Case5,2012-03-13 07:41:09
Case6,2012-03-13 09:34:29
Case7,2012-03-13 11:03:31
Case8,2012-03-13 13:15:32
Case9,2012-03-13 14:39:33
Case10,2012-03-13 15:39:25
Case11,2012-03-13 16:52:46
Case12,2012-03-13 17:17:59
Case13,2012-03-13 18:10:17
Case14,2012-03-13 20:25:09
Case15,2012-03-13 21:02:44
Case16,2012-03-13 22:31:00
Case17,2012-03-14 00:24:38
Case18,2012-03-14 03:10:04
Case19,2012-03-14 04:26:16
Case20,2012-03-14 05:41:19
Case21,2012-03-14 06:16:06
Case22,2012-03-14 07:00:18
Case23,2012-03-14 09:49:52
Case24,2012-03-14 10:32:05
Case25,2012-03-14 12:02:43
Case26,2012-03-14 13:47:23
Case27,2012-03-14 14:08:37
Case28,2012-03-14 15:56:57
Case29,2012-03-14 16:33:57
Case30,2012-03-14 17:05:44
Case31,2012-03-14 18:59:12
Case32,2012-03-14 19:37:59
Case33,2012-03-14 21:24:28
Case34,2012-03-15 01:25:26
Case35,2012-03-15 02:47:53
Case36,2012-03-15 04:55:51
Case37,2012-03-15 06:14:20
Case38,2012-03-15 08:28:38
Case39,2012-03-15 12:15:07
Case40,2012-03-15 14:39:55
Case41,2012-03-15 15:39:54
Case42,2012-03-15 16:31:31
Case43,2012-03-15 18:22:24
Case44,2012-03-15 19:17:26
Case45,2012-03-15 21:14:52
