caseid,timestamp
Case1,2012-03-13 00:31:01
Case2,2012-03-13 02:26:28
Case3,2012-03-13 04:21:20
Case4,2012-03-13 05:58:00
Case5,2012-03-13 06:31:25
Case6,2012-03-13 07:22:54
Case7,2012-03-13 08:46:19
Case8,2012-03-13 10:03:13
Case9,2012-03-13 12:54:02
Case10,2012-03-13 13:10:11
Case11,2012-03-13 14:46:57
Case12,2012-03-13 16:41:36
Case13,2012-03-13 18:57:00
Case14,2012-03-13 19:02:34
Case15,2012-03-13 20:01:43
Case16,2012-03-13 21:55:46
Case17,2012-03-13 23:10:19
Case18,2012-03-14 01:36:16
Case19,2012-03-14 02:01:32
Case20,2012-03-14 04:12:38
Case21,2012-03-14 06:49:42
Case22,2012-03-14 07:41:56
Case23,2012-03-14 08:50:27
Case24,2012-03-14 09:20:34
Case25,2012-03-14 10:01:16
Case26,2012-03-14 11:09:26
Case27,2012-03-14 12:35:51
Case28,2012-03-14 13:44:07
Case29,2012-03-14 14:52:37
Case30,2012-03-14 15:56:46
Case31,2012-03-14 16:04:13
Case32,2012-03-14 17:24:53
Case33,2012-03-14 18:16:07
Case34,2012-03-14 19:35:11
Case35,2012-03-14 20:13:37
Case36,2012-03-14 21:27:52
Case37,2012-03-14 22:48:05
Case38,2012-03-14 23:04:08
Case39,2012-03-15 00:07:16
Case40,2012-03-15 01:24:19
Case41,2012-03-15 02:32:59
Case42,2012-03-15 04:04:31
Case43,2012-03-15 05:42:11
Case44,2012-03-15 07:32:44
Case45,2012-03-15 08:01:26
