caseid,timestamp
Case1,2012-03-13 00:06:51
Case2,2012-03-13 02:02:18
Case3,2012-03-13 04:50:26
Case4,2012-03-13 05:57:00
Case5,2012-03-13 06:33:56
Case6,2012-03-13 07:47:34
Case7,2012-03-13 11:22:04
Case8,2012-03-13 12:48:10
Case9,2012-03-13 13:37:45
Case10,2012-03-13 16:04:49
Case11,2012-03-13 19:21:32
Case12,2012-03-13 20:21:21
Case13,2012-03-13 21:48:15
Case14,2012-03-14 03:34:19
Case15,2012-03-14 05:52:53
Case16,2012-03-14 09:40:28
Case17,2012-03-14 10:25:57
Case18,2012-03-14 11:59:38
Case19,2012-03-14 12:18:25
Case20,2012-03-14 13:21:06
Case21,2012-03-14 14:53:58
Case22,2012-03-14 15:41:32
Case23,2012-03-14 16:33:02
Case24,2012-03-14 18:37:24
Case25,2012-03-14 19:50:28
Case26,2012-03-14 20:41:47
Case27,2012-03-14 21:42:36
Case28,2012-03-14 23:25:10
Case29,2012-03-15 00:24:21
Case30,2012-03-15 02:17:48
Case31,2012-03-15 03:39:20
Case32,2012-03-15 04:38:00
Case33,2012-03-15 05:38:31
Case34,2012-03-15 06:38:36
Case35,2012-03-15 08:41:56
Case36,2012-03-15 11:16:43
Case37,2012-03-15 13:15:04
Case38,2012-03-15 14:21:07
Case39,2012-03-15 16:07:09
Case40,2012-03-15 18:18:15
Case41,2012-03-15 19:32:01
Case42,2012-03-15 20:07:29
Case43,2012-03-15 22:02:39
Case44,2012-03-16 00:48:55
Case45,2012-03-16 01:15:35
