caseid,timestamp
Case1,2022-07-05 14:41:01
Case2,2022-07-05 15:20:50
Case3,2022-07-05 16:56:05
Case4,2022-07-05 17:43:09
Case5,2022-07-05 18:26:14
Case6,2022-07-05 19:14:40
Case7,2022-07-05 20:04:18
Case8,2022-07-05 21:03:26
Case9,2022-07-05 22:15:23
Case10,2022-07-05 23:21:55
Case11,2022-07-06 00:28:18
Case12,2022-07-06 02:24:14
Case13,2022-07-06 03:19:24
Case14,2022-07-06 04:17:03
Case15,2022-07-06 05:03:45
Case16,2022-07-06 07:37:11
Case17,2022-07-06 08:58:26
Case18,2022-07-06 09:06:46
Case19,2022-07-06 11:46:05
Case20,2022-07-06 13:20:03
Case21,2022-07-06 15:00:47
Case22,2022-07-06 17:22:18
Case23,2022-07-06 18:34:16
Case24,2022-07-06 19:49:49
Case25,2022-07-06 20:58:58
Case26,2022-07-06 21:08:17
Case27,2022-07-06 22:42:02
Case28,2022-07-06 23:41:53
Case29,2022-07-07 00:04:42
Case30,2022-07-07 02:06:53
Case31,2022-07-07 03:14:14
Case32,2022-07-07 04:33:30
Case33,2022-07-07 05:26:58
Case34,2022-07-07 06:19:51
Case35,2022-07-07 07:03:17
Case36,2022-07-07 08:19:47
Case37,2022-07-07 09:33:35
Case38,2022-07-07 10:33:37
Case39,2022-07-07 11:09:16
Case40,2022-07-07 12:40:17
Case41,2022-07-07 13:07:09
Case42,2022-07-07 14:38:23
Case43,2022-07-07 15:36:42
Case44,2022-07-07 16:15:05
Case45,2022-07-07 17:17:36
Case46,2022-07-07 18:29:28
Case47,2022-07-07 19:18:45
Case48,2022-07-07 20:01:08
Case49,2022-07-07 21:15:59
Case50,2022-07-07 22:41:51
Case51,2022-07-07 23:16:03
Case52,2022-07-08 00:52:17
Case53,2022-07-08 01:07:47
Case54,2022-07-08 02:07:58
Case55,2022-07-08 03:02:46
Case56,2022-07-08 04:18:03
Case57,2022-07-08 05:47:25
Case58,2022-07-08 06:13:28
Case59,2022-07-08 07:45:28
Case60,2022-07-08 08:42:09
Case61,2022-07-08 09:13:49
Case62,2022-07-08 10:08:45
Case63,2022-07-08 11:37:03
Case64,2022-07-08 13:12:07
Case65,2022-07-08 15:08:32
Case66,2022-07-08 16:53:11
Case67,2022-07-08 17:03:39
Case68,2022-07-08 18:35:25
Case69,2022-07-08 19:26:50
Case70,2022-07-08 20:07:56
Case71,2022-07-08 21:47:56
Case72,2022-07-08 22:31:38
Case73,2022-07-08 23:54:14
Case74,2022-07-09 00:57:35
Case75,2022-07-09 01:49:05
Case76,2022-07-09 02:29:50
Case77,2022-07-09 03:09:36
Case78,2022-07-09 04:03:50
Case79,2022-07-09 05:11:56
Case80,2022-07-09 06:56:19
Case81,2022-07-09 07:19:06
Case82,2022-07-09 08:20:34
Case83,2022-07-09 09:28:42
Case84,2022-07-09 10:15:28
Case85,2022-07-09 11:17:15
Case86,2022-07-09 12:27:58
Case87,2022-07-09 15:17:16
Case88,2022-07-09 17:48:56
Case89,2022-07-09 18:03:39
Case90,2022-07-09 20:23:05
Case91,2022-07-09 21:38:05
Case92,2022-07-09 22:43:57
Case93,2022-07-10 00:58:35
Case94,2022-07-10 02:12:10
Case95,2022-07-10 03:45:04
Case96,2022-07-10 04:50:55
Case97,2022-07-10 05:32:57
Case98,2022-07-10 06:27:27
Case99,2022-07-10 07:41:47
Case100,2022-07-10 08:08:21
Case101,2022-07-10 09:06:58
Case102,2022-07-10 10:57:38
Case103,2022-07-10 11:37:33
Case104,2022-07-10 12:48:42
Case105,2022-07-10 13:19:12
Case106,2022-07-10 14:54:02
