caseid,timestamp
Case1,2022-07-05 14:56:19
Case2,2022-07-05 15:03:59
Case3,2022-07-05 16:21:41
Case4,2022-07-05 17:04:09
Case5,2022-07-05 18:50:03
Case6,2022-07-05 19:50:57
Case7,2022-07-05 20:16:06
Case8,2022-07-05 21:36:09
Case9,2022-07-05 22:23:04
Case10,2022-07-05 23:36:49
Case11,2022-07-06 00:16:52
Case12,2022-07-06 02:00:47
Case13,2022-07-06 03:45:02
Case14,2022-07-06 06:22:30
Case15,2022-07-06 07:09:34
Case16,2022-07-06 08:16:44
Case17,2022-07-06 09:32:23
Case18,2022-07-06 10:15:50
Case19,2022-07-06 11:56:57
Case20,2022-07-06 12:13:31
Case21,2022-07-06 13:52:58
Case22,2022-07-06 14:04:36
Case23,2022-07-06 15:27:27
Case24,2022-07-06 16:45:53
Case25,2022-07-06 17:24:39
Case26,2022-07-06 18:43:37
Case27,2022-07-06 19:48:53
Case28,2022-07-06 20:54:18
Case29,2022-07-06 22:30:44
Case30,2022-07-06 23:05:40
Case31,2022-07-07 00:36:38
Case32,2022-07-07 01:03:46
Case33,2022-07-07 02:20:14
Case34,2022-07-07 03:50:37
Case35,2022-07-07 04:24:36
Case36,2022-07-07 05:16:33
Case37,2022-07-07 06:58:25
Case38,2022-07-07 08:31:59
Case39,2022-07-07 09:05:05
Case40,2022-07-07 10:48:49
Case41,2022-07-07 11:31:17
Case42,2022-07-07 12:16:01
Case43,2022-07-07 13:52:59
Case44,2022-07-07 14:28:40
Case45,2022-07-07 15:09:57
Case46,2022-07-07 16:05:52
Case47,2022-07-07 17:10:24
Case48,2022-07-07 18:28:20
Case49,2022-07-07 21:05:11
Case50,2022-07-07 22:31:37
Case51,2022-07-07 23:23:06
Case52,2022-07-08 00:47:09
Case53,2022-07-08 02:15:14
Case54,2022-07-08 03:50:35
Case55,2022-07-08 05:21:33
Case56,2022-07-08 06:26:03
Case57,2022-07-08 07:27:47
Case58,2022-07-08 08:08:44
Case59,2022-07-08 10:03:54
Case60,2022-07-08 11:42:15
Case61,2022-07-08 13:44:03
Case62,2022-07-08 14:45:33
Case63,2022-07-08 15:57:09
Case64,2022-07-08 16:17:56
Case65,2022-07-08 17:23:49
Case66,2022-07-08 18:02:14
Case67,2022-07-08 19:23:39
Case68,2022-07-08 20:14:18
Case69,2022-07-08 21:19:35
Case70,2022-07-08 22:35:14
Case71,2022-07-08 23:34:09
Case72,2022-07-09 00:00:04
Case73,2022-07-09 01:12:03
Case74,2022-07-09 02:08:42
Case75,2022-07-09 03:35:46
Case76,2022-07-09 04:11:35
Case77,2022-07-09 05:14:36
