caseid,timestamp
Case1,2022-07-05 14:11:02
Case2,2022-07-05 15:14:47
Case3,2022-07-05 16:44:31
Case4,2022-07-05 17:04:47
Case5,2022-07-05 18:40:27
Case6,2022-07-05 20:27:45
Case7,2022-07-05 22:49:11
Case8,2022-07-05 23:04:42
Case9,2022-07-06 00:27:11
Case10,2022-07-06 02:59:07
Case11,2022-07-06 03:39:30
Case12,2022-07-06 04:44:04
Case13,2022-07-06 05:48:33
Case14,2022-07-06 06:41:39
Case15,2022-07-06 07:02:45
Case16,2022-07-06 08:04:39
Case17,2022-07-06 09:36:41
Case18,2022-07-06 10:12:16
Case19,2022-07-06 11:45:18
Case20,2022-07-06 12:26:19
Case21,2022-07-06 13:52:55
Case22,2022-07-06 14:58:07
Case23,2022-07-06 15:12:44
Case24,2022-07-06 16:46:45
Case25,2022-07-06 17:33:47
Case26,2022-07-06 19:12:21
Case27,2022-07-06 20:28:02
Case28,2022-07-06 22:10:57
Case29,2022-07-06 23:49:03
Case30,2022-07-07 00:11:40
Case31,2022-07-07 02:42:20
Case32,2022-07-07 03:50:50
Case33,2022-07-07 04:59:22
Case34,2022-07-07 05:18:39
Case35,2022-07-07 06:46:05
Case36,2022-07-07 07:46:19
Case37,2022-07-07 08:25:54
Case38,2022-07-07 09:35:52
Case39,2022-07-07 10:13:18
Case40,2022-07-07 11:41:55
Case41,2022-07-07 12:23:58
Case42,2022-07-07 13:54:24
Case43,2022-07-07 14:29:41
Case44,2022-07-07 15:41:37
Case45,2022-07-07 16:03:00
Case46,2022-07-07 17:40:18
Case47,2022-07-07 18:35:36
Case48,2022-07-07 19:30:50
Case49,2022-07-07 20:46:39
Case50,2022-07-07 21:52:20
Case51,2022-07-07 22:20:05
Case52,2022-07-07 23:02:48
Case53,2022-07-08 00:14:41
Case54,2022-07-08 01:10:14
Case55,2022-07-08 02:40:02
Case56,2022-07-08 03:36:47
Case57,2022-07-08 04:33:34
Case58,2022-07-08 05:32:18
Case59,2022-07-08 06:50:42
Case60,2022-07-08 07:51:49
Case61,2022-07-08 08:40:50
Case62,2022-07-08 09:37:12
Case63,2022-07-08 10:25:18
Case64,2022-07-08 11:45:38
Case65,2022-07-08 12:08:00
Case66,2022-07-08 13:23:15
Case67,2022-07-08 14:40:22
Case68,2022-07-08 16:43:38
Case69,2022-07-08 17:37:06
Case70,2022-07-08 18:27:32
Case71,2022-07-08 19:19:55
Case72,2022-07-08 20:40:37
Case73,2022-07-08 21:10:46
Case74,2022-07-08 22:37:24
Case75,2022-07-08 23:35:26
Case76,2022-07-09 00:06:58
Case77,2022-07-09 02:47:29
Case78,2022-07-09 03:02:47
Case79,2022-07-09 04:27:10
Case80,2022-07-09 05:05:47
Case81,2022-07-09 06:45:25
Case82,2022-07-09 07:18:23
Case83,2022-07-09 08:08:52
Case84,2022-07-09 09:55:49
Case85,2022-07-09 10:35:30
Case86,2022-07-09 11:37:40
Case87,2022-07-09 13:57:51
Case88,2022-07-09 15:01:42
Case89,2022-07-09 17:48:47
Case90,2022-07-09 18:41:59
Case91,2022-07-09 19:58:49
Case92,2022-07-09 20:04:39
Case93,2022-07-09 21:38:08
Case94,2022-07-09 22:36:06
Case95,2022-07-09 23:11:54
Case96,2022-07-10 00:25:12
Case97,2022-07-10 01:06:14
Case98,2022-07-10 02:36:14
Case99,2022-07-10 03:24:41
Case100,2022-07-10 04:43:32
Case101,2022-07-10 05:37:07
Case102,2022-07-10 06:11:24
Case103,2022-07-10 07:15:57
Case104,2022-07-10 08:04:01
Case105,2022-07-10 09:30:17
Case106,2022-07-10 10:24:42
Case107,2022-07-10 11:37:24
Case108,2022-07-10 12:09:57
Case109,2022-07-10 14:54:39
Case110,2022-07-10 15:35:25
Case111,2022-07-10 16:16:47
Case112,2022-07-10 17:27:24
Case113,2022-07-10 18:31:36
Case114,2022-07-10 20:19:41
Case115,2022-07-10 21:40:43
Case116,2022-07-10 22:13:18
Case117,2022-07-11 00:46:39
Case118,2022-07-11 01:54:56
Case119,2022-07-11 02:57:51
Case120,2022-07-11 03:24:29
Case121,2022-07-11 04:28:39
Case122,2022-07-11 05:22:55
Case123,2022-07-11 07:25:39
Case124,2022-07-11 08:28:52
Case125,2022-07-11 09:31:11
Case126,2022-07-11 10:27:00
Case127,2022-07-11 11:59:30
Case128,2022-07-11 12:04:21
Case129,2022-07-11 13:00:56
Case130,2022-07-11 14:41:20
Case131,2022-07-11 15:57:49
Case132,2022-07-11 16:22:56
Case133,2022-07-11 18:41:56
Case134,2022-07-11 19:15:31
Case135,2022-07-11 20:38:39
Case136,2022-07-11 21:03:02
Case137,2022-07-11 22:38:47
Case138,2022-07-12 00:20:54
Case139,2022-07-12 01:32:36
Case140,2022-07-12 02:38:20
Case141,2022-07-12 03:54:19
Case142,2022-07-12 04:12:03
Case143,2022-07-12 05:53:02
Case144,2022-07-12 06:27:12
Case145,2022-07-12 07:05:36
Case146,2022-07-12 08:46:50
Case147,2022-07-12 09:50:50
Case148,2022-07-12 10:43:27
Case149,2022-07-12 11:13:26
Case150,2022-07-12 12:55:16
Case151,2022-07-12 13:18:50
Case152,2022-07-12 14:03:09
Case153,2022-07-12 16:16:34
Case154,2022-07-12 17:33:03
Case155,2022-07-12 18:19:53
Case156,2022-07-12 19:22:37
Case157,2022-07-12 21:16:31
Case158,2022-07-12 22:20:51
Case159,2022-07-12 23:41:23
Case160,2022-07-13 00:33:34
Case161,2022-07-13 02:32:42
Case162,2022-07-13 03:28:29
Case163,2022-07-13 06:45:34
Case164,2022-07-13 07:39:11
Case165,2022-07-13 08:34:53
Case166,2022-07-13 09:27:53
Case167,2022-07-13 10:29:23
Case168,2022-07-13 11:55:32
Case169,2022-07-13 12:04:18
Case170,2022-07-13 13:03:44
Case171,2022-07-13 14:25:24
Case172,2022-07-13 15:01:57
Case173,2022-07-13 16:47:34
Case174,2022-07-13 17:46:41
Case175,2022-07-13 19:07:31
Case176,2022-07-13 20:50:27
Case177,2022-07-13 21:05:11
Case178,2022-07-13 22:41:43
Case179,2022-07-13 23:45:15
Case180,2022-07-14 01:37:31
Case181,2022-07-14 02:50:29
Case182,2022-07-14 03:01:33
Case183,2022-07-14 04:28:46
Case184,2022-07-14 05:14:39
Case185,2022-07-14 06:33:42
Case186,2022-07-14 07:53:08
Case187,2022-07-14 09:44:59
Case188,2022-07-14 10:56:30
Case189,2022-07-14 11:31:05
Case190,2022-07-14 13:36:32
Case191,2022-07-14 15:58:28
Case192,2022-07-14 18:58:10
Case193,2022-07-14 19:39:27
Case194,2022-07-14 20:03:26
Case195,2022-07-14 21:53:14
Case196,2022-07-14 23:42:03
Case197,2022-07-15 00:02:45
Case198,2022-07-15 01:07:26
Case199,2022-07-15 02:42:50
Case200,2022-07-15 04:13:19
Case201,2022-07-15 07:37:16
Case202,2022-07-15 08:59:06
Case203,2022-07-15 09:21:08
Case204,2022-07-15 10:40:59
Case205,2022-07-15 11:54:48
Case206,2022-07-15 12:07:33
Case207,2022-07-15 13:51:03
Case208,2022-07-15 15:52:51
Case209,2022-07-15 17:11:57
Case210,2022-07-15 18:39:16
Case211,2022-07-15 19:41:21
Case212,2022-07-15 21:21:43
Case213,2022-07-15 22:53:48
Case214,2022-07-15 23:06:36
Case215,2022-07-16 00:32:42
Case216,2022-07-16 01:12:02
Case217,2022-07-16 02:38:49
Case218,2022-07-16 03:20:30
Case219,2022-07-16 04:33:02
Case220,2022-07-16 05:13:55
Case221,2022-07-16 06:37:28
Case222,2022-07-16 07:31:58
Case223,2022-07-16 08:15:08
Case224,2022-07-16 09:32:26
Case225,2022-07-16 10:38:55
Case226,2022-07-16 12:42:02
Case227,2022-07-16 13:16:37
Case228,2022-07-16 14:10:07
Case229,2022-07-16 15:21:31
Case230,2022-07-16 16:35:25
Case231,2022-07-16 17:37:53
Case232,2022-07-16 18:37:01
Case233,2022-07-16 19:57:49
Case234,2022-07-16 20:31:36
Case235,2022-07-16 21:58:03
Case236,2022-07-16 22:29:21
Case237,2022-07-16 23:36:41
Case238,2022-07-17 00:11:16
Case239,2022-07-17 01:59:01
Case240,2022-07-17 02:48:06
Case241,2022-07-17 03:34:12
Case242,2022-07-17 04:55:09
Case243,2022-07-17 05:08:51
Case244,2022-07-17 06:17:26
Case245,2022-07-17 07:43:57
Case246,2022-07-17 08:16:56
Case247,2022-07-17 09:41:37
Case248,2022-07-17 10:45:45
Case249,2022-07-17 11:38:44
Case250,2022-07-17 12:20:13
Case251,2022-07-17 14:05:13
Case252,2022-07-17 15:21:42
Case253,2022-07-17 16:51:40
Case254,2022-07-17 17:50:10
Case255,2022-07-17 19:52:17
Case256,2022-07-17 22:06:21
Case257,2022-07-17 23:12:26
Case258,2022-07-18 00:58:11
Case259,2022-07-18 01:21:37
Case260,2022-07-18 02:44:48
Case261,2022-07-18 03:35:59
Case262,2022-07-18 04:27:20
Case263,2022-07-18 05:19:52
Case264,2022-07-18 06:53:43
Case265,2022-07-18 07:38:31
Case266,2022-07-18 08:07:59
Case267,2022-07-18 09:49:20
Case268,2022-07-18 10:23:08
Case269,2022-07-18 11:07:40
Case270,2022-07-18 12:06:08
Case271,2022-07-18 13:54:50
Case272,2022-07-18 14:34:17
Case273,2022-07-18 15:53:21
Case274,2022-07-18 16:41:26
Case275,2022-07-18 17:20:15
Case276,2022-07-18 18:29:26
Case277,2022-07-18 19:30:19
Case278,2022-07-18 20:44:44
Case279,2022-07-18 21:53:08
Case280,2022-07-18 22:56:08
Case281,2022-07-18 23:50:08
Case282,2022-07-19 00:47:11
Case283,2022-07-19 01:34:13
Case284,2022-07-19 02:19:18
Case285,2022-07-19 03:05:20
Case286,2022-07-19 04:42:56
Case287,2022-07-19 05:22:25
Case288,2022-07-19 07:31:32
Case289,2022-07-19 08:26:32
Case290,2022-07-19 09:41:36
Case291,2022-07-19 10:10:30
Case292,2022-07-19 11:33:15
Case293,2022-07-19 12:58:22
Case294,2022-07-19 13:21:58
Case295,2022-07-19 14:46:13
Case296,2022-07-19 15:10:10
Case297,2022-07-19 16:52:07
Case298,2022-07-19 17:42:22
Case299,2022-07-19 19:36:08
Case300,2022-07-19 21:07:59
Case301,2022-07-19 22:25:24
Case302,2022-07-19 23:46:55
Case303,2022-07-20 01:08:09
Case304,2022-07-20 02:43:22
Case305,2022-07-20 03:26:26
Case306,2022-07-20 04:19:59
Case307,2022-07-20 05:03:52
Case308,2022-07-20 06:06:43
Case309,2022-07-20 07:48:03
