caseid,timestamp
Case1,2016-10-24 09:09:28
Case2,2016-10-24 09:12:47
Case3,2016-10-24 09:13:46
Case4,2016-10-24 09:31:26
Case5,2016-10-24 09:32:19
Case6,2016-10-24 09:36:41
Case7,2016-10-24 09:42:42
Case8,2016-10-24 09:49:02
Case9,2016-10-24 09:52:57
Case10,2016-10-24 09:58:37
Case11,2016-10-24 09:58:48
Case12,2016-10-24 10:12:20
Case13,2016-10-24 10:13:29
Case14,2016-10-24 10:13:46
Case15,2016-10-24 10:23:47
Case16,2016-10-24 10:26:47
Case17,2016-10-24 10:31:59
Case18,2016-10-24 10:39:00
Case19,2016-10-24 11:01:34
Case20,2016-10-24 11:03:10
Case21,2016-10-24 11:05:16
Case22,2016-10-24 11:11:38
Case23,2016-10-24 11:12:06
Case24,2016-10-24 11:13:56
Case25,2016-10-24 11:29:49
Case26,2016-10-24 11:29:50
Case27,2016-10-24 11:30:25
Case28,2016-10-24 11:39:14
Case29,2016-10-24 11:45:49
Case30,2016-10-24 11:48:58
Case31,2016-10-24 11:56:20
Case32,2016-10-24 11:59:57
Case33,2016-10-24 12:09:13
Case34,2016-10-24 12:22:37
Case35,2016-10-24 12:24:10
Case36,2016-10-24 12:30:05
Case37,2016-10-24 12:31:18
Case38,2016-10-24 12:35:01
Case39,2016-10-24 12:39:46
Case40,2016-10-24 12:58:23
Case41,2016-10-24 13:00:54
Case42,2016-10-24 13:21:19
Case43,2016-10-24 13:29:44
Case44,2016-10-24 13:34:08
Case45,2016-10-24 13:39:27
Case46,2016-10-24 13:40:54
Case47,2016-10-24 13:46:11
Case48,2016-10-24 13:48:22
Case49,2016-10-24 13:51:17
Case50,2016-10-24 14:21:41
Case51,2016-10-24 14:28:43
Case52,2016-10-24 14:29:55
Case53,2016-10-24 14:30:55
Case54,2016-10-24 14:31:12
Case55,2016-10-24 14:34:57
Case56,2016-10-24 14:39:20
Case57,2016-10-24 14:41:09
Case58,2016-10-24 14:45:11
Case59,2016-10-24 14:47:28
Case60,2016-10-24 14:49:16
Case61,2016-10-24 14:56:10
Case62,2016-10-24 14:57:25
Case63,2016-10-24 15:11:36
Case64,2016-10-24 15:13:09
Case65,2016-10-24 15:22:34
Case66,2016-10-24 15:25:58
Case67,2016-10-24 15:44:02
Case68,2016-10-24 15:53:13
Case69,2016-10-24 16:22:46
Case70,2016-10-24 16:34:54
Case71,2016-10-24 17:14:02
Case72,2016-10-24 17:39:08
Case73,2016-10-24 17:47:11
Case74,2016-10-24 18:11:09
Case75,2016-10-24 18:14:57
Case76,2016-10-24 18:15:43
Case77,2016-10-24 18:42:59
Case78,2016-10-24 18:44:44
Case79,2016-10-24 19:10:14
Case80,2016-10-24 19:18:42
Case81,2016-10-24 19:47:37
Case82,2016-10-24 19:55:31
Case83,2016-10-24 20:02:13
Case84,2016-10-24 20:03:56
Case85,2016-10-24 20:42:36
Case86,2016-10-24 20:51:42
Case87,2016-10-24 21:29:46
Case88,2016-10-24 22:02:36
Case89,2016-10-24 22:37:10
Case90,2016-10-24 23:26:09
Case91,2016-10-25 00:11:16
Case92,2016-10-25 00:33:05
Case93,2016-10-25 00:35:00
Case94,2016-10-25 00:42:36
Case95,2016-10-25 00:47:10
Case96,2016-10-25 01:09:26
Case97,2016-10-25 01:16:28
Case98,2016-10-25 02:08:48
Case99,2016-10-25 02:14:11
Case100,2016-10-25 02:21:43
Case101,2016-10-25 02:37:07
Case102,2016-10-25 04:18:12
Case103,2016-10-25 04:50:52
Case104,2016-10-25 05:13:46
Case105,2016-10-25 05:26:24
Case106,2016-10-25 05:36:47
Case107,2016-10-25 05:48:32
Case108,2016-10-25 05:59:06
Case109,2016-10-25 06:16:45
Case110,2016-10-25 06:18:40
Case111,2016-10-25 07:10:08
Case112,2016-10-25 07:10:24
Case113,2016-10-25 07:15:52
Case114,2016-10-25 07:19:33
Case115,2016-10-25 07:19:50
Case116,2016-10-25 07:27:20
Case117,2016-10-25 07:55:10
Case118,2016-10-25 08:02:47
Case119,2016-10-25 08:09:06
Case120,2016-10-25 08:23:25
Case121,2016-10-25 08:41:48
Case122,2016-10-25 08:47:12
Case123,2016-10-25 09:01:16
Case124,2016-10-25 09:01:43
Case125,2016-10-25 09:04:53
Case126,2016-10-25 09:20:11
Case127,2016-10-25 09:21:49
Case128,2016-10-25 09:27:22
Case129,2016-10-25 09:28:10
Case130,2016-10-25 09:30:02
Case131,2016-10-25 09:34:46
Case132,2016-10-25 09:40:30
Case133,2016-10-25 09:41:18
Case134,2016-10-25 09:41:45
Case135,2016-10-25 09:41:54
Case136,2016-10-25 09:43:44
Case137,2016-10-25 09:47:22
Case138,2016-10-25 09:50:44
Case139,2016-10-25 10:30:36
Case140,2016-10-25 10:33:18
Case141,2016-10-25 10:34:49
Case142,2016-10-25 10:41:16
Case143,2016-10-25 10:41:18
Case144,2016-10-25 10:44:12
Case145,2016-10-25 10:56:01
Case146,2016-10-25 11:16:31
Case147,2016-10-25 11:17:50
Case148,2016-10-25 11:23:43
Case149,2016-10-25 11:28:17
Case150,2016-10-25 11:37:24
Case151,2016-10-25 11:47:22
Case152,2016-10-25 11:51:57
Case153,2016-10-25 11:57:44
Case154,2016-10-25 11:59:53
Case155,2016-10-25 12:19:10
Case156,2016-10-25 12:36:02
Case157,2016-10-25 12:44:11
Case158,2016-10-25 12:46:39
Case159,2016-10-25 13:02:24
Case160,2016-10-25 13:09:29
Case161,2016-10-25 13:18:08
Case162,2016-10-25 13:20:14
Case163,2016-10-25 13:28:11
Case164,2016-10-25 13:50:19
Case165,2016-10-25 13:57:48
Case166,2016-10-25 14:03:00
Case167,2016-10-25 14:28:14
Case168,2016-10-25 14:33:19
Case169,2016-10-25 14:36:20
Case170,2016-10-25 14:42:09
Case171,2016-10-25 14:43:08
Case172,2016-10-25 14:44:45
Case173,2016-10-25 14:50:06
Case174,2016-10-25 14:53:24
Case175,2016-10-25 15:00:39
Case176,2016-10-25 15:06:07
Case177,2016-10-25 15:10:22
Case178,2016-10-25 15:17:48
Case179,2016-10-25 15:36:28
Case180,2016-10-25 15:40:18
