caseid,timestamp
Case1,2016-10-24 09:09:54
Case2,2016-10-24 09:14:38
Case3,2016-10-24 09:17:00
Case4,2016-10-24 09:22:01
Case5,2016-10-24 09:24:36
Case6,2016-10-24 09:30:24
Case7,2016-10-24 09:31:04
Case8,2016-10-24 09:33:00
Case9,2016-10-24 09:51:27
Case10,2016-10-24 10:07:25
Case11,2016-10-24 10:13:41
Case12,2016-10-24 10:17:25
Case13,2016-10-24 10:24:21
Case14,2016-10-24 10:27:16
Case15,2016-10-24 10:42:49
Case16,2016-10-24 10:43:14
Case17,2016-10-24 10:52:44
Case18,2016-10-24 10:59:15
Case19,2016-10-24 11:10:16
Case20,2016-10-24 11:12:19
Case21,2016-10-24 11:17:30
Case22,2016-10-24 11:29:23
Case23,2016-10-24 11:47:58
Case24,2016-10-24 11:55:38
Case25,2016-10-24 12:00:26
Case26,2016-10-24 12:09:45
Case27,2016-10-24 12:13:58
Case28,2016-10-24 12:14:04
Case29,2016-10-24 12:18:28
Case30,2016-10-24 12:20:23
Case31,2016-10-24 12:26:45
Case32,2016-10-24 12:27:51
Case33,2016-10-24 12:36:07
Case34,2016-10-24 12:40:41
Case35,2016-10-24 12:45:53
Case36,2016-10-24 12:50:19
Case37,2016-10-24 12:54:38
Case38,2016-10-24 13:01:37
Case39,2016-10-24 13:24:15
Case40,2016-10-24 13:34:06
Case41,2016-10-24 13:43:16
Case42,2016-10-24 13:45:34
Case43,2016-10-24 13:46:14
Case44,2016-10-24 13:59:29
Case45,2016-10-24 14:18:59
Case46,2016-10-24 14:21:08
Case47,2016-10-24 14:31:49
Case48,2016-10-24 14:42:16
Case49,2016-10-24 14:47:02
Case50,2016-10-24 14:56:05
Case51,2016-10-24 14:56:53
Case52,2016-10-24 15:02:10
Case53,2016-10-24 15:04:30
Case54,2016-10-24 15:09:38
Case55,2016-10-24 15:10:17
Case56,2016-10-24 15:21:18
Case57,2016-10-24 15:44:22
Case58,2016-10-24 15:56:44
Case59,2016-10-24 16:00:30
Case60,2016-10-24 16:16:11
Case61,2016-10-24 16:17:49
Case62,2016-10-24 16:19:17
Case63,2016-10-24 16:43:04
Case64,2016-10-24 16:47:15
Case65,2016-10-24 17:00:23
Case66,2016-10-24 17:02:05
Case67,2016-10-24 17:16:04
Case68,2016-10-24 17:17:50
Case69,2016-10-24 17:32:22
Case70,2016-10-24 17:41:36
Case71,2016-10-24 18:03:05
Case72,2016-10-24 18:30:57
Case73,2016-10-24 18:45:07
Case74,2016-10-24 19:21:57
Case75,2016-10-24 19:33:38
Case76,2016-10-24 19:41:38
Case77,2016-10-24 19:53:04
Case78,2016-10-24 19:58:35
Case79,2016-10-24 20:18:42
Case80,2016-10-24 20:32:26
Case81,2016-10-24 20:52:59
Case82,2016-10-24 20:58:59
Case83,2016-10-24 21:02:50
Case84,2016-10-25 00:06:54
Case85,2016-10-25 00:27:13
Case86,2016-10-25 00:38:31
Case87,2016-10-25 01:26:22
Case88,2016-10-25 01:30:32
Case89,2016-10-25 01:42:11
Case90,2016-10-25 02:20:05
Case91,2016-10-25 02:36:06
Case92,2016-10-25 02:44:01
Case93,2016-10-25 03:05:05
Case94,2016-10-25 03:46:53
Case95,2016-10-25 05:24:53
Case96,2016-10-25 05:33:01
Case97,2016-10-25 05:54:36
Case98,2016-10-25 05:56:33
Case99,2016-10-25 06:19:32
Case100,2016-10-25 06:24:50
Case101,2016-10-25 06:34:24
Case102,2016-10-25 07:05:27
Case103,2016-10-25 07:16:50
Case104,2016-10-25 07:22:40
Case105,2016-10-25 07:26:23
Case106,2016-10-25 07:34:00
Case107,2016-10-25 07:37:34
Case108,2016-10-25 07:45:11
Case109,2016-10-25 07:49:54
Case110,2016-10-25 08:01:28
Case111,2016-10-25 08:17:00
Case112,2016-10-25 08:25:50
Case113,2016-10-25 08:30:35
Case114,2016-10-25 08:34:54
Case115,2016-10-25 08:38:42
Case116,2016-10-25 08:48:46
Case117,2016-10-25 09:09:34
Case118,2016-10-25 09:34:04
Case119,2016-10-25 09:35:05
Case120,2016-10-25 09:46:29
Case121,2016-10-25 09:50:14
Case122,2016-10-25 09:51:45
Case123,2016-10-25 09:59:38
Case124,2016-10-25 10:00:30
Case125,2016-10-25 10:00:52
Case126,2016-10-25 10:08:57
Case127,2016-10-25 10:18:54
Case128,2016-10-25 10:23:34
Case129,2016-10-25 10:27:32
Case130,2016-10-25 10:31:36
Case131,2016-10-25 10:46:11
Case132,2016-10-25 10:52:20
Case133,2016-10-25 10:54:59
Case134,2016-10-25 11:00:40
Case135,2016-10-25 11:02:29
Case136,2016-10-25 11:20:50
Case137,2016-10-25 11:32:59
Case138,2016-10-25 11:34:07
Case139,2016-10-25 11:37:48
Case140,2016-10-25 11:44:00
Case141,2016-10-25 11:44:24
Case142,2016-10-25 11:59:30
Case143,2016-10-25 12:19:42
Case144,2016-10-25 12:23:22
Case145,2016-10-25 12:26:11
Case146,2016-10-25 12:52:21
Case147,2016-10-25 12:52:51
Case148,2016-10-25 12:57:01
Case149,2016-10-25 13:00:22
Case150,2016-10-25 13:00:33
Case151,2016-10-25 13:04:19
Case152,2016-10-25 13:06:21
Case153,2016-10-25 13:15:37
Case154,2016-10-25 13:21:18
Case155,2016-10-25 13:33:29
Case156,2016-10-25 13:45:23
Case157,2016-10-25 13:58:51
Case158,2016-10-25 14:01:08
Case159,2016-10-25 14:08:53
Case160,2016-10-25 14:13:31
Case161,2016-10-25 14:18:41
Case162,2016-10-25 14:22:20
Case163,2016-10-25 14:24:21
Case164,2016-10-25 14:25:08
Case165,2016-10-25 14:27:42
Case166,2016-10-25 14:53:12
Case167,2016-10-25 15:03:48
Case168,2016-10-25 15:09:05
Case169,2016-10-25 15:13:30
Case170,2016-10-25 15:14:04
Case171,2016-10-25 15:25:33
Case172,2016-10-25 15:39:28
Case173,2016-10-25 15:51:44
Case174,2016-10-25 17:14:02
Case175,2016-10-25 17:38:01
Case176,2016-10-25 18:03:59
Case177,2016-10-25 18:44:09
Case178,2016-10-25 18:57:03
Case179,2016-10-25 19:00:24
Case180,2016-10-25 19:11:13
Case181,2016-10-25 19:47:14
Case182,2016-10-25 20:09:19
Case183,2016-10-25 20:48:04
Case184,2016-10-25 21:05:26
Case185,2016-10-25 22:05:43
Case186,2016-10-26 00:41:09
Case187,2016-10-26 01:11:17
Case188,2016-10-26 01:14:08
Case189,2016-10-26 01:17:31
Case190,2016-10-26 01:37:35
Case191,2016-10-26 01:51:27
Case192,2016-10-26 02:10:22
Case193,2016-10-26 02:17:54
Case194,2016-10-26 03:03:53
Case195,2016-10-26 04:46:25
Case196,2016-10-26 05:24:02
Case197,2016-10-26 05:40:43
Case198,2016-10-26 06:11:15
Case199,2016-10-26 06:24:33
Case200,2016-10-26 06:26:46
Case201,2016-10-26 07:11:37
Case202,2016-10-26 07:26:19
Case203,2016-10-26 07:35:36
Case204,2016-10-26 08:06:03
Case205,2016-10-26 08:22:32
Case206,2016-10-26 08:23:48
Case207,2016-10-26 08:26:50
Case208,2016-10-26 08:39:10
Case209,2016-10-26 08:41:42
Case210,2016-10-26 08:53:05
Case211,2016-10-26 08:53:42
Case212,2016-10-26 08:57:45
Case213,2016-10-26 09:09:43
Case214,2016-10-26 09:15:07
Case215,2016-10-26 09:21:29
Case216,2016-10-26 09:26:32
Case217,2016-10-26 09:31:46
Case218,2016-10-26 09:32:04
Case219,2016-10-26 09:32:23
Case220,2016-10-26 09:42:06
Case221,2016-10-26 09:45:19
Case222,2016-10-26 09:49:30
Case223,2016-10-26 09:52:15
Case224,2016-10-26 10:02:20
Case225,2016-10-26 10:11:50
Case226,2016-10-26 10:14:45
Case227,2016-10-26 10:24:42
Case228,2016-10-26 10:29:42
Case229,2016-10-26 10:32:13
Case230,2016-10-26 10:40:30
Case231,2016-10-26 10:53:40
Case232,2016-10-26 10:57:19
Case233,2016-10-26 10:59:21
Case234,2016-10-26 11:04:41
Case235,2016-10-26 11:05:37
Case236,2016-10-26 11:07:25
Case237,2016-10-26 11:14:31
Case238,2016-10-26 11:33:04
Case239,2016-10-26 11:33:12
Case240,2016-10-26 11:35:11
Case241,2016-10-26 11:35:26
Case242,2016-10-26 11:46:46
Case243,2016-10-26 11:49:08
Case244,2016-10-26 12:07:10
Case245,2016-10-26 12:10:55
Case246,2016-10-26 12:14:11
Case247,2016-10-26 12:14:55
Case248,2016-10-26 12:19:36
Case249,2016-10-26 12:33:55
Case250,2016-10-26 12:36:16
Case251,2016-10-26 12:38:13
Case252,2016-10-26 12:40:20
Case253,2016-10-26 12:40:26
Case254,2016-10-26 12:46:52
Case255,2016-10-26 12:47:56
Case256,2016-10-26 12:58:22
Case257,2016-10-26 13:12:33
Case258,2016-10-26 13:27:29
Case259,2016-10-26 13:33:52
Case260,2016-10-26 13:34:29
Case261,2016-10-26 13:35:44
Case262,2016-10-26 13:44:26
Case263,2016-10-26 14:05:10
Case264,2016-10-26 14:22:39
Case265,2016-10-26 14:28:55
Case266,2016-10-26 14:40:26
Case267,2016-10-26 14:41:42
Case268,2016-10-26 15:20:07
Case269,2016-10-26 15:25:32
Case270,2016-10-26 15:42:21
Case271,2016-10-26 15:43:56
Case272,2016-10-26 15:53:16
Case273,2016-10-26 15:54:04
Case274,2016-10-26 15:59:06
Case275,2016-10-26 16:05:25
Case276,2016-10-26 16:30:28
Case277,2016-10-26 16:37:28
Case278,2016-10-26 16:41:12
Case279,2016-10-26 16:47:15
Case280,2016-10-26 17:30:17
Case281,2016-10-26 17:32:37
Case282,2016-10-26 17:37:15
Case283,2016-10-26 17:40:48
Case284,2016-10-26 17:45:21
Case285,2016-10-26 18:09:47
Case286,2016-10-26 18:42:56
Case287,2016-10-26 19:09:29
Case288,2016-10-26 19:36:22
Case289,2016-10-26 19:56:28
Case290,2016-10-26 20:05:02
Case291,2016-10-26 20:14:38
Case292,2016-10-27 00:20:06
Case293,2016-10-27 00:37:25
Case294,2016-10-27 00:38:21
Case295,2016-10-27 01:58:20
Case296,2016-10-27 02:54:26
Case297,2016-10-27 03:17:15
Case298,2016-10-27 06:19:02
Case299,2016-10-27 06:20:30
Case300,2016-10-27 06:52:46
Case301,2016-10-27 07:22:24
Case302,2016-10-27 07:26:33
Case303,2016-10-27 07:27:53
Case304,2016-10-27 07:38:00
Case305,2016-10-27 07:52:06
Case306,2016-10-27 08:00:24
Case307,2016-10-27 08:05:36
Case308,2016-10-27 08:06:40
Case309,2016-10-27 08:34:41
Case310,2016-10-27 08:52:06
Case311,2016-10-27 09:01:43
Case312,2016-10-27 09:03:10
Case313,2016-10-27 09:05:30
Case314,2016-10-27 09:10:29
Case315,2016-10-27 09:11:55
Case316,2016-10-27 09:12:45
Case317,2016-10-27 09:20:55
Case318,2016-10-27 09:44:12
Case319,2016-10-27 09:59:21
Case320,2016-10-27 10:04:55
Case321,2016-10-27 10:07:53
Case322,2016-10-27 10:13:59
Case323,2016-10-27 10:27:24
Case324,2016-10-27 10:44:47
Case325,2016-10-27 10:53:42
Case326,2016-10-27 11:01:31
Case327,2016-10-27 11:08:45
Case328,2016-10-27 11:10:31
Case329,2016-10-27 11:26:45
Case330,2016-10-27 11:39:34
Case331,2016-10-27 11:48:20
Case332,2016-10-27 11:53:02
Case333,2016-10-27 11:54:10
Case334,2016-10-27 11:59:33
Case335,2016-10-27 12:00:23
Case336,2016-10-27 12:08:13
Case337,2016-10-27 12:14:40
Case338,2016-10-27 12:21:26
Case339,2016-10-27 12:29:24
Case340,2016-10-27 12:34:39
Case341,2016-10-27 12:57:43
Case342,2016-10-27 13:05:42
Case343,2016-10-27 13:09:38
Case344,2016-10-27 13:20:54
Case345,2016-10-27 13:22:39
Case346,2016-10-27 13:44:18
Case347,2016-10-27 13:53:33
Case348,2016-10-27 13:54:41
Case349,2016-10-27 13:58:08
Case350,2016-10-27 14:06:58
Case351,2016-10-27 14:10:12
Case352,2016-10-27 14:13:31
Case353,2016-10-27 14:29:37
Case354,2016-10-27 14:33:43
Case355,2016-10-27 14:33:45
Case356,2016-10-27 14:43:51
Case357,2016-10-27 14:45:29
Case358,2016-10-27 14:48:13
Case359,2016-10-27 14:53:57
Case360,2016-10-27 14:54:04
Case361,2016-10-27 14:54:27
Case362,2016-10-27 15:11:49
Case363,2016-10-27 15:48:26
Case364,2016-10-27 15:53:39
Case365,2016-10-27 16:47:30
Case366,2016-10-27 16:58:48
Case367,2016-10-27 17:02:23
Case368,2016-10-27 17:05:58
Case369,2016-10-27 17:14:27
Case370,2016-10-27 17:28:51
Case371,2016-10-27 17:32:59
Case372,2016-10-27 17:41:02
Case373,2016-10-27 17:41:27
Case374,2016-10-27 17:48:08
Case375,2016-10-27 17:56:40
Case376,2016-10-27 19:26:55
Case377,2016-10-27 19:48:00
Case378,2016-10-27 21:09:55
Case379,2016-10-27 22:22:58
Case380,2016-10-28 01:31:24
Case381,2016-10-28 01:46:49
Case382,2016-10-28 01:47:51
Case383,2016-10-28 01:55:08
Case384,2016-10-28 05:41:16
Case385,2016-10-28 06:07:06
Case386,2016-10-28 06:20:14
Case387,2016-10-28 06:28:35
Case388,2016-10-28 06:29:21
Case389,2016-10-28 06:47:21
Case390,2016-10-28 06:51:46
Case391,2016-10-28 07:28:01
Case392,2016-10-28 07:47:29
Case393,2016-10-28 07:53:25
Case394,2016-10-28 08:22:54
Case395,2016-10-28 08:26:05
Case396,2016-10-28 08:31:21
Case397,2016-10-28 08:32:39
Case398,2016-10-28 08:47:07
Case399,2016-10-28 08:47:41
Case400,2016-10-28 09:05:15
Case401,2016-10-28 09:10:36
Case402,2016-10-28 09:24:41
Case403,2016-10-28 09:37:44
Case404,2016-10-28 09:38:16
Case405,2016-10-28 09:55:56
Case406,2016-10-28 09:56:31
Case407,2016-10-28 09:58:53
Case408,2016-10-28 10:06:01
Case409,2016-10-28 10:20:06
Case410,2016-10-28 10:20:10
Case411,2016-10-28 10:24:04
Case412,2016-10-28 10:41:48
Case413,2016-10-28 10:54:30
Case414,2016-10-28 11:08:38
Case415,2016-10-28 11:16:08
Case416,2016-10-28 11:44:39
Case417,2016-10-28 11:45:34
Case418,2016-10-28 11:49:10
Case419,2016-10-28 11:49:16
Case420,2016-10-28 11:51:20
Case421,2016-10-28 11:53:30
Case422,2016-10-28 11:55:17
Case423,2016-10-28 12:04:37
Case424,2016-10-28 12:05:53
Case425,2016-10-28 12:06:55
Case426,2016-10-28 12:17:29
Case427,2016-10-28 12:23:08
Case428,2016-10-28 12:35:36
Case429,2016-10-28 12:41:10
Case430,2016-10-28 12:45:28
Case431,2016-10-28 13:06:18
Case432,2016-10-28 13:08:37
Case433,2016-10-28 13:14:25
Case434,2016-10-28 13:14:36
Case435,2016-10-28 13:19:17
Case436,2016-10-28 13:27:11
Case437,2016-10-28 13:30:19
Case438,2016-10-28 13:33:10
Case439,2016-10-28 13:44:50
Case440,2016-10-28 13:45:28
Case441,2016-10-28 13:57:11
Case442,2016-10-28 14:07:20
Case443,2016-10-28 14:15:56
Case444,2016-10-28 14:23:03
Case445,2016-10-28 14:30:48
Case446,2016-10-28 14:32:09
Case447,2016-10-28 14:42:41
Case448,2016-10-28 14:50:56
Case449,2016-10-28 14:55:27
Case450,2016-10-28 15:09:21
Case451,2016-10-28 15:12:00
Case452,2016-10-28 15:14:26
Case453,2016-10-28 15:26:25
Case454,2016-10-28 15:41:06
Case455,2016-10-28 15:52:19
Case456,2016-10-28 16:48:07
Case457,2016-10-28 17:15:54
Case458,2016-10-28 17:21:57
Case459,2016-10-28 17:28:24
Case460,2016-10-28 18:00:34
Case461,2016-10-28 18:03:24
Case462,2016-10-28 18:10:49
