caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,Create Purchase Requisition,2011-06-20 19:20:18,2011-06-20 19:28:32,Role 1,41,1.1258027956176804,0
2,Create Purchase Requisition,2011-06-20 21:19:24,2011-06-20 21:27:35,Role 1,42,1.1258027956176804,0
3,Create Purchase Requisition,2011-06-20 22:15:36,2011-06-20 22:23:46,Role 1,43,1.1258027956176804,0
4,Create Purchase Requisition,2011-06-20 23:22:19,2011-06-20 23:30:28,Role 1,44,1.1258027956176804,0
5,Create Purchase Requisition,2011-06-21 00:00:29,2011-06-21 00:09:30,Role 1,45,1.1258027956176804,0
1,Create Request for Quotation,2011-06-21 00:30:44,2011-06-21 00:43:47,Role 3,41,1.047317718171515,0
6,Create Purchase Requisition,2011-06-21 00:55:29,2011-06-21 01:04:28,Role 1,46,1.1258027956176804,0
7,Create Purchase Requisition,2011-06-21 02:25:48,2011-06-21 02:34:46,Role 1,47,1.1258027956176804,0
2,Create Request for Quotation,2011-06-21 02:37:36,2011-06-21 02:50:42,Role 3,42,1.047317718171515,0
3,Create Request for Quotation,2011-06-21 03:41:47,2011-06-21 03:54:56,Role 3,43,1.047317718171515,0
4,Create Request for Quotation,2011-06-21 04:56:40,2011-06-21 05:09:51,Role 3,44,1.047317718171515,0
8,Create Purchase Requisition,2011-06-21 05:20:28,2011-06-21 05:29:22,Role 1,48,1.1258027956176804,0
9,Create Purchase Requisition,2011-06-21 08:08:55,2011-06-21 08:17:46,Role 1,49,1.1258027956176804,0
10,Create Purchase Requisition,2011-06-21 09:27:02,2011-06-21 09:35:52,Role 1,50,1.1258027956176804,0
11,Create Purchase Requisition,2011-06-21 11:13:50,2011-06-21 11:22:38,Role 1,51,1.1258027956176804,0
6,Create Request for Quotation,2011-06-21 11:51:37,2011-06-21 12:03:11,Role 3,46,1.047317718171515,0
12,Create Purchase Requisition,2011-06-21 17:34:33,2011-06-21 17:43:16,Role 1,52,1.1258027956176804,0
13,Create Purchase Requisition,2011-06-21 19:13:40,2011-06-21 19:22:22,Role 1,53,1.1258027956176804,0
9,Create Request for Quotation,2011-06-21 19:27:29,2011-06-21 19:39:24,Role 3,49,1.047317718171515,0
14,Create Purchase Requisition,2011-06-21 22:36:32,2011-06-21 22:45:12,Role 1,54,1.1258027956176804,0
5,Analyze Purchase Requisition,2011-06-22 00:57:40,2011-06-22 01:02:05,Role 3,45,1.0333396297695505,0
15,Create Purchase Requisition,2011-06-22 03:35:13,2011-06-22 03:44:01,Role 1,55,1.1258027956176804,0
7,Analyze Purchase Requisition,2011-06-22 03:40:57,2011-06-22 03:45:21,Role 3,47,1.0333396297695505,0
16,Create Purchase Requisition,2011-06-22 03:51:11,2011-06-22 03:59:58,Role 1,56,1.1258027956176804,0
7,Create Request for Quotation,2011-06-22 04:07:52,2011-06-22 04:27:40,Role 3,55,1.047317718171515,0
12,Create Request for Quotation,2011-06-22 05:16:08,2011-06-22 05:28:33,Role 3,52,1.047317718171515,0
8,Analyze Purchase Requisition,2011-06-22 06:44:45,2011-06-22 06:49:08,Role 3,48,1.0333396297695505,0
17,Create Purchase Requisition,2011-06-22 07:14:51,2011-06-22 07:23:34,Role 1,57,1.1258027956176804,0
5,Amend Purchase Requisition,2011-06-22 09:35:20,2011-06-22 09:56:54,Role 1,54,1.0017944843218738,0
18,Create Purchase Requisition,2011-06-22 10:15:26,2011-06-22 10:24:06,Role 1,58,1.1258027956176804,0
10,Analyze Purchase Requisition,2011-06-22 11:10:02,2011-06-22 11:14:23,Role 3,50,1.0333396297695505,0
19,Create Purchase Requisition,2011-06-22 11:22:04,2011-06-22 11:30:43,Role 1,59,1.1258027956176804,0
1,Analyze Request for Quotation,2011-06-22 11:52:03,2011-06-22 12:04:20,Role 4,45,1.177465054778995,0
11,Analyze Purchase Requisition,2011-06-22 13:06:24,2011-06-22 13:10:44,Role 3,51,1.0333396297695505,0
20,Create Purchase Requisition,2011-06-22 13:39:19,2011-06-22 13:47:55,Role 1,59,1.1258027956176804,0
1,Amend Request for Quotation,2011-06-22 14:07:17,2011-06-22 14:26:19,Role 1,59,1.0573290517567058,0
21,Create Purchase Requisition,2011-06-22 14:38:24,2011-06-22 14:46:59,Role 1,60,1.1258027956176804,0
2,Analyze Request for Quotation,2011-06-22 14:41:25,2011-06-22 14:53:41,Role 4,47,1.177465054778995,0
22,Create Purchase Requisition,2011-06-22 15:40:32,2011-06-22 15:49:06,Role 1,61,1.1258027956176804,0
3,Analyze Request for Quotation,2011-06-22 15:53:12,2011-06-22 16:05:27,Role 4,47,1.177465054778995,0
8,Amend Purchase Requisition,2011-06-22 15:52:51,2011-06-22 16:13:36,Role 1,56,1.0017944843218738,0
23,Create Purchase Requisition,2011-06-22 16:41:39,2011-06-22 16:50:12,Role 1,62,1.1258027956176804,0
4,Analyze Request for Quotation,2011-06-22 17:15:34,2011-06-22 17:27:49,Role 4,47,1.177465054778995,0
24,Create Purchase Requisition,2011-06-22 19:17:54,2011-06-22 19:26:25,Role 1,62,1.1258027956176804,0
10,Amend Purchase Requisition,2011-06-22 20:43:22,2011-06-22 21:03:39,Role 1,58,1.0017944843218738,0
13,Analyze Purchase Requisition,2011-06-22 21:25:46,2011-06-22 21:30:03,Role 3,53,1.0333396297695505,0
25,Create Purchase Requisition,2011-06-22 21:43:05,2011-06-22 21:51:34,Role 1,63,1.1258027956176804,0
13,Create Request for Quotation,2011-06-22 21:53:46,2011-06-22 22:14:12,Role 3,62,1.047317718171515,0
6,Analyze Request for Quotation,2011-06-22 23:01:08,2011-06-22 23:14:47,Role 4,51,1.177465054778995,0
26,Create Purchase Requisition,2011-06-22 23:33:56,2011-06-22 23:42:24,Role 1,64,1.1258027956176804,0
27,Create Purchase Requisition,2011-06-23 00:33:24,2011-06-23 00:42:05,Role 1,65,1.1258027956176804,0
14,Analyze Purchase Requisition,2011-06-23 00:58:38,2011-06-23 01:04:19,Role 3,54,1.0333396297695505,0
28,Create Purchase Requisition,2011-06-23 01:01:08,2011-06-23 01:09:49,Role 1,66,1.1258027956176804,0
6,Amend Request for Quotation,2011-06-23 01:08:51,2011-06-23 01:29:11,Role 1,63,1.0573290517567058,0
29,Create Purchase Requisition,2011-06-23 03:34:32,2011-06-23 03:43:11,Role 1,66,1.1258027956176804,0
30,Create Purchase Requisition,2011-06-23 04:32:01,2011-06-23 04:40:40,Role 1,67,1.1258027956176804,0
9,Analyze Request for Quotation,2011-06-23 07:31:33,2011-06-23 07:46:02,Role 4,53,1.177465054778995,0
9,Amend Request for Quotation,2011-06-23 09:13:34,2011-06-23 09:34:28,Role 1,67,1.0573290517567058,0
31,Create Purchase Requisition,2011-06-23 10:31:02,2011-06-23 10:39:38,Role 1,68,1.1258027956176804,0
32,Create Purchase Requisition,2011-06-23 11:01:33,2011-06-23 11:10:09,Role 1,69,1.1258027956176804,0
33,Create Purchase Requisition,2011-06-23 14:28:04,2011-06-23 14:36:38,Role 1,70,1.1258027956176804,0
20,Create Request for Quotation,2011-06-23 14:38:03,2011-06-23 14:50:57,Role 3,59,1.047317718171515,0
15,Create Request for Quotation,2011-06-23 15:39:43,2011-06-23 15:51:42,Role 3,55,1.047317718171515,0
