caseid,task,start_timestamp,end_timestamp,resource
0,Start,2012-03-13 07:00:00.0,2012-03-13 07:00:00.0,SYSTEM
0,Milling Q.C.,2012-03-13 07:00:00.0,2012-03-13 07:00:00.0,SYSTEM
0,Packing,2012-03-13 07:00:00.0,2012-03-13 08:00:00.0,Role 5
0,Fix,2012-03-13 08:00:00.0,2012-03-13 08:00:00.0,SYSTEM
0,Packing,2012-03-13 08:00:00.0,2012-03-13 09:00:00.0,Role 5
0,End,2012-03-13 09:00:00.0,2012-03-13 14:00:00.0,SYSTEM
1,Turning & Milling,2012-03-14 14:08:00.0,2012-03-14 19:11:33.149,Role 1
1,Turning & Milling Q.C.,2012-03-14 19:11:33.149,2012-03-14 19:41:58.76,Role 3
1,Nitration Q.C.,2012-03-14 19:41:58.76,2012-03-14 19:44:58.76,Role 3
1,Laser Marking,2012-03-14 19:44:58.76,2012-03-14 22:33:47.578,Role 6
1,Final Inspection Q.C.,2012-03-14 22:33:47.578,2012-03-15 04:27:55.108,Role 3
1,Grinding Rework,2012-03-15 04:27:55.108,2012-03-15 07:42:55.108,Role 2
1,Packing,2012-03-15 07:42:55.108,2012-03-15 08:42:55.108,Role 5
1,Final Inspection Q.C.,2012-03-15 08:42:55.108,2012-03-15 10:10:04.456,Role 3
1,End,2012-03-15 10:10:04.456,2012-03-15 10:10:04.456,SYSTEM
2,Turning & Milling,2012-03-17 18:16:00.0,2012-03-17 20:29:01.008,Role 1
2,Milling,2012-03-17 20:29:01.008,2012-03-17 20:29:01.008,SYSTEM
2,Final Inspection Q.C.,2012-03-17 20:29:01.008,2012-03-17 21:44:22.316,Role 3
2,End,2012-03-17 21:44:22.316,2012-03-17 21:44:22.316,SYSTEM
3,Rework Milling,2012-03-20 21:22:00.0,2012-03-20 21:22:00.0,SYSTEM
3,Start,2012-03-20 21:22:00.0,2012-03-20 21:22:00.0,SYSTEM
3,Turning,2012-03-20 21:22:00.0,2012-03-20 21:22:00.0,SYSTEM
3,Turning Q.C.,2012-03-20 21:22:00.0,2012-03-20 21:22:00.0,SYSTEM
3,Turning & Milling,2012-03-20 21:22:00.0,2012-03-20 23:46:01.757,Role 1
3,Milling,2012-03-20 23:46:01.757,2012-03-21 00:00:00.0,SYSTEM
3,Final Inspection Q.C.,2012-03-21 00:00:00.0,2012-03-21 00:53:06.052,Role 3
3,Grinding Rework,2012-03-21 00:53:06.052,2012-03-21 04:08:06.052,Role 2
3,Final Inspection Q.C.,2012-03-21 04:08:06.052,2012-03-21 06:06:35.049,Role 3
3,Grinding Rework,2012-03-21 06:06:35.049,2012-03-21 09:21:35.049,Role 2
3,Packing,2012-03-21 09:21:35.049,2012-03-21 10:21:35.049,Role 5
3,Fix,2012-03-21 10:21:35.049,2012-03-21 14:00:00.0,SYSTEM
3,Packing,2012-03-21 14:00:00.0,2012-03-21 15:00:00.0,Role 5
3,End,2012-03-21 15:00:00.0,2012-03-21 17:00:00.0,SYSTEM
4,Rework Milling,2012-03-23 13:32:00.0,2012-03-23 13:32:00.0,SYSTEM
4,Start,2012-03-23 13:32:00.0,2012-03-23 13:32:00.0,SYSTEM
4,Change Version,2012-03-23 13:32:00.0,2012-03-23 13:32:00.0,SYSTEM
4,Final Inspection Q.C.,2012-03-23 13:32:00.0,2012-03-23 16:16:27.811,Role 3
4,Grinding Rework,2012-03-23 16:16:27.811,2012-03-23 19:31:27.811,Role 2
4,Final Inspection Q.C.,2012-03-23 19:31:27.811,2012-03-23 22:34:19.55,Role 3
4,End,2012-03-23 22:34:19.55,2012-03-24 18:00:00.0,SYSTEM
5,Start,2012-03-27 14:38:00.0,2012-03-27 14:38:00.0,SYSTEM
5,Milling Q.C.,2012-03-27 14:38:00.0,2012-03-27 14:38:00.0,SYSTEM
5,Packing,2012-03-27 14:38:00.0,2012-03-27 15:38:00.0,Role 5
5,Fix,2012-03-27 15:38:00.0,2012-03-27 16:00:00.0,SYSTEM
5,Packing,2012-03-27 16:00:00.0,2012-03-27 17:00:00.0,Role 5
5,End,2012-03-27 17:00:00.0,2012-03-27 17:00:00.0,SYSTEM
6,Turning & Milling,2012-03-28 18:46:00.0,2012-03-28 20:20:47.31,Role 1
6,Start,2012-03-28 20:20:47.31,2012-03-28 20:20:47.31,SYSTEM
6,Turning & Milling Q.C.,2012-03-28 20:20:47.31,2012-03-28 20:36:33.553,Role 3
6,Laser Marking,2012-03-28 20:36:33.553,2012-03-28 20:48:26.694,Role 6
6,Final Inspection Q.C.,2012-03-28 20:48:26.694,2012-03-28 22:53:25.303,Role 3
6,Round Grinding,2012-03-28 22:53:25.303,2012-03-29 04:37:27.262,Role 2
6,Lapping,2012-03-29 04:37:27.262,2012-03-29 08:10:02.702,Role 6
6,Final Inspection Q.C.,2012-03-29 08:10:02.702,2012-03-29 10:15:34.788,Role 3
6,Packing,2012-03-29 10:15:34.788,2012-03-29 11:15:34.788,Role 5
6,End,2012-03-29 11:15:34.788,2012-03-29 11:15:34.788,SYSTEM
7,Start,2012-04-02 17:54:00.0,2012-04-02 17:54:00.0,SYSTEM
7,Turning,2012-04-02 17:54:00.0,2012-04-02 17:54:00.0,SYSTEM
7,Turning Q.C.,2012-04-02 17:54:00.0,2012-04-02 17:54:00.0,SYSTEM
7,Turning & Milling,2012-04-02 17:54:00.0,2012-04-02 17:57:53.432,Role 1
7,Laser Marking,2012-04-02 17:57:53.432,2012-04-02 18:22:08.984,Role 6
