caseid,task,start_timestamp,end_timestamp,resource
0,Start,2011-06-21 00:00:00.0,2011-06-21 00:00:00.0,SYSTEM
0,Analyze Purchase Requisition,2011-06-21 00:00:00.0,2011-06-21 09:08:02.989,Role 4
0,Amend Purchase Requisition,2011-06-21 09:08:02.989,2011-06-21 09:37:02.989,Role 1
0,Analyze Purchase Requisition,2011-06-21 09:37:02.989,2011-06-21 09:53:30.988,Role 4
0,Amend Purchase Requisition,2011-06-21 09:53:30.988,2011-06-21 10:22:30.988,Role 1
0,Analyze Purchase Requisition,2011-06-21 10:22:30.988,2011-06-21 10:23:37.251,Role 4
0,Amend Purchase Requisition,2011-06-21 10:23:37.251,2011-06-21 10:52:37.251,Role 1
0,Analyze Purchase Requisition,2011-06-21 10:52:37.251,2011-06-21 10:59:03.854,Role 4
0,Create Request for Quotation,2011-06-21 10:59:03.854,2011-06-21 10:59:53.37,Role 4
0,Analyze Request for Quotation,2011-06-21 10:59:53.37,2011-06-21 11:05:48.315,Role 3
0,Send Request for Quotation to Supplier,2011-06-21 11:05:48.315,2011-06-21 11:27:45.417,Role 3
0,Create Quotation comparison Map,2011-06-21 11:27:45.417,2011-06-21 12:07:41.611,Role 3
0,Analyze Quotation Comparison Map,2011-06-21 12:07:41.611,2011-06-21 13:04:29.234,Role 1
0,Choose best option,2011-06-21 13:04:29.234,2011-06-21 13:04:29.234,Role 1
1,Create Purchase Requisition,2011-06-21 15:52:59.922,2011-06-21 16:27:14.724,Role 1
0,Settle Conditions With Supplier,2011-06-21 13:04:29.234,2011-06-21 16:44:53.41,Role 3
0,Create Purchase Order,2011-06-21 16:44:53.41,2011-06-21 16:47:34.632,Role 3
0,Confirm Purchase Order,2011-06-21 16:47:34.632,2011-06-21 16:50:00.144,Role 2
1,Start,2011-06-21 16:27:14.724,2011-06-21 20:00:00.0,SYSTEM
1,Create Purchase Requisition,2011-06-21 20:00:00.0,2011-06-22 09:09:45.724,Role 1
1,Start,2011-06-22 09:09:45.724,2011-06-22 09:09:45.724,SYSTEM
1,Create Purchase Requisition,2011-06-22 09:09:45.724,2011-06-22 11:03:21.6,Role 1
1,Start,2011-06-22 11:03:21.6,2011-06-22 14:00:00.0,SYSTEM
1,Create Purchase Requisition,2011-06-22 14:00:00.0,2011-06-22 14:11:48.383,Role 1
1,Start,2011-06-22 14:11:48.383,2011-06-22 14:11:48.383,SYSTEM
1,Analyze Purchase Requisition,2011-06-22 14:11:48.383,2011-06-22 14:14:27.205,Role 4
1,Create Request for Quotation,2011-06-22 14:14:27.205,2011-06-22 14:15:49.684,Role 4
1,Analyze Request for Quotation,2011-06-22 14:15:49.684,2011-06-22 14:16:56.289,Role 3
1,Amend Request for Quotation,2011-06-22 14:16:56.289,2011-06-22 14:55:50.749,Role 1
1,Analyze Request for Quotation,2011-06-22 14:55:50.749,2011-06-22 16:32:11.52,Role 3
1,Amend Request for Quotation,2011-06-22 16:32:11.52,2011-06-22 16:32:51.648,Role 1
1,Analyze Request for Quotation,2011-06-22 16:32:51.648,2011-06-22 16:33:49.271,Role 3
2,Start,2011-06-23 03:05:28.388,2011-06-23 03:05:28.388,SYSTEM
1,Send Request for Quotation to Supplier,2011-06-22 16:33:49.271,2011-06-23 09:14:10.978,Role 3
2,Create Purchase Requisition,2011-06-23 03:05:28.388,2011-06-23 09:45:31.513,Role 1
1,Create Quotation comparison Map,2011-06-23 09:14:10.978,2011-06-23 10:56:56.352,Role 3
1,Analyze Quotation Comparison Map,2011-06-23 10:56:56.352,2011-06-23 11:33:13.777,Role 1
1,Choose best option,2011-06-23 11:33:13.777,2011-06-23 11:33:13.777,Role 1
2,Start,2011-06-23 09:45:31.513,2011-06-23 12:00:00.0,SYSTEM
2,Create Purchase Requisition,2011-06-23 12:00:00.0,2011-06-23 13:00:33.525,Role 1
2,Start,2011-06-23 13:00:33.525,2011-06-23 14:00:00.0,SYSTEM
2,Analyze Purchase Requisition,2011-06-23 14:00:00.0,2011-06-23 14:02:48.567,Role 4
2,Amend Purchase Requisition,2011-06-23 14:02:48.567,2011-06-23 14:31:48.567,Role 1
2,Analyze Purchase Requisition,2011-06-23 14:31:48.567,2011-06-23 14:33:24.79,Role 4
2,Create Request for Quotation,2011-06-23 14:33:24.79,2011-06-23 14:39:34.022,Role 4
2,Analyze Request for Quotation,2011-06-23 14:39:34.022,2011-06-23 15:25:32.718,Role 3
2,Send Request for Quotation to Supplier,2011-06-23 15:25:32.718,2011-06-23 15:27:26.899,Role 3
3,Create Purchase Requisition,2011-06-23 14:47:48.954,2011-06-23 15:57:43.83,Role 1
3,Start,2011-06-23 15:57:43.83,2011-06-24 12:00:00.0,SYSTEM
3,Analyze Purchase Requisition,2011-06-24 12:00:00.0,2011-06-24 12:12:37.355,Role 4
3,Create Request for Quotation,2011-06-24 12:12:37.355,2011-06-24 12:17:55.598,Role 4
1,Settle Conditions With Supplier,2011-06-23 11:33:13.777,2011-06-24 13:28:47.178,Role 3
3,Analyze Request for Quotation,2011-06-24 12:17:55.598,2011-06-24 13:39:47.084,Role 3
1,Create Purchase Order,2011-06-24 13:28:47.178,2011-06-24 13:57:44.844,Role 3
3,Amend Request for Quotation,2011-06-24 13:39:47.084,2011-06-24 14:02:28.686,Role 1
1,Confirm Purchase Order,2011-06-24 13:57:44.844,2011-06-24 14:11:43.208,Role 2
3,Analyze Request for Quotation,2011-06-24 14:02:28.686,2011-06-24 14:25:48.952,Role 3
3,Amend Request for Quotation,2011-06-24 14:25:48.952,2011-06-24 14:26:13.958,Role 1
2,Create Quotation comparison Map,2011-06-23 15:27:26.899,2011-06-24 14:31:13.474,Role 3
2,Analyze Quotation Comparison Map,2011-06-24 14:31:13.474,2011-06-24 14:33:38.836,Role 1
2,Choose best option,2011-06-24 14:33:38.836,2011-06-24 14:33:38.836,Role 1
3,Analyze Request for Quotation,2011-06-24 14:26:13.958,2011-06-24 14:36:01.374,Role 3
3,Send Request for Quotation to Supplier,2011-06-24 14:36:01.374,2011-06-24 16:30:55.964,Role 3
1,Deliver Goods Services,2011-06-24 14:11:43.208,2011-06-24 16:37:37.649,Role 2
1,Release Purchase Order,2011-06-24 16:37:37.649,2011-06-24 16:38:37.649,Role 1
1,Approve Purchase Order for payment,2011-06-24 16:38:37.649,2011-06-24 16:39:37.649,Role 3
1,Send Invoice,2011-06-24 16:39:37.649,2011-06-24 16:39:37.649,Role 2
1,Release Supplier's Invoice,2011-06-24 16:39:37.649,2011-06-24 16:48:40.703,Role 5
4,Create Purchase Requisition,2011-06-26 09:25:45.95,2011-06-27 09:12:33.07,Role 1
4,Start,2011-06-27 09:12:33.07,2011-06-27 09:12:33.07,SYSTEM
1,Settle Dispute With Supplier,2011-06-24 16:48:40.703,2011-06-27 09:20:53.827,Role 5
1,Authorize Supplier's Invoice payment,2011-06-27 09:20:53.827,2011-06-27 09:20:53.827,Role 5
4,Analyze Purchase Requisition,2011-06-27 09:12:33.07,2011-06-27 09:23:11.12,Role 4
1,Pay Invoice,2011-06-27 09:20:53.827,2011-06-27 09:31:02.89,Role 5
1,End,2011-06-27 09:31:02.89,2011-06-27 09:31:02.89,SYSTEM
4,Amend Purchase Requisition,2011-06-27 09:23:11.12,2011-06-27 09:52:11.12,Role 1
4,Analyze Purchase Requisition,2011-06-27 09:52:11.12,2011-06-27 09:57:55.294,Role 4
4,Create Request for Quotation,2011-06-27 09:57:55.294,2011-06-27 09:58:41.234,Role 4
4,Analyze Request for Quotation,2011-06-27 09:58:41.234,2011-06-27 10:10:13.411,Role 3
4,Send Request for Quotation to Supplier,2011-06-27 10:10:13.411,2011-06-27 10:37:50.365,Role 3
4,Create Quotation comparison Map,2011-06-27 10:37:50.365,2011-06-27 11:06:28.662,Role 3
