caseid,task,start_timestamp,end_timestamp,resource
0,Create Purchase Requisition,2011-06-21 00:00:00.0,2011-06-21 09:16:03.286,Role 1
0,Start,2011-06-21 09:16:03.286,2011-06-21 09:16:03.286,SYSTEM
0,Analyze Purchase Requisition,2011-06-21 09:16:03.286,2011-06-21 09:16:10.815,Role 4
0,Create Request for Quotation,2011-06-21 09:16:10.815,2011-06-21 09:18:17.198,Role 4
0,Analyze Request for Quotation,2011-06-21 09:18:17.198,2011-06-21 09:44:20.194,Role 3
0,Amend Request for Quotation,2011-06-21 09:44:20.194,2011-06-21 09:47:44.432,Role 1
0,Analyze Request for Quotation,2011-06-21 09:47:44.432,2011-06-21 10:06:05.8,Role 3
0,Send Request for Quotation to Supplier,2011-06-21 10:06:05.8,2011-06-21 10:34:39.573,Role 3
0,Create Quotation comparison Map,2011-06-21 10:34:39.573,2011-06-21 12:41:41.194,Role 3
0,Analyze Quotation Comparison Map,2011-06-21 12:41:41.194,2011-06-21 13:02:33.79,Role 1
0,Choose best option,2011-06-21 13:02:33.79,2011-06-21 13:02:33.79,Role 1
0,Settle Conditions With Supplier,2011-06-21 13:02:33.79,2011-06-21 13:46:37.719,Role 3
0,Create Purchase Order,2011-06-21 13:46:37.719,2011-06-21 13:54:43.164,Role 3
0,Confirm Purchase Order,2011-06-21 13:54:43.164,2011-06-21 14:01:36.356,Role 2
1,Start,2011-06-22 19:41:28.139,2011-06-22 19:41:28.139,SYSTEM
1,Create Purchase Requisition,2011-06-22 19:41:28.139,2011-06-23 09:05:34.212,Role 1
1,Start,2011-06-23 09:05:34.212,2011-06-23 09:05:34.212,SYSTEM
1,Analyze Purchase Requisition,2011-06-23 09:05:34.212,2011-06-23 09:15:33.559,Role 4
1,Create Request for Quotation,2011-06-23 09:15:33.559,2011-06-23 09:16:26.664,Role 4
1,Analyze Request for Quotation,2011-06-23 09:16:26.664,2011-06-23 09:37:18.709,Role 3
1,Send Request for Quotation to Supplier,2011-06-23 09:37:18.709,2011-06-23 10:03:23.012,Role 3
0,Deliver Goods Services,2011-06-21 14:01:36.356,2011-06-23 10:44:48.051,Role 2
0,Release Purchase Order,2011-06-23 10:44:48.051,2011-06-23 10:45:48.051,Role 1
0,Approve Purchase Order for payment,2011-06-23 10:45:48.051,2011-06-23 10:46:48.051,Role 3
0,Send Invoice,2011-06-23 10:46:48.051,2011-06-23 10:46:48.051,Role 2
0,Release Supplier's Invoice,2011-06-23 10:46:48.051,2011-06-23 10:49:12.946,Role 5
0,Authorize Supplier's Invoice payment,2011-06-23 10:49:12.946,2011-06-23 10:49:12.946,Role 5
0,Pay Invoice,2011-06-23 10:49:12.946,2011-06-23 10:50:21.811,Role 5
1,Create Quotation comparison Map,2011-06-23 10:03:23.012,2011-06-23 11:34:31.918,Role 3
1,Analyze Quotation Comparison Map,2011-06-23 11:34:31.918,2011-06-23 11:38:38.017,Role 1
1,Choose best option,2011-06-23 11:38:38.017,2011-06-23 11:38:38.017,Role 1
0,End,2011-06-23 10:50:21.811,2011-06-23 12:00:00.0,SYSTEM
1,Settle Conditions With Supplier,2011-06-23 11:38:38.017,2011-06-27 09:03:09.727,Role 3
1,Create Purchase Order,2011-06-27 09:03:09.727,2011-06-27 09:33:18.625,Role 3
1,Confirm Purchase Order,2011-06-27 09:33:18.625,2011-06-27 09:35:50.097,Role 2
2,Create Purchase Requisition,2011-06-28 00:07:44.785,2011-06-28 09:15:29.646,Role 1
2,Start,2011-06-28 09:15:29.646,2011-06-28 09:15:29.646,SYSTEM
2,Create Purchase Requisition,2011-06-28 09:15:29.646,2011-06-28 09:36:41.696,Role 1
2,Start,2011-06-28 09:36:41.696,2011-06-28 09:36:41.696,SYSTEM
2,Analyze Purchase Requisition,2011-06-28 09:36:41.696,2011-06-28 09:42:32.966,Role 4
2,Amend Purchase Requisition,2011-06-28 09:42:32.966,2011-06-28 10:11:32.966,Role 1
2,Analyze Purchase Requisition,2011-06-28 10:11:32.966,2011-06-28 10:29:07.666,Role 4
2,Amend Purchase Requisition,2011-06-28 10:29:07.666,2011-06-28 10:58:07.666,Role 1
2,Analyze Purchase Requisition,2011-06-28 10:58:07.666,2011-06-28 11:01:06.77,Role 4
2,Create Request for Quotation,2011-06-28 11:01:06.77,2011-06-28 11:01:33.713,Role 4
2,Analyze Request for Quotation,2011-06-28 11:01:33.713,2011-06-28 11:03:37.087,Role 3
2,Amend Request for Quotation,2011-06-28 11:03:37.087,2011-06-28 11:11:19.295,Role 1
2,Analyze Request for Quotation,2011-06-28 11:11:19.295,2011-06-28 11:12:06.863,Role 3
2,Amend Request for Quotation,2011-06-28 11:12:06.863,2011-06-28 11:30:41.968,Role 1
3,Create Purchase Requisition,2011-06-28 10:35:52.744,2011-06-28 11:52:31.52,Role 1
3,Start,2011-06-28 11:52:31.52,2011-06-28 11:52:31.52,SYSTEM
4,Start,2011-06-28 12:01:37.197,2011-06-28 12:01:37.197,SYSTEM
1,Deliver Goods Services,2011-06-27 09:35:50.097,2011-06-28 12:02:07.133,Role 2
1,Release Purchase Order,2011-06-28 12:02:07.133,2011-06-28 12:03:07.133,Role 1
1,Approve Purchase Order for payment,2011-06-28 12:03:07.133,2011-06-28 12:04:07.133,Role 3
1,Send Invoice,2011-06-28 12:04:07.133,2011-06-28 12:04:07.133,Role 2
