caseid,task,start_timestamp,end_timestamp,resource
1,Create Purchase Requisition,2011-06-21 04:23:14.841,2011-06-21 09:27:40.824,Role 1
1,Start,2011-06-21 09:27:40.824,2011-06-21 09:27:40.824,SYSTEM
0,Create Purchase Requisition,2011-06-21 00:00:00.0,2011-06-21 09:34:39.1,Role 1
0,Start,2011-06-21 09:34:39.1,2011-06-21 10:00:00.0,SYSTEM
0,Create Purchase Requisition,2011-06-21 10:00:00.0,2011-06-21 11:04:19.972,Role 1
1,Create Purchase Requisition,2011-06-21 09:27:40.824,2011-06-21 11:15:39.693,Role 1
0,Start,2011-06-21 11:04:19.972,2011-06-21 12:00:00.0,SYSTEM
1,Start,2011-06-21 11:15:39.693,2011-06-21 12:00:00.0,SYSTEM
1,Create Purchase Requisition,2011-06-21 12:00:00.0,2011-06-21 12:09:50.111,Role 1
1,Start,2011-06-21 12:09:50.111,2011-06-21 12:09:50.111,SYSTEM
0,Create Purchase Requisition,2011-06-21 12:00:00.0,2011-06-21 12:12:21.833,Role 1
0,Start,2011-06-21 12:12:21.833,2011-06-21 12:12:21.833,SYSTEM
1,Create Purchase Requisition,2011-06-21 12:09:50.111,2011-06-21 12:18:11.278,Role 1
1,Start,2011-06-21 12:18:11.278,2011-06-21 12:18:11.278,SYSTEM
0,Analyze Purchase Requisition,2011-06-21 12:12:21.833,2011-06-21 12:22:02.688,Role 4
1,Analyze Purchase Requisition,2011-06-21 12:18:11.278,2011-06-21 12:27:49.363,Role 4
0,Create Request for Quotation,2011-06-21 12:22:02.688,2011-06-21 12:32:10.491,Role 4
0,Analyze Request for Quotation,2011-06-21 12:32:10.491,2011-06-21 12:35:59.188,Role 3
0,Amend Request for Quotation,2011-06-21 12:35:59.188,2011-06-21 12:43:48.85,Role 1
0,Analyze Request for Quotation,2011-06-21 12:43:48.85,2011-06-21 12:51:40.613,Role 3
1,Amend Purchase Requisition,2011-06-21 12:27:49.363,2011-06-21 12:56:49.363,Role 1
1,Analyze Purchase Requisition,2011-06-21 12:56:49.363,2011-06-21 12:59:20.265,Role 4
0,Send Request for Quotation to Supplier,2011-06-21 12:51:40.613,2011-06-21 13:12:49.409,Role 3
1,Amend Purchase Requisition,2011-06-21 12:59:20.265,2011-06-21 13:28:20.265,Role 1
1,Analyze Purchase Requisition,2011-06-21 13:28:20.265,2011-06-21 13:28:30.803,Role 4
1,Create Request for Quotation,2011-06-21 13:28:30.803,2011-06-21 13:33:43.476,Role 4
1,Analyze Request for Quotation,2011-06-21 13:33:43.476,2011-06-21 13:46:22.883,Role 3
1,Amend Request for Quotation,2011-06-21 13:46:22.883,2011-06-21 13:52:42.7,Role 1
1,Analyze Request for Quotation,2011-06-21 13:52:42.7,2011-06-21 14:21:54.981,Role 3
1,Send Request for Quotation to Supplier,2011-06-21 14:21:54.981,2011-06-21 14:39:30.18,Role 3
0,Create Quotation comparison Map,2011-06-21 13:12:49.409,2011-06-21 15:16:13.112,Role 3
0,Analyze Quotation Comparison Map,2011-06-21 15:16:13.112,2011-06-21 15:50:11.39,Role 1
0,Choose best option,2011-06-21 15:50:11.39,2011-06-21 15:50:11.39,Role 1
2,Create Purchase Requisition,2011-06-21 23:48:14.222,2011-06-22 09:01:24.134,Role 1
2,Start,2011-06-22 09:01:24.134,2011-06-22 09:01:24.134,SYSTEM
2,Create Purchase Requisition,2011-06-22 09:01:24.134,2011-06-22 09:14:02.535,Role 1
0,Settle Conditions With Supplier,2011-06-21 15:50:11.39,2011-06-22 10:30:01.309,Role 3
0,Create Purchase Order,2011-06-22 10:30:01.309,2011-06-22 10:52:54.636,Role 3
0,Confirm Purchase Order,2011-06-22 10:52:54.636,2011-06-22 11:14:15.05,Role 2
2,Start,2011-06-22 09:14:02.535,2011-06-22 14:00:00.0,SYSTEM
2,Analyze Purchase Requisition,2011-06-22 14:00:00.0,2011-06-22 14:08:56.979,Role 4
1,Create Quotation comparison Map,2011-06-21 14:39:30.18,2011-06-22 14:22:19.644,Role 3
1,Analyze Quotation Comparison Map,2011-06-22 14:22:19.644,2011-06-22 14:29:07.469,Role 1
1,Choose best option,2011-06-22 14:29:07.469,2011-06-22 14:29:07.469,Role 1
2,Amend Purchase Requisition,2011-06-22 14:08:56.979,2011-06-22 14:37:56.979,Role 1
2,Analyze Purchase Requisition,2011-06-22 14:37:56.979,2011-06-22 14:38:13.431,Role 4
2,Amend Purchase Requisition,2011-06-22 14:38:13.431,2011-06-22 15:07:13.431,Role 1
2,Analyze Purchase Requisition,2011-06-22 15:07:13.431,2011-06-22 15:07:47.031,Role 4
2,Create Request for Quotation,2011-06-22 15:07:47.031,2011-06-22 15:10:50.906,Role 4
2,Analyze Request for Quotation,2011-06-22 15:10:50.906,2011-06-22 15:24:01.655,Role 3
2,Send Request for Quotation to Supplier,2011-06-22 15:24:01.655,2011-06-22 15:37:37.463,Role 3
3,Create Purchase Requisition,2011-06-23 08:09:30.493,2011-06-23 09:55:42.627,Role 1
3,Start,2011-06-23 09:55:42.627,2011-06-23 09:55:42.627,SYSTEM
3,Create Purchase Requisition,2011-06-23 09:55:42.627,2011-06-23 10:59:50.489,Role 1
2,Create Quotation comparison Map,2011-06-22 15:37:37.463,2011-06-23 11:15:16.124,Role 3
2,Analyze Quotation Comparison Map,2011-06-23 11:15:16.124,2011-06-23 11:52:29.579,Role 1
2,Choose best option,2011-06-23 11:52:29.579,2011-06-23 11:52:29.579,Role 1
3,Start,2011-06-23 10:59:50.489,2011-06-23 12:00:00.0,SYSTEM
3,Analyze Purchase Requisition,2011-06-23 12:00:00.0,2011-06-23 12:01:29.515,Role 4
1,Settle Conditions With Supplier,2011-06-22 14:29:07.469,2011-06-23 12:29:51.781,Role 3
1,Create Purchase Order,2011-06-23 12:29:51.781,2011-06-23 12:30:07.702,Role 3
3,Amend Purchase Requisition,2011-06-23 12:01:29.515,2011-06-23 12:30:29.515,Role 1
3,Analyze Purchase Requisition,2011-06-23 12:30:29.515,2011-06-23 12:35:08.795,Role 4
1,Confirm Purchase Order,2011-06-23 12:30:07.702,2011-06-23 12:35:14.495,Role 2
3,Create Request for Quotation,2011-06-23 12:35:08.795,2011-06-23 12:36:04.414,Role 4
3,Analyze Request for Quotation,2011-06-23 12:36:04.414,2011-06-23 13:00:00.66,Role 3
3,Send Request for Quotation to Supplier,2011-06-23 13:00:00.66,2011-06-23 13:26:08.285,Role 3
3,Create Quotation comparison Map,2011-06-23 13:26:08.285,2011-06-23 16:41:09.046,Role 3
3,Analyze Quotation Comparison Map,2011-06-23 16:41:09.046,2011-06-23 16:47:26.849,Role 1
3,Choose best option,2011-06-23 16:47:26.849,2011-06-23 16:47:26.849,Role 1
0,Deliver Goods Services,2011-06-22 11:14:15.05,2011-06-24 09:11:12.923,Role 2
0,Release Purchase Order,2011-06-24 09:11:12.923,2011-06-24 09:12:12.923,Role 1
0,Approve Purchase Order for payment,2011-06-24 09:12:12.923,2011-06-24 09:13:12.923,Role 3
0,Send Invoice,2011-06-24 09:13:12.923,2011-06-24 09:13:12.923,Role 2
0,Release Supplier's Invoice,2011-06-24 09:13:12.923,2011-06-24 09:15:18.384,Role 5
0,Authorize Supplier's Invoice payment,2011-06-24 09:15:18.384,2011-06-24 09:15:18.384,Role 5
0,Pay Invoice,2011-06-24 09:15:18.384,2011-06-24 09:19:11.254,Role 5
2,Settle Conditions With Supplier,2011-06-23 11:52:29.579,2011-06-24 09:20:45.929,Role 3
2,Create Purchase Order,2011-06-24 09:20:45.929,2011-06-24 09:23:55.176,Role 3
2,Confirm Purchase Order,2011-06-24 09:23:55.176,2011-06-24 09:41:01.697,Role 2
2,Deliver Goods Services,2011-06-24 09:41:01.697,2011-06-24 11:40:00.315,Role 2
2,Release Purchase Order,2011-06-24 11:40:00.315,2011-06-24 11:41:00.315,Role 1
2,Approve Purchase Order for payment,2011-06-24 11:41:00.315,2011-06-24 11:42:00.315,Role 3
2,Send Invoice,2011-06-24 11:42:00.315,2011-06-24 11:42:00.315,Role 2
2,Release Supplier's Invoice,2011-06-24 11:42:00.315,2011-06-24 11:46:43.122,Role 5
2,Authorize Supplier's Invoice payment,2011-06-24 11:46:43.122,2011-06-24 11:46:43.122,Role 5
2,Pay Invoice,2011-06-24 11:46:43.122,2011-06-24 11:51:33.047,Role 5
0,End,2011-06-24 09:19:11.254,2011-06-24 12:00:00.0,SYSTEM
2,End,2011-06-24 11:51:33.047,2011-06-24 12:00:00.0,SYSTEM
1,Deliver Goods Services,2011-06-23 12:35:14.495,2011-06-27 15:26:35.527,Role 2
1,Release Purchase Order,2011-06-27 15:26:35.527,2011-06-27 15:27:35.527,Role 1
1,Approve Purchase Order for payment,2011-06-27 15:27:35.527,2011-06-27 15:28:35.527,Role 3
1,Send Invoice,2011-06-27 15:28:35.527,2011-06-27 15:28:35.527,Role 2
1,Release Supplier's Invoice,2011-06-27 15:28:35.527,2011-06-27 15:32:38.006,Role 5
1,Settle Dispute With Supplier,2011-06-27 15:32:38.006,2011-06-27 16:07:50.104,Role 5
1,Authorize Supplier's Invoice payment,2011-06-27 16:07:50.104,2011-06-27 16:07:50.104,Role 5
1,Pay Invoice,2011-06-27 16:07:50.104,2011-06-27 16:22:39.691,Role 5
1,End,2011-06-27 16:22:39.691,2011-06-27 16:22:39.691,SYSTEM
4,Create Purchase Requisition,2011-06-28 02:20:31.029,2011-06-28 09:23:54.435,Role 1
4,Start,2011-06-28 09:23:54.435,2011-06-28 09:23:54.435,SYSTEM
4,Analyze Purchase Requisition,2011-06-28 09:23:54.435,2011-06-28 09:25:27.055,Role 4
4,Amend Purchase Requisition,2011-06-28 09:25:27.055,2011-06-28 09:54:27.055,Role 1
4,Analyze Purchase Requisition,2011-06-28 09:54:27.055,2011-06-28 09:54:38.296,Role 4
4,Amend Purchase Requisition,2011-06-28 09:54:38.296,2011-06-28 10:23:38.296,Role 1
4,Analyze Purchase Requisition,2011-06-28 10:23:38.296,2011-06-28 10:34:30.91,Role 4
4,Create Request for Quotation,2011-06-28 10:34:30.91,2011-06-28 10:34:45.122,Role 4
4,Analyze Request for Quotation,2011-06-28 10:34:45.122,2011-06-28 10:35:55.004,Role 3
5,Start,2011-06-28 10:39:16.545,2011-06-28 10:39:16.545,SYSTEM
5,Analyze Purchase Requisition,2011-06-28 10:39:16.545,2011-06-28 10:39:43.551,Role 4
4,Amend Request for Quotation,2011-06-28 10:35:55.004,2011-06-28 10:50:23.656,Role 1
5,Amend Purchase Requisition,2011-06-28 10:39:43.551,2011-06-28 11:08:43.551,Role 1
5,Analyze Purchase Requisition,2011-06-28 11:08:43.551,2011-06-28 11:10:59.296,Role 4
5,Create Request for Quotation,2011-06-28 11:10:59.296,2011-06-28 11:12:00.204,Role 4
5,Analyze Request for Quotation,2011-06-28 11:12:00.204,2011-06-28 11:12:56.339,Role 3
4,Analyze Request for Quotation,2011-06-28 10:50:23.656,2011-06-28 11:44:58.798,Role 3
5,Send Request for Quotation to Supplier,2011-06-28 11:12:56.339,2011-06-28 11:45:44.22,Role 3
4,Send Request for Quotation to Supplier,2011-06-28 11:44:58.798,2011-06-28 12:11:26.71,Role 3
4,Create Quotation comparison Map,2011-06-28 12:11:26.71,2011-06-28 14:26:49.626,Role 3
4,Analyze Quotation Comparison Map,2011-06-28 14:26:49.626,2011-06-28 14:30:37.182,Role 1
4,Choose best option,2011-06-28 14:30:37.182,2011-06-28 14:30:37.182,Role 1
