caseid,task,start_timestamp,end_timestamp,resource
0,Start,2011-06-21 00:00:00.0,2011-06-21 00:00:00.0,SYSTEM
1,Create Purchase Requisition,2011-06-21 02:29:31.954,2011-06-21 09:10:55.417,Role 1
2,Create Purchase Requisition,2011-06-21 07:09:43.012,2011-06-21 09:38:47.134,Role 1
0,Create Purchase Requisition,2011-06-21 00:00:00.0,2011-06-21 09:47:06.455,Role 1
0,Start,2011-06-21 09:47:06.455,2011-06-21 10:00:00.0,SYSTEM
1,Start,2011-06-21 09:10:55.417,2011-06-21 10:00:00.0,SYSTEM
2,Start,2011-06-21 09:38:47.134,2011-06-21 10:00:00.0,SYSTEM
1,Analyze Purchase Requisition,2011-06-21 10:00:00.0,2011-06-21 10:07:52.086,Role 4
1,Create Request for Quotation,2011-06-21 10:07:52.086,2011-06-21 10:08:54.634,Role 4
2,Analyze Purchase Requisition,2011-06-21 10:00:00.0,2011-06-21 10:26:59.371,Role 4
2,Create Request for Quotation,2011-06-21 10:26:59.371,2011-06-21 10:27:18.578,Role 4
2,Analyze Request for Quotation,2011-06-21 10:27:18.578,2011-06-21 10:29:02.172,Role 3
2,Send Request for Quotation to Supplier,2011-06-21 10:29:02.172,2011-06-21 11:03:20.357,Role 3
1,Analyze Request for Quotation,2011-06-21 10:08:54.634,2011-06-21 11:09:59.793,Role 3
1,Amend Request for Quotation,2011-06-21 11:09:59.793,2011-06-21 11:28:13.5,Role 1
1,Analyze Request for Quotation,2011-06-21 11:28:13.5,2011-06-21 11:29:06.545,Role 3
0,Create Purchase Requisition,2011-06-21 10:00:00.0,2011-06-21 11:51:40.333,Role 1
1,Send Request for Quotation to Supplier,2011-06-21 11:29:06.545,2011-06-21 11:51:42.265,Role 3
0,Start,2011-06-21 11:51:40.333,2011-06-21 12:00:00.0,SYSTEM
0,Analyze Purchase Requisition,2011-06-21 12:00:00.0,2011-06-21 12:03:20.942,Role 4
0,Create Request for Quotation,2011-06-21 12:03:20.942,2011-06-21 12:05:52.703,Role 4
2,Create Quotation comparison Map,2011-06-21 11:03:20.357,2011-06-21 12:12:20.817,Role 3
2,Analyze Quotation Comparison Map,2011-06-21 12:12:20.817,2011-06-21 12:13:06.33,Role 1
2,Choose best option,2011-06-21 12:13:06.33,2011-06-21 12:13:06.33,Role 1
0,Analyze Request for Quotation,2011-06-21 12:05:52.703,2011-06-21 12:19:14.463,Role 3
0,Send Request for Quotation to Supplier,2011-06-21 12:19:14.463,2011-06-21 12:29:15.786,Role 3
2,Settle Conditions With Supplier,2011-06-21 12:13:06.33,2011-06-21 13:09:00.222,Role 3
2,Create Purchase Order,2011-06-21 13:09:00.222,2011-06-21 13:24:12.365,Role 3
2,Confirm Purchase Order,2011-06-21 13:24:12.365,2011-06-21 13:30:37.748,Role 2
2,Deliver Goods Services,2011-06-21 13:30:37.748,2011-06-21 15:31:45.247,Role 2
2,Release Purchase Order,2011-06-21 15:31:45.247,2011-06-21 15:32:45.247,Role 1
2,Approve Purchase Order for payment,2011-06-21 15:32:45.247,2011-06-21 15:33:45.247,Role 3
2,Send Invoice,2011-06-21 15:33:45.247,2011-06-21 15:33:45.247,Role 2
2,Release Supplier's Invoice,2011-06-21 15:33:45.247,2011-06-21 15:39:17.471,Role 5
