caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case000,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case000,Analyze Purchase Requisition,Role 1,2011-06-20 12:39:34,2011-06-20 13:01:56
Case000,Analyze Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case000,end,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case001,start,start,2011-06-20 22:50:26,2011-06-20 22:50:26
Case001,Create Purchase Requisition,Role 1,2011-06-21 04:36:56,2011-06-21 04:58:09
Case001,Create Request for Quotation,Role 4,2011-06-21 12:01:14,2011-06-21 12:19:49
Case001,end,Role 4,2011-06-21 19:31:14,2011-06-21 19:48:55
Case002,start,start,2011-06-21 19:31:14,2011-06-21 19:31:14
Case002,Create Purchase Requisition,Role 1,2011-06-22 03:14:00,2011-06-22 03:32:16
Case002,Create Request for Quotation,Role 1,2011-06-22 10:28:07,2011-06-22 10:49:12
Case002,Analyze Request for Quotation,Role 3,2011-06-22 17:27:05,2011-06-22 17:49:08
Case002,Amend Request for Quotation,Role 3,2011-06-23 00:17:05,2011-06-23 00:39:41
Case002,Analyze Request for Quotation,Role 3,2011-06-23 06:54:46,2011-06-23 07:17:45
Case002,Amend Request for Quotation,Role 1,2011-06-23 13:57:58,2011-06-23 14:18:57
Case002,Analyze Request for Quotation,Role 3,2011-06-23 21:29:16,2011-06-23 21:48:32
Case002,Amend Request for Quotation,Role 1,2011-06-24 05:34:01,2011-06-24 05:51:55
Case002,Analyze Request for Quotation,Role 3,2011-06-24 14:22:57,2011-06-24 14:40:50
Case002,Amend Request for Quotation,Role 1,2011-06-24 23:22:47,2011-06-24 23:37:44
Case002,Analyze Request for Quotation,Role 3,2011-06-25 08:42:43,2011-06-25 08:58:14
Case002,Amend Request for Quotation,Role 3,2011-06-25 17:34:27,2011-06-25 17:49:02
Case002,Analyze Request for Quotation,Role 3,2011-06-26 01:52:31,2011-06-26 02:05:56
Case002,Amend Request for Quotation,Role 3,2011-06-26 10:37:17,2011-06-26 10:51:49
Case002,Analyze Request for Quotation,Role 3,2011-06-26 18:38:44,2011-06-26 18:50:21
Case002,Amend Request for Quotation,Role 1,2011-06-27 01:49:42,2011-06-27 01:59:12
Case002,Analyze Request for Quotation,Role 3,2011-06-27 08:31:36,2011-06-27 08:41:35
Case002,Amend Request for Quotation,Role 1,2011-06-27 15:19:38,2011-06-27 15:30:29
Case002,Analyze Request for Quotation,Role 3,2011-06-27 22:22:35,2011-06-27 22:34:09
Case002,Amend Request for Quotation,Role 4,2011-06-28 05:34:38,2011-06-28 05:46:35
Case002,Analyze Request for Quotation,Role 3,2011-06-28 13:44:08,2011-06-28 13:56:35
Case002,Amend Request for Quotation,Role 3,2011-06-28 21:55:19,2011-06-28 22:07:01
Case002,Analyze Request for Quotation,Role 3,2011-06-29 05:57:20,2011-06-29 06:08:51
Case002,Amend Request for Quotation,Role 1,2011-06-29 13:41:03,2011-06-29 13:53:18
Case002,Analyze Request for Quotation,Role 3,2011-06-29 21:00:35,2011-06-29 21:12:45
Case002,end,Role 1,2011-06-30 04:03:31,2011-06-30 04:19:13
Case003,start,start,2011-06-30 04:03:31,2011-06-30 04:03:31
Case003,Create Purchase Requisition,Role 1,2011-06-30 11:29:38,2011-06-30 11:49:42
Case003,Create Request for Quotation,Role 1,2011-06-30 19:37:05,2011-06-30 19:56:52
Case003,Analyze Request for Quotation,Role 3,2011-07-01 03:50:01,2011-07-01 04:09:37
Case003,Amend Request for Quotation,end,2011-07-01 11:35:11,2011-07-01 11:56:53
Case003,Analyze Request for Quotation,Role 3,2011-07-01 19:32:45,2011-07-01 19:53:56
Case003,Send Request for Quotation to Supplier,Role 1,2011-07-02 03:41:56,2011-07-02 04:02:15
Case003,Create Quotation comparison Map,Role 3,2011-07-02 11:47:21,2011-07-02 12:07:54
Case003,Analyze Quotation Comparison Map,Role 1,2011-07-02 19:58:03,2011-07-02 20:16:01
Case003,Choose best option,Role 1,2011-07-03 04:04:22,2011-07-03 04:18:54
Case003,Settle Conditions With Supplier,Role 3,2011-07-03 12:03:42,2011-07-03 12:15:23
Case003,Create Purchase Order,Role 3,2011-07-03 19:06:12,2011-07-03 19:15:26
Case003,Confirm Purchase Order,Role 2,2011-07-04 01:40:45,2011-07-04 01:49:03
Case003,Deliver Goods Services,Role 2,2011-07-04 08:21:41,2011-07-04 08:32:03
Case003,Release Purchase Order,Role 1,2011-07-04 15:04:52,2011-07-04 15:16:43
Case003,Approve Purchase Order for payment,Role 3,2011-07-04 22:05:04,2011-07-04 22:18:16
Case003,Send Invoice,Role 2,2011-07-05 05:13:36,2011-07-05 05:28:50
Case003,Release Supplier's Invoice,Role 5,2011-07-05 13:32:46,2011-07-05 13:45:11
Case003,Authorize Supplier's Invoice payment,Role 5,2011-07-05 21:49:07,2011-07-05 22:00:50
Case003,Pay Invoice,Role 5,2011-07-06 05:58:03,2011-07-06 06:09:40
Case003,end,end,2011-07-06 13:43:29,2011-07-06 13:55:40
Case004,start,start,2011-07-06 13:43:29,2011-07-06 13:43:29
Case004,Create Purchase Requisition,Role 1,2011-07-06 20:51:25,2011-07-06 21:11:16
Case004,Analyze Purchase Requisition,Role 4,2011-07-07 04:21:00,2011-07-07 04:41:44
Case004,end,Role 4,2011-07-07 11:36:43,2011-07-07 11:58:44
Case005,start,start,2011-07-07 11:36:43,2011-07-07 11:36:43
Case005,Create Purchase Requisition,Role 1,2011-07-07 19:10:59,2011-07-07 19:30:17
Case005,Analyze Purchase Requisition,Role 1,2011-07-08 03:22:20,2011-07-08 03:41:23
Case005,Analyze Request for Quotation,Role 3,2011-07-08 11:05:51,2011-07-08 11:26:54
Case005,Amend Request for Quotation,end,2011-07-08 18:54:01,2011-07-08 19:14:41
Case005,Analyze Request for Quotation,Role 3,2011-07-09 02:45:04,2011-07-09 03:04:58
Case005,Amend Request for Quotation,Role 1,2011-07-09 10:23:00,2011-07-09 10:42:57
Case005,Analyze Request for Quotation,Role 3,2011-07-09 17:59:05,2011-07-09 18:16:45
Case005,Amend Request for Quotation,Role 1,2011-07-10 01:35:35,2011-07-10 01:50:22
Case005,Analyze Request for Quotation,Role 3,2011-07-10 09:28:15,2011-07-10 09:41:05
Case005,Send Request for Quotation to Supplier,Role 3,2011-07-10 16:38:48,2011-07-10 16:48:15
Case005,Create Quotation comparison Map,Role 3,2011-07-10 23:16:03,2011-07-10 23:24:24
Case005,Analyze Quotation Comparison Map,Role 1,2011-07-11 06:09:11,2011-07-11 06:18:12
Case005,Choose best option,Role 1,2011-07-11 12:59:53,2011-07-11 13:11:59
Case005,Settle Conditions With Supplier,Role 3,2011-07-11 19:55:07,2011-07-11 20:09:54
Case005,Create Purchase Order,Role 3,2011-07-12 02:47:18,2011-07-12 03:05:00
Case005,Confirm Purchase Order,Role 2,2011-07-12 11:11:48,2011-07-12 11:25:57
Case005,Deliver Goods Services,Role 2,2011-07-12 19:39:03,2011-07-12 19:52:01
Case005,Release Purchase Order,Role 1,2011-07-13 03:56:39,2011-07-13 04:09:06
Case005,Approve Purchase Order for payment,Role 3,2011-07-13 12:05:02,2011-07-13 12:18:12
Case005,Send Invoice,Role 2,2011-07-13 19:47:35,2011-07-13 19:59:55
Case005,Release Supplier's Invoice,Role 5,2011-07-14 03:03:37,2011-07-14 03:15:28
Case005,Authorize Supplier's Invoice payment,Role 5,2011-07-14 10:12:26,2011-07-14 10:27:43
Case005,Pay Invoice,Role 5,2011-07-14 17:47:55,2011-07-14 18:01:43
Case005,end,end,2011-07-15 01:31:08,2011-07-15 01:44:19
Case006,start,start,2011-07-15 01:31:08,2011-07-15 01:31:08
Case006,Create Purchase Requisition,Role 1,2011-07-15 08:28:51,2011-07-15 08:49:41
Case006,Create Request for Quotation,Role 4,2011-07-15 15:59:44,2011-07-15 16:19:57
Case006,Create Request for Quotation,Role 4,2011-07-15 23:33:06,2011-07-15 23:53:00
Case006,Analyze Request for Quotation,Role 3,2011-07-16 06:52:27,2011-07-16 07:12:18
Case006,Send Request for Quotation to Supplier,Role 3,2011-07-16 13:53:42,2011-07-16 14:13:47
Case006,Create Quotation comparison Map,Role 3,2011-07-16 20:48:17,2011-07-16 21:05:53
Case006,Analyze Quotation Comparison Map,Role 1,2011-07-17 03:47:48,2011-07-17 04:02:01
Case006,Choose best option,Role 1,2011-07-17 11:04:43,2011-07-17 11:16:49
Case006,Settle Conditions With Supplier,Role 3,2011-07-17 18:21:53,2011-07-17 18:31:58
Case006,Create Purchase Order,Role 3,2011-07-18 01:21:52,2011-07-18 01:30:27
Case006,Confirm Purchase Order,Role 2,2011-07-18 08:14:04,2011-07-18 08:24:28
Case006,Deliver Goods Services,Role 2,2011-07-18 15:09:09,2011-07-18 15:21:08
Case006,Release Purchase Order,Role 1,2011-07-18 22:15:14,2011-07-18 22:28:14
Case006,Approve Purchase Order for payment,Role 3,2011-07-19 05:35:47,2011-07-19 05:51:11
Case006,Send Invoice,Role 2,2011-07-19 13:57:59,2011-07-19 14:10:20
Case006,Release Supplier's Invoice,Role 5,2011-07-19 22:14:21,2011-07-19 22:26:01
Case006,Authorize Supplier's Invoice payment,Role 5,2011-07-20 06:21:15,2011-07-20 06:32:51
Case006,Pay Invoice,Role 5,2011-07-20 14:05:33,2011-07-20 14:17:49
Case006,end,end,2011-07-20 21:24:03,2011-07-20 21:36:15
Case007,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case007,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case007,Analyze Purchase Requisition,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case007,Create Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case007,Analyze Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case007,end,Role 1,2011-06-21 04:08:27,2011-06-21 04:24:54
