caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case000,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case000,Create Request for Quotation,Role 1,2011-06-20 12:39:34,2011-06-20 13:01:56
Case000,Analyze Request for Quotation,Role 3,2011-06-20 17:41:44,2011-06-20 18:01:40
Case000,end,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case001,start,start,2011-06-20 22:50:26,2011-06-20 22:50:26
Case001,Create Purchase Requisition,Role 1,2011-06-21 04:36:56,2011-06-21 04:58:09
Case001,Create Request for Quotation,Role 4,2011-06-21 12:01:14,2011-06-21 12:19:49
Case001,Create Request for Quotation,end,2011-06-21 19:31:14,2011-06-21 19:48:55
Case001,Analyze Request for Quotation,end,2011-06-22 03:00:08,2011-06-22 03:17:31
Case001,Amend Request for Quotation,Role 3,2011-06-22 09:42:09,2011-06-22 10:01:49
Case001,Analyze Request for Quotation,Role 3,2011-06-22 16:23:38,2011-06-22 16:44:01
Case001,Amend Request for Quotation,Role 1,2011-06-22 23:21:43,2011-06-22 23:41:39
Case001,Analyze Request for Quotation,Role 3,2011-06-23 06:44:11,2011-06-23 07:03:24
Case001,Send Request for Quotation to Supplier,Role 1,2011-06-23 14:20:50,2011-06-23 14:38:19
Case001,Create Quotation comparison Map,Role 3,2011-06-23 22:02:31,2011-06-23 22:15:51
Case001,Analyze Quotation Comparison Map,Role 2,2011-06-24 06:08:07,2011-06-24 06:24:05
Case001,Choose best option,Role 1,2011-06-24 14:41:26,2011-06-24 14:57:22
Case001,Settle Conditions With Supplier,Role 3,2011-06-24 23:18:51,2011-06-24 23:33:29
Case001,Create Purchase Order,Role 3,2011-06-25 08:25:55,2011-06-25 08:41:16
Case001,Confirm Purchase Order,Role 2,2011-06-25 17:12:18,2011-06-25 17:26:39
Case001,Deliver Goods Services,Role 2,2011-06-26 01:14:11,2011-06-26 01:26:46
Case001,Release Purchase Order,Role 1,2011-06-26 09:11:11,2011-06-26 09:23:20
Case001,Approve Purchase Order for payment,Role 3,2011-06-26 17:15:16,2011-06-26 17:27:07
Case001,Send Invoice,Role 2,2011-06-27 00:30:28,2011-06-27 00:40:06
Case001,Release Supplier's Invoice,Role 5,2011-06-27 07:15:14,2011-06-27 07:25:23
Case001,Pay Invoice,Role 5,2011-06-27 14:04:58,2011-06-27 14:15:55
Case001,Pay Invoice,Role 5,2011-06-27 21:08:08,2011-06-27 21:19:46
Case001,end,end,2011-06-28 04:18:56,2011-06-28 04:30:51
Case002,start,start,2011-06-28 04:18:56,2011-06-28 04:18:56
Case002,Create Purchase Requisition,Role 1,2011-06-28 11:52:18,2011-06-28 12:11:50
Case002,Analyze Purchase Requisition,Role 4,2011-06-28 19:44:47,2011-06-28 20:04:00
Case002,end,Role 4,2011-06-29 03:24:59,2011-06-29 03:43:57
Case003,start,start,2011-06-29 03:24:59,2011-06-29 03:24:59
Case003,Create Purchase Requisition,Role 1,2011-06-29 10:20:06,2011-06-29 10:40:57
Case003,Analyze Purchase Requisition,Role 4,2011-06-29 17:38:23,2011-06-29 17:59:58
Case003,Create Request for Quotation,end,2011-06-30 00:51:10,2011-06-30 01:13:28
Case003,Analyze Request for Quotation,Role 4,2011-06-30 07:42:43,2011-06-30 08:05:47
Case003,Send Request for Quotation to Supplier,Role 3,2011-06-30 14:41:06,2011-06-30 15:02:36
Case003,Create Quotation comparison Map,Role 3,2011-06-30 21:46:35,2011-06-30 22:06:29
Case003,Analyze Quotation Comparison Map,Role 1,2011-07-01 05:09:37,2011-07-01 05:28:05
Case003,Choose best option,Role 1,2011-07-01 13:08:28,2011-07-01 13:27:39
Case003,Settle Conditions With Supplier,Role 3,2011-07-01 22:10:22,2011-07-01 22:28:42
Case003,Create Purchase Order,Role 3,2011-07-02 07:39:16,2011-07-02 07:55:07
Case003,Confirm Purchase Order,Role 2,2011-07-02 16:31:02,2011-07-02 16:45:37
Case003,Deliver Goods Services,Role 2,2011-07-03 00:50:11,2011-07-03 01:03:33
Case003,Release Purchase Order,Role 1,2011-07-03 09:38:37,2011-07-03 09:53:09
Case003,Approve Purchase Order for payment,Role 3,2011-07-03 17:40:26,2011-07-03 17:51:58
Case003,Send Invoice,Role 2,2011-07-04 00:51:08,2011-07-04 01:00:35
Case003,Release Supplier's Invoice,Role 5,2011-07-04 07:31:39,2011-07-04 07:41:35
Case003,Authorize Supplier's Invoice payment,Role 5,2011-07-04 14:16:17,2011-07-04 14:27:05
Case003,Pay Invoice,Role 5,2011-07-04 21:14:42,2011-07-04 21:26:11
Case003,end,end,2011-07-05 04:23:25,2011-07-05 04:35:19
Case004,start,start,2011-07-05 04:23:25,2011-07-05 04:23:25
Case004,Create Purchase Requisition,Role 1,2011-07-05 11:56:51,2011-07-05 12:16:23
Case004,Create Request for Quotation,Role 4,2011-07-05 19:49:22,2011-07-05 20:08:34
Case004,end,Role 4,2011-07-06 03:29:34,2011-07-06 03:48:32
Case005,start,start,2011-07-06 03:29:34,2011-07-06 03:29:34
Case005,Create Purchase Requisition,Role 1,2011-07-06 10:24:47,2011-07-06 10:45:37
Case005,Analyze Purchase Requisition,Role 1,2011-07-06 17:43:09,2011-07-06 18:04:43
Case005,Analyze Request for Quotation,Role 3,2011-07-07 00:55:59,2011-07-07 01:18:16
Case005,Amend Request for Quotation,Role 3,2011-07-07 07:47:35,2011-07-07 08:10:39
Case005,Analyze Request for Quotation,Role 3,2011-07-07 14:45:57,2011-07-07 15:07:27
Case005,Amend Request for Quotation,end,2011-07-07 21:51:22,2011-07-07 22:11:15
Case005,Analyze Request for Quotation,Role 3,2011-07-08 05:14:16,2011-07-08 05:32:43
Case005,Amend Request for Quotation,Role 1,2011-07-08 13:13:10,2011-07-08 13:32:19
Case005,Analyze Request for Quotation,Role 3,2011-07-08 22:15:15,2011-07-08 22:33:34
Case005,Amend Request for Quotation,Role 1,2011-07-09 07:44:03,2011-07-09 07:59:53
Case005,Analyze Request for Quotation,Role 3,2011-07-09 16:35:35,2011-07-09 16:50:09
Case005,end,end,2011-07-10 00:54:32,2011-07-10 01:07:54
Case006,start,start,2011-07-10 00:54:32,2011-07-10 00:54:32
Case006,Create Purchase Requisition,Role 1,2011-07-10 07:32:32,2011-07-10 07:53:05
Case006,Create Request for Quotation,Role 1,2011-07-10 14:28:55,2011-07-10 14:49:01
Case006,Analyze Request for Quotation,Role 3,2011-07-10 21:20:53,2011-07-10 21:40:53
Case006,Amend Request for Quotation,Role 4,2011-07-11 04:10:00,2011-07-11 04:29:59
Case006,Analyze Request for Quotation,Role 3,2011-07-11 08:34:49,2011-07-11 09:01:14
Case006,Amend Request for Quotation,Role 3,2011-07-11 12:49:49,2011-07-11 13:16:27
Case006,Analyze Request for Quotation,Role 3,2011-07-11 17:52:57,2011-07-11 18:17:35
Case006,Send Request for Quotation to Supplier,Role 1,2011-07-12 00:01:35,2011-07-12 00:23:07
Case006,Create Quotation comparison Map,Role 3,2011-07-12 08:23:13,2011-07-12 08:38:59
Case006,Analyze Quotation Comparison Map,Role 1,2011-07-12 16:28:50,2011-07-12 16:40:33
Case006,Choose best option,Role 1,2011-07-13 00:37:49,2011-07-13 00:48:56
Case006,Settle Conditions With Supplier,Role 3,2011-07-13 08:17:11,2011-07-13 08:28:33
Case006,Create Purchase Order,Role 3,2011-07-13 15:31:38,2011-07-13 15:42:58
Case006,Confirm Purchase Order,Role 2,2011-07-13 22:22:59,2011-07-13 22:37:36
Case006,Deliver Goods Services,Role 2,2011-07-14 05:45:43,2011-07-14 06:00:10
Case006,Release Purchase Order,Role 1,2011-07-14 13:06:05,2011-07-14 13:20:40
Case006,Approve Purchase Order for payment,Role 3,2011-07-14 20:29:14,2011-07-14 20:43:13
Case006,Send Invoice,Role 2,2011-07-15 04:14:56,2011-07-15 04:30:57
Case006,Release Supplier's Invoice,Role 5,2011-07-15 12:40:55,2011-07-15 12:57:42
Case006,Authorize Supplier's Invoice payment,Role 5,2011-07-15 21:25:43,2011-07-15 21:41:23
Case006,Pay Invoice,Role 5,2011-07-16 06:41:30,2011-07-16 06:57:47
Case006,end,end,2011-07-16 15:37:53,2011-07-16 15:52:48
Case007,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case007,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case007,Analyze Purchase Requisition,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case007,Create Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case007,Analyze Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case007,end,Role 1,2011-06-21 04:08:27,2011-06-21 04:24:54
Case008,start,start,2011-06-21 04:08:27,2011-06-21 04:08:27
Case008,Create Purchase Requisition,Role 1,2011-06-21 11:41:42,2011-06-21 12:01:15
Case008,Analyze Purchase Requisition,Role 4,2011-06-21 19:34:08,2011-06-21 19:53:22
Case008,Create Request for Quotation,end,2011-06-22 03:14:17,2011-06-22 03:33:16
Case008,Analyze Request for Quotation,Role 3,2011-06-22 09:55:07,2011-06-22 10:16:52
Case008,Send Request for Quotation to Supplier,Role 4,2011-06-22 16:23:13,2011-06-22 16:45:57
Case008,Create Quotation comparison Map,Role 3,2011-06-22 22:56:26,2011-06-22 23:19:31
Case008,Analyze Quotation Comparison Map,Role 1,2011-06-23 05:53:27,2011-06-23 06:16:44
Case008,Choose best option,Role 1,2011-06-23 13:11:12,2011-06-23 13:33:47
Case008,Settle Conditions With Supplier,Role 3,2011-06-23 21:06:14,2011-06-23 21:25:45
Case008,Create Purchase Order,Role 3,2011-06-24 05:19:17,2011-06-24 05:35:26
Case008,Confirm Purchase Order,Role 2,2011-06-24 13:50:12,2011-06-24 14:05:56
Case008,Deliver Goods Services,Role 2,2011-06-24 22:24:43,2011-06-24 22:39:08
Case008,Release Purchase Order,Role 1,2011-06-25 07:28:47,2011-06-25 07:43:55
