caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case000,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case000,Create Request for Quotation,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case000,Create Request for Quotation,end,2011-06-20 17:41:44,2011-06-20 18:01:40
Case000,Analyze Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case000,Amend Request for Quotation,Role 3,2011-06-21 04:08:27,2011-06-21 04:24:54
Case000,Analyze Request for Quotation,Role 3,2011-06-21 10:58:11,2011-06-21 11:12:30
Case000,Amend Request for Quotation,Role 1,2011-06-21 18:14:34,2011-06-21 18:28:43
Case000,Choose best option,Role 3,2011-06-22 01:47:27,2011-06-22 02:01:54
Case000,Send Request for Quotation to Supplier,Role 1,2011-06-22 08:44:24,2011-06-22 09:00:13
Case000,Create Quotation comparison Map,Role 3,2011-06-22 15:42:02,2011-06-22 15:57:08
Case000,Analyze Quotation Comparison Map,Role 3,2011-06-22 23:15:12,2011-06-22 23:29:30
Case000,Choose best option,Role 1,2011-06-23 07:06:58,2011-06-23 07:21:13
Case000,Settle Conditions With Supplier,Role 1,2011-06-23 14:43:24,2011-06-23 14:57:14
Case000,Create Purchase Order,Role 3,2011-06-23 22:18:30,2011-06-23 22:31:49
Case000,Confirm Purchase Order,Role 2,2011-06-24 06:23:08,2011-06-24 06:39:30
Case000,Deliver Goods Services,Role 2,2011-06-24 14:56:32,2011-06-24 15:12:57
Case000,Release Purchase Order,Role 1,2011-06-24 23:40:27,2011-06-24 23:55:41
Case000,Approve Purchase Order for payment,Role 3,2011-06-25 08:52:31,2011-06-25 09:08:21
Case000,Send Invoice,Role 2,2011-06-25 17:44:06,2011-06-25 17:58:48
Case000,Release Supplier's Invoice,Role 5,2011-06-26 01:50:03,2011-06-26 02:02:52
Case000,Settle Dispute With Supplier,Role 5,2011-06-26 09:50:17,2011-06-26 10:02:35
Case000,Authorize Supplier's Invoice payment,Role 5,2011-06-26 17:56:00,2011-06-26 18:07:53
Case000,Pay Invoice,Role 5,2011-06-27 01:11:26,2011-06-27 01:21:03
Case000,end,end,2011-06-27 07:56:01,2011-06-27 08:06:08
Case001,start,start,2011-06-27 07:56:01,2011-06-27 07:56:01
Case001,Create Purchase Requisition,Role 1,2011-06-27 13:10:52,2011-06-27 13:33:56
Case001,Create Request for Quotation,Role 1,2011-06-27 18:30:35,2011-06-27 18:52:12
Case001,Analyze Request for Quotation,Role 3,2011-06-27 23:47:51,2011-06-28 00:07:14
Case001,end,Role 3,2011-06-28 05:08:10,2011-06-28 05:25:47
Case002,start,start,2011-06-28 05:08:10,2011-06-28 05:08:10
Case002,Create Purchase Requisition,Role 1,2011-06-28 12:42:07,2011-06-28 13:01:35
Case002,Analyze Purchase Requisition,Role 4,2011-06-28 20:34:53,2011-06-28 20:54:02
Case002,Create Request for Quotation,Role 4,2011-06-29 04:15:19,2011-06-29 04:34:14
Case002,Analyze Request for Quotation,Role 3,2011-06-29 10:56:45,2011-06-29 11:18:25
Case002,end,Role 3,2011-06-29 17:25:24,2011-06-29 17:48:03
Case003,start,start,2011-06-29 17:25:24,2011-06-29 17:25:24
Case003,Create Purchase Requisition,Role 1,2011-06-30 00:37:38,2011-06-30 00:57:09
Case003,Analyze Purchase Requisition,Role 4,2011-06-30 08:08:58,2011-06-30 08:30:13
Case003,end,Role 4,2011-06-30 15:51:55,2011-06-30 16:12:41
Case004,start,start,2011-06-30 15:51:55,2011-06-30 15:51:55
Case004,Create Purchase Requisition,Role 1,2011-06-30 23:29:46,2011-06-30 23:48:41
Case004,Analyze Purchase Requisition,Role 4,2011-07-01 07:42:35,2011-07-01 08:01:18
Case004,Create Request for Quotation,Role 4,2011-07-01 15:29:56,2011-07-01 15:50:30
Case004,Analyze Request for Quotation,Role 3,2011-07-01 23:20:12,2011-07-01 23:40:24
Case004,Amend Request for Quotation,Role 1,2011-07-02 07:10:59,2011-07-02 07:30:26
Case004,Analyze Request for Quotation,Role 3,2011-07-02 14:49:00,2011-07-02 15:08:27
Case004,Send Request for Quotation to Supplier,Role 1,2011-07-02 22:21:23,2011-07-02 22:38:33
Case004,Create Quotation comparison Map,Role 3,2011-07-03 05:49:52,2011-07-03 06:04:20
Case004,Analyze Quotation Comparison Map,Role 1,2011-07-03 13:35:31,2011-07-03 13:47:52
Case004,Choose best option,Role 1,2011-07-03 20:40:11,2011-07-03 20:49:23
Case004,Settle Conditions With Supplier,Role 3,2011-07-04 03:17:47,2011-07-04 03:26:06
Case004,Create Purchase Order,Role 3,2011-07-04 10:07:57,2011-07-04 10:18:18
Case004,Confirm Purchase Order,Role 2,2011-07-04 17:03:28,2011-07-04 17:15:27
Case004,Deliver Goods Services,Role 2,2011-07-05 00:12:25,2011-07-05 00:25:29
Case004,Release Purchase Order,Role 1,2011-07-05 08:40:03,2011-07-05 08:54:10
Case004,Approve Purchase Order for payment,Role 3,2011-07-05 17:24:25,2011-07-05 17:37:14
Case004,Send Invoice,Role 2,2011-07-06 01:57:28,2011-07-06 02:09:37
Case004,Release Supplier's Invoice,Role 5,2011-07-06 09:59:16,2011-07-06 10:12:35
Case004,Authorize Supplier's Invoice payment,Role 5,2011-07-06 17:41:17,2011-07-06 17:53:56
Case004,Pay Invoice,Role 5,2011-07-07 00:54:56,2011-07-07 01:07:08
Case004,end,end,2011-07-07 07:38:33,2011-07-07 07:54:25
Case005,start,start,2011-07-07 07:38:33,2011-07-07 07:38:33
Case005,Create Purchase Requisition,Role 1,2011-07-07 15:08:46,2011-07-07 15:28:27
Case005,Create Request for Quotation,Role 4,2011-07-07 23:18:17,2011-07-07 23:37:41
Case005,Create Request for Quotation,Role 4,2011-07-08 07:30:52,2011-07-08 07:50:09
Case005,Analyze Request for Quotation,Role 3,2011-07-08 15:19:32,2011-07-08 15:40:43
Case005,Send Request for Quotation to Supplier,Role 3,2011-07-08 23:18:14,2011-07-08 23:38:51
Case005,Create Quotation comparison Map,Role 3,2011-07-09 07:28:23,2011-07-09 07:48:10
Case005,Analyze Quotation Comparison Map,Role 1,2011-07-09 15:37:10,2011-07-09 15:57:06
Case005,Choose best option,Role 1,2011-07-09 23:45:53,2011-07-10 00:03:19
Case005,Settle Conditions With Supplier,Role 3,2011-07-10 07:46:47,2011-07-10 08:01:03
Case005,Create Purchase Order,Role 3,2011-07-10 15:38:52,2011-07-10 15:50:06
Case005,Confirm Purchase Order,Role 2,2011-07-10 22:36:22,2011-07-10 22:45:25
Case005,Deliver Goods Services,Role 2,2011-07-11 05:11:34,2011-07-11 05:19:51
Case005,Release Purchase Order,Role 1,2011-07-11 12:00:21,2011-07-11 12:10:39
Case005,Approve Purchase Order for payment,Role 3,2011-07-11 18:56:30,2011-07-11 19:08:27
Case005,Send Invoice,Role 2,2011-07-12 02:08:05,2011-07-12 02:21:13
Case005,Release Supplier's Invoice,Role 5,2011-07-12 10:39:27,2011-07-12 10:53:40
Case005,Authorize Supplier's Invoice payment,Role 5,2011-07-12 19:26:59,2011-07-12 19:39:56
Case005,Pay Invoice,Role 5,2011-07-13 04:02:43,2011-07-13 04:14:55
Case005,end,end,2011-07-13 12:09:28,2011-07-13 12:22:45
Case006,start,start,2011-07-13 12:09:28,2011-07-13 12:09:28
Case006,Create Purchase Requisition,Role 1,2011-07-13 19:15:32,2011-07-13 19:35:32
Case006,Analyze Purchase Requisition,Role 1,2011-07-14 02:43:29,2011-07-14 03:04:19
Case006,Analyze Request for Quotation,Role 3,2011-07-14 09:57:52,2011-07-14 10:20:00
Case006,end,end,2011-07-14 17:15:50,2011-07-14 17:36:59
Case007,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case007,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case007,Analyze Purchase Requisition,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case007,Create Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case007,Analyze Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case007,Amend Request for Quotation,Role 3,2011-06-21 04:08:27,2011-06-21 04:24:54
Case007,Analyze Request for Quotation,Role 3,2011-06-21 10:58:11,2011-06-21 11:12:30
Case007,Send Request for Quotation to Supplier,Role 1,2011-06-21 18:14:34,2011-06-21 18:28:43
Case007,Create Quotation comparison Map,Role 3,2011-06-22 01:47:27,2011-06-22 02:01:54
Case007,Analyze Quotation Comparison Map,Role 1,2011-06-22 08:44:24,2011-06-22 09:00:13
Case007,Choose best option,Role 1,2011-06-22 15:42:02,2011-06-22 15:57:08
Case007,Settle Conditions With Supplier,Role 3,2011-06-22 23:15:12,2011-06-22 23:29:30
Case007,Create Purchase Order,Role 3,2011-06-23 07:06:58,2011-06-23 07:21:13
Case007,Confirm Purchase Order,Role 2,2011-06-23 14:43:24,2011-06-23 14:57:14
Case007,Deliver Goods Services,Role 2,2011-06-23 22:18:30,2011-06-23 22:31:49
Case007,Release Purchase Order,Role 1,2011-06-24 06:23:08,2011-06-24 06:39:30
Case007,Approve Purchase Order for payment,Role 3,2011-06-24 14:56:32,2011-06-24 15:12:57
Case007,Send Invoice,Role 2,2011-06-24 23:40:27,2011-06-24 23:55:41
Case007,Release Supplier's Invoice,Role 5,2011-06-25 08:52:31,2011-06-25 09:08:21
Case007,Authorize Supplier's Invoice payment,Role 5,2011-06-25 17:44:06,2011-06-25 17:58:48
Case007,Pay Invoice,Role 5,2011-06-26 01:50:03,2011-06-26 02:02:52
Case007,end,end,2011-06-26 09:50:17,2011-06-26 10:02:35
Case008,start,start,2011-06-26 09:50:17,2011-06-26 09:50:17
Case008,Create Purchase Requisition,Role 1,2011-06-26 16:42:32,2011-06-26 17:02:06
Case008,Analyze Purchase Requisition,Role 4,2011-06-26 23:52:35,2011-06-27 00:11:38
