caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case000,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case000,Create Request for Quotation,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case000,Create Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case000,Analyze Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case000,Send Request for Quotation to Supplier,Role 3,2011-06-21 04:08:27,2011-06-21 04:24:54
Case000,Create Quotation comparison Map,Role 3,2011-06-21 10:58:11,2011-06-21 11:12:30
Case000,Analyze Quotation Comparison Map,Role 1,2011-06-21 18:14:34,2011-06-21 18:28:43
Case000,Choose best option,Role 1,2011-06-22 01:47:27,2011-06-22 02:01:54
Case000,Settle Conditions With Supplier,Role 3,2011-06-22 08:44:24,2011-06-22 09:00:13
Case000,Create Purchase Order,Role 3,2011-06-22 15:42:02,2011-06-22 15:57:08
Case000,Confirm Purchase Order,Role 2,2011-06-22 23:15:12,2011-06-22 23:29:30
Case000,Deliver Goods Services,Role 2,2011-06-23 07:06:58,2011-06-23 07:21:13
Case000,Release Purchase Order,Role 1,2011-06-23 14:43:24,2011-06-23 14:57:14
Case000,Settle Dispute With Supplier,Role 3,2011-06-23 22:18:30,2011-06-23 22:31:49
Case000,Release Purchase Order,Role 1,2011-06-24 06:23:08,2011-06-24 06:39:30
Case000,Approve Purchase Order for payment,Role 3,2011-06-24 14:56:32,2011-06-24 15:12:57
Case000,Send Invoice,Role 2,2011-06-24 23:40:27,2011-06-24 23:55:41
Case000,Release Supplier's Invoice,Role 5,2011-06-25 08:52:31,2011-06-25 09:08:21
Case000,Authorize Supplier's Invoice payment,Role 5,2011-06-25 17:44:06,2011-06-25 17:58:48
Case000,Pay Invoice,Role 5,2011-06-26 01:50:03,2011-06-26 02:02:52
Case000,end,end,2011-06-26 09:50:17,2011-06-26 10:02:35
Case001,start,start,2011-06-26 09:50:17,2011-06-26 09:50:17
Case001,Create Purchase Requisition,Role 1,2011-06-26 16:42:32,2011-06-26 17:02:06
Case001,Analyze Purchase Requisition,Role 1,2011-06-26 23:52:35,2011-06-27 00:11:38
Case001,Analyze Request for Quotation,Role 3,2011-06-27 06:56:57,2011-06-27 07:15:54
Case001,Send Request for Quotation to Supplier,Role 1,2011-06-27 11:46:12,2011-06-27 12:10:42
Case001,Create Quotation comparison Map,Role 3,2011-06-27 16:18:51,2011-06-27 16:43:18
Case001,Analyze Quotation Comparison Map,Role 1,2011-06-27 21:23:57,2011-06-27 21:46:40
Case001,Choose best option,Role 1,2011-06-28 03:19:14,2011-06-28 03:39:43
Case001,Settle Conditions With Supplier,Role 3,2011-06-28 11:24:29,2011-06-28 11:40:47
Case001,Create Purchase Order,Role 3,2011-06-28 20:00:28,2011-06-28 20:14:26
Case001,Confirm Purchase Order,Role 2,2011-06-29 04:18:18,2011-06-29 04:29:36
Case001,Deliver Goods Services,Role 2,2011-06-29 11:59:08,2011-06-29 12:10:20
Case001,Release Purchase Order,Role 1,2011-06-29 19:18:44,2011-06-29 19:29:50
Case001,Approve Purchase Order for payment,Role 3,2011-06-30 02:42:20,2011-06-30 02:56:39
Case001,Send Invoice,Role 2,2011-06-30 10:08:20,2011-06-30 10:22:21
Case001,Release Supplier's Invoice,Role 5,2011-06-30 17:42:12,2011-06-30 17:55:11
Case001,Authorize Supplier's Invoice payment,Role 5,2011-07-01 01:22:51,2011-07-01 01:35:38
Case001,Pay Invoice,Role 5,2011-07-01 09:41:28,2011-07-01 09:58:29
Case001,end,end,2011-07-01 18:30:38,2011-07-01 18:46:35
Case002,start,start,2011-07-01 18:30:38,2011-07-01 18:30:38
Case002,Create Purchase Requisition,Role 1,2011-07-02 01:47:54,2011-07-02 02:06:59
Case002,Analyze Purchase Requisition,Role 1,2011-07-02 09:07:32,2011-07-02 09:27:05
Case002,end,Role 3,2011-07-02 16:11:34,2011-07-02 16:30:11
Case003,start,start,2011-07-02 16:11:34,2011-07-02 16:11:34
Case003,Create Purchase Requisition,Role 1,2011-07-02 23:16:34,2011-07-02 23:35:03
Case003,Analyze Purchase Requisition,Role 1,2011-07-03 06:26:54,2011-07-03 06:44:24
Case003,Create Request for Quotation,Role 3,2011-07-03 13:00:40,2011-07-03 13:19:30
Case003,Analyze Request for Quotation,Role 3,2011-07-03 19:29:42,2011-07-03 19:48:40
Case003,end,Role 3,2011-07-04 01:59:06,2011-07-04 02:18:04
Case004,start,start,2011-07-04 01:59:06,2011-07-04 01:59:06
Case004,Create Purchase Requisition,Role 1,2011-07-04 06:59:57,2011-07-04 07:23:53
Case004,Analyze Purchase Requisition,Role 4,2011-07-04 12:02:32,2011-07-04 12:25:00
Case004,Create Request for Quotation,Role 4,2011-07-04 17:03:04,2011-07-04 17:23:04
Case004,Analyze Request for Quotation,Role 3,2011-07-04 22:10:33,2011-07-04 22:28:26
Case004,Send Request for Quotation to Supplier,Role 3,2011-07-05 03:27:25,2011-07-05 03:43:53
Case004,Create Quotation comparison Map,Role 3,2011-07-05 10:16:39,2011-07-05 10:30:58
Case004,Analyze Quotation Comparison Map,Role 1,2011-07-05 17:32:17,2011-07-05 17:46:27
Case004,Choose best option,Role 1,2011-07-06 01:03:27,2011-07-06 01:17:58
Case004,Settle Conditions With Supplier,Role 3,2011-07-06 07:55:44,2011-07-06 08:11:40
Case004,Create Purchase Order,Role 3,2011-07-06 14:45:02,2011-07-06 15:00:14
Case004,Confirm Purchase Order,Role 2,2011-07-06 22:12:22,2011-07-06 22:26:41
Case004,Deliver Goods Services,Role 2,2011-07-07 06:00:35,2011-07-07 06:14:52
Case004,Release Purchase Order,Role 1,2011-07-07 13:34:38,2011-07-07 13:48:32
Case004,Approve Purchase Order for payment,Role 3,2011-07-07 21:07:45,2011-07-07 21:21:08
Case004,Send Invoice,Role 2,2011-07-08 05:08:24,2011-07-08 05:24:45
Case004,Release Supplier's Invoice,Role 5,2011-07-08 13:38:45,2011-07-08 13:55:17
Case004,Authorize Supplier's Invoice payment,Role 5,2011-07-08 22:21:40,2011-07-08 22:37:04
Case004,Pay Invoice,Role 5,2011-07-09 07:34:05,2011-07-09 07:50:09
Case004,end,end,2011-07-09 16:27:13,2011-07-09 16:42:02
Case005,start,start,2011-07-09 16:27:13,2011-07-09 16:27:13
Case005,Create Purchase Requisition,Role 1,2011-07-09 23:32:24,2011-07-09 23:50:52
Case005,Create Request for Quotation,Role 4,2011-07-10 06:42:50,2011-07-10 07:00:19
Case005,Create Request for Quotation,end,2011-07-10 13:16:44,2011-07-10 13:35:33
Case005,Analyze Request for Quotation,Role 1,2011-07-10 19:45:53,2011-07-10 20:04:51
Case005,end,Role 3,2011-07-11 02:15:22,2011-07-11 02:34:19
Case006,start,start,2011-07-11 02:15:22,2011-07-11 02:15:22
Case006,Create Purchase Requisition,Role 1,2011-07-11 07:16:54,2011-07-11 07:40:47
Case006,Create Request for Quotation,Role 4,2011-07-11 12:20:19,2011-07-11 12:42:44
Case006,Amend Purchase Requisition,Role 4,2011-07-11 17:21:38,2011-07-11 17:41:36
Case006,Analyze Request for Quotation,Role 4,2011-07-11 22:29:42,2011-07-11 22:47:34
Case006,Amend Request for Quotation,Role 3,2011-07-12 03:47:08,2011-07-12 04:03:36
Case006,Analyze Request for Quotation,Role 1,2011-07-12 10:36:32,2011-07-12 10:50:51
Case006,end,Role 1,2011-07-12 17:52:31,2011-07-12 18:06:40
Case007,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case007,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case007,Analyze Purchase Requisition,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case007,Create Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case007,Analyze Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case007,Amend Request for Quotation,Role 1,2011-06-21 04:08:27,2011-06-21 04:24:54
Case007,Analyze Request for Quotation,Role 3,2011-06-21 10:58:11,2011-06-21 11:12:30
Case007,Send Request for Quotation to Supplier,Role 1,2011-06-21 18:14:34,2011-06-21 18:28:43
Case007,Create Quotation comparison Map,Role 3,2011-06-22 01:47:27,2011-06-22 02:01:54
Case007,Analyze Quotation Comparison Map,Role 1,2011-06-22 08:44:24,2011-06-22 09:00:13
Case007,Choose best option,Role 1,2011-06-22 15:42:02,2011-06-22 15:57:08
Case007,Settle Conditions With Supplier,Role 3,2011-06-22 23:15:12,2011-06-22 23:29:30
Case007,Create Purchase Order,Role 3,2011-06-23 07:06:58,2011-06-23 07:21:13
Case007,Confirm Purchase Order,Role 2,2011-06-23 14:43:24,2011-06-23 14:57:14
Case007,Deliver Goods Services,Role 2,2011-06-23 22:18:30,2011-06-23 22:31:49
Case007,Release Purchase Order,Role 1,2011-06-24 06:23:08,2011-06-24 06:39:30
Case007,Approve Purchase Order for payment,Role 3,2011-06-24 14:56:32,2011-06-24 15:12:57
Case007,Send Invoice,Role 2,2011-06-24 23:40:27,2011-06-24 23:55:41
Case007,Release Supplier's Invoice,Role 5,2011-06-25 08:52:31,2011-06-25 09:08:21
Case007,Authorize Supplier's Invoice payment,Role 5,2011-06-25 17:44:06,2011-06-25 17:58:48
Case007,Pay Invoice,Role 5,2011-06-26 01:50:03,2011-06-26 02:02:52
Case007,end,end,2011-06-26 09:50:17,2011-06-26 10:02:35
Case008,start,start,2011-06-26 09:50:17,2011-06-26 09:50:17
Case008,Create Purchase Requisition,Role 1,2011-06-26 16:42:32,2011-06-26 17:02:06
Case008,Analyze Purchase Requisition,Role 4,2011-06-26 23:52:35,2011-06-27 00:11:38
Case008,Create Request for Quotation,Role 4,2011-06-27 06:56:57,2011-06-27 07:15:54
Case008,Analyze Request for Quotation,Role 3,2011-06-27 11:46:12,2011-06-27 12:10:42
