caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case000,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case000,Analyze Purchase Requisition,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case000,Create Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case000,Analyze Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case000,Amend Request for Quotation,Role 1,2011-06-21 04:08:27,2011-06-21 04:24:54
Case000,Analyze Request for Quotation,Role 3,2011-06-21 10:58:11,2011-06-21 11:12:30
Case000,end,Role 3,2011-06-21 18:14:34,2011-06-21 18:28:43
Case001,start,start,2011-06-21 18:14:34,2011-06-21 18:14:34
Case001,Create Purchase Requisition,Role 1,2011-06-22 01:56:38,2011-06-22 02:15:00
Case001,Create Request for Quotation,Role 4,2011-06-22 09:09:18,2011-06-22 09:30:30
Case001,Create Request for Quotation,Role 4,2011-06-22 16:06:51,2011-06-22 16:28:59
Case001,Analyze Request for Quotation,Role 3,2011-06-22 22:56:04,2011-06-22 23:18:44
Case001,end,Role 3,2011-06-23 05:43:30,2011-06-23 06:06:33
Case002,start,start,2011-06-23 05:43:30,2011-06-23 05:43:30
Case002,Create Purchase Requisition,Role 1,2011-06-23 13:11:35,2011-06-23 13:31:28
Case002,Create Request for Quotation,Role 1,2011-06-23 21:20:08,2011-06-23 21:39:44
Case002,Analyze Request for Quotation,Role 3,2011-06-24 05:32:50,2011-06-24 05:52:17
Case002,Amend Request for Quotation,Role 1,2011-06-24 13:19:49,2011-06-24 13:41:16
Case002,Analyze Request for Quotation,Role 3,2011-06-24 21:18:05,2011-06-24 21:38:59
Case002,Amend Request for Quotation,Role 1,2011-06-25 05:27:41,2011-06-25 05:47:44
Case002,Analyze Request for Quotation,Role 3,2011-06-25 13:34:50,2011-06-25 13:55:04
Case002,end,end,2011-06-25 21:44:57,2011-06-25 22:02:38
Case003,start,start,2011-06-25 21:44:57,2011-06-25 21:44:57
Case003,Create Purchase Requisition,Role 1,2011-06-26 04:53:36,2011-06-26 05:11:41
Case003,Create Request for Quotation,Role 4,2011-06-26 11:42:19,2011-06-26 12:01:28
Case003,Create Request for Quotation,Role 4,2011-06-26 18:24:55,2011-06-26 18:44:06
Case003,Analyze Request for Quotation,Role 3,2011-06-27 01:04:33,2011-06-27 01:23:48
Case003,Send Request for Quotation to Supplier,Role 3,2011-06-27 05:43:36,2011-06-27 06:08:34
Case003,Create Quotation comparison Map,Role 3,2011-06-27 10:17:04,2011-06-27 10:41:44
Case003,Analyze Quotation Comparison Map,Role 1,2011-06-27 15:31:40,2011-06-27 15:54:06
Case003,Choose best option,Role 1,2011-06-27 21:48:53,2011-06-27 22:08:30
Case003,Settle Conditions With Supplier,Role 3,2011-06-28 05:02:53,2011-06-28 05:19:18
Case003,Create Purchase Order,Role 3,2011-06-28 13:05:55,2011-06-28 13:17:05
Case003,Confirm Purchase Order,Role 2,2011-06-28 20:55:21,2011-06-28 21:06:08
Case003,Deliver Goods Services,Role 2,2011-06-29 04:39:53,2011-06-29 04:50:26
Case003,Release Purchase Order,Role 1,2011-06-29 11:48:04,2011-06-29 11:59:24
Case003,Approve Purchase Order for payment,Role 3,2011-06-29 18:22:33,2011-06-29 18:37:48
Case003,Send Invoice,Role 2,2011-06-30 01:40:42,2011-06-30 01:55:16
Case003,Release Supplier's Invoice,Role 5,2011-06-30 09:05:58,2011-06-30 09:20:25
Case003,Authorize Supplier's Invoice payment,Role 5,2011-06-30 16:44:59,2011-06-30 16:58:15
Case003,Pay Invoice,Role 5,2011-07-01 00:33:11,2011-07-01 00:46:05
Case003,end,end,2011-07-01 09:04:50,2011-07-01 09:22:17
Case004,start,start,2011-07-01 09:04:50,2011-07-01 09:04:50
Case004,Create Purchase Requisition,Role 1,2011-07-01 16:11:57,2011-07-01 16:31:57
Case004,Analyze Purchase Requisition,Role 4,2011-07-01 23:51:01,2011-07-02 00:10:23
Case004,Create Request for Quotation,Role 4,2011-07-02 07:28:43,2011-07-02 07:47:54
Case004,Analyze Request for Quotation,Role 3,2011-07-02 14:36:45,2011-07-02 14:56:41
Case004,end,Role 3,2011-07-02 21:25:29,2011-07-02 21:43:44
Case005,start,start,2011-07-02 21:25:29,2011-07-02 21:25:29
Case005,Create Purchase Requisition,Role 1,2011-07-03 04:33:56,2011-07-03 04:52:02
Case005,Analyze Purchase Requisition,Role 4,2011-07-03 11:22:16,2011-07-03 11:41:27
Case005,Create Request for Quotation,Role 4,2011-07-03 18:04:29,2011-07-03 18:23:42
Case005,Analyze Request for Quotation,Role 3,2011-07-04 00:43:47,2011-07-04 01:03:04
Case005,Send Request for Quotation to Supplier,Role 3,2011-07-04 05:21:34,2011-07-04 05:46:36
Case005,Create Quotation comparison Map,Role 3,2011-07-04 09:53:25,2011-07-04 10:18:08
Case005,Analyze Quotation Comparison Map,Role 1,2011-07-04 15:06:11,2011-07-04 15:28:39
Case005,Choose best option,Role 1,2011-07-04 21:21:37,2011-07-04 21:41:15
Case005,Settle Conditions With Supplier,Role 3,2011-07-05 04:33:52,2011-07-05 04:50:16
Case005,Create Purchase Order,Role 3,2011-07-05 12:36:29,2011-07-05 12:47:38
Case005,Confirm Purchase Order,Role 2,2011-07-05 20:25:10,2011-07-05 20:35:56
Case005,Deliver Goods Services,Role 2,2011-07-06 04:09:32,2011-07-06 04:20:06
Case005,Release Purchase Order,Role 1,2011-07-06 11:16:27,2011-07-06 11:27:49
Case005,Approve Purchase Order for payment,Role 3,2011-07-06 17:47:20,2011-07-06 18:02:37
Case005,Send Invoice,Role 2,2011-07-07 01:01:27,2011-07-07 01:16:02
Case005,Release Supplier's Invoice,Role 5,2011-07-07 08:23:45,2011-07-07 08:38:13
Case005,Pay Invoice,Role 5,2011-07-07 16:01:01,2011-07-07 16:14:20
Case005,Pay Invoice,Role 5,2011-07-07 23:47:54,2011-07-08 00:00:52
Case005,end,end,2011-07-08 08:15:23,2011-07-08 08:31:16
Case006,start,start,2011-07-08 08:15:23,2011-07-08 08:15:23
Case006,Create Purchase Requisition,Role 1,2011-07-08 15:21:33,2011-07-08 15:41:38
Case006,Analyze Purchase Requisition,Role 1,2011-07-08 22:59:47,2011-07-08 23:19:14
Case006,Analyze Request for Quotation,Role 3,2011-07-09 06:37:09,2011-07-09 06:56:24
Case006,Amend Request for Quotation,Role 3,2011-07-09 13:45:04,2011-07-09 14:05:04
Case006,Analyze Request for Quotation,Role 3,2011-07-09 20:34:38,2011-07-09 20:52:57
Case006,Send Request for Quotation to Supplier,Role 1,2011-07-10 03:22:22,2011-07-10 03:38:05
Case006,Create Quotation comparison Map,Role 3,2011-07-10 10:30:59,2011-07-10 10:45:12
Case006,Analyze Quotation Comparison Map,Role 1,2011-07-10 17:47:07,2011-07-10 17:58:55
Case006,Choose best option,Role 1,2011-07-11 01:03:54,2011-07-11 01:14:07
Case006,Settle Conditions With Supplier,Role 3,2011-07-11 08:00:50,2011-07-11 08:11:25
Case006,Create Purchase Order,Role 3,2011-07-11 14:55:03,2011-07-11 15:07:01
Case006,Confirm Purchase Order,Role 2,2011-07-11 22:00:37,2011-07-11 22:13:36
Case006,Deliver Goods Services,Role 2,2011-07-12 05:19:37,2011-07-12 05:34:56
Case006,Release Purchase Order,Role 1,2011-07-12 13:40:19,2011-07-12 13:52:35
Case006,Approve Purchase Order for payment,Role 3,2011-07-12 21:54:56,2011-07-12 22:06:33
Case006,Send Invoice,Role 2,2011-07-13 05:58:57,2011-07-13 06:10:29
Case006,Release Supplier's Invoice,Role 5,2011-07-13 13:41:22,2011-07-13 13:53:39
Case006,Authorize Supplier's Invoice payment,Role 5,2011-07-13 20:58:10,2011-07-13 21:10:23
Case006,Pay Invoice,Role 5,2011-07-14 03:54:25,2011-07-14 04:10:08
Case006,end,end,2011-07-14 11:22:18,2011-07-14 11:37:34
Case007,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case007,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case007,Create Request for Quotation,Role 1,2011-06-20 12:39:34,2011-06-20 13:01:56
Case007,Analyze Request for Quotation,Role 3,2011-06-20 17:41:44,2011-06-20 18:01:40
Case007,Amend Request for Quotation,Role 1,2011-06-20 22:50:26,2011-06-20 23:08:17
Case007,Analyze Request for Quotation,Role 3,2011-06-21 04:08:27,2011-06-21 04:24:54
Case007,Send Request for Quotation to Supplier,Role 4,2011-06-21 10:58:11,2011-06-21 11:12:30
Case007,Create Quotation comparison Map,Role 3,2011-06-21 18:14:34,2011-06-21 18:28:43
Case007,Analyze Quotation Comparison Map,Role 1,2011-06-22 01:47:27,2011-06-22 02:01:54
Case007,Choose best option,Role 1,2011-06-22 08:44:24,2011-06-22 09:00:13
Case007,Settle Conditions With Supplier,Role 3,2011-06-22 15:42:02,2011-06-22 15:57:08
Case007,Create Purchase Order,Role 3,2011-06-22 23:15:12,2011-06-22 23:29:30
Case007,Confirm Purchase Order,Role 2,2011-06-23 07:06:58,2011-06-23 07:21:13
Case007,Deliver Goods Services,Role 2,2011-06-23 14:43:24,2011-06-23 14:57:14
Case007,Release Purchase Order,Role 1,2011-06-23 22:18:30,2011-06-23 22:31:49
Case007,Approve Purchase Order for payment,Role 3,2011-06-24 06:23:08,2011-06-24 06:39:30
Case007,Send Invoice,Role 2,2011-06-24 14:56:32,2011-06-24 15:12:57
Case007,Release Supplier's Invoice,Role 5,2011-06-24 23:40:27,2011-06-24 23:55:41
Case007,Authorize Supplier's Invoice payment,Role 5,2011-06-25 08:52:31,2011-06-25 09:08:21
Case007,Pay Invoice,Role 5,2011-06-25 17:44:06,2011-06-25 17:58:48
Case007,end,end,2011-06-26 01:50:03,2011-06-26 02:02:52
Case008,start,start,2011-06-26 01:50:03,2011-06-26 01:50:03
