caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case000,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case000,Create Request for Quotation,Role 1,2011-06-20 12:39:34,2011-06-20 13:01:56
Case000,Analyze Request for Quotation,Role 3,2011-06-20 17:41:44,2011-06-20 18:01:40
Case000,Amend Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case000,Analyze Request for Quotation,Role 3,2011-06-21 04:08:27,2011-06-21 04:24:54
Case000,Amend Request for Quotation,Role 3,2011-06-21 10:58:11,2011-06-21 11:12:30
Case000,Analyze Request for Quotation,Role 3,2011-06-21 18:14:34,2011-06-21 18:28:43
Case000,Amend Request for Quotation,Role 1,2011-06-22 01:47:27,2011-06-22 02:01:54
Case000,Analyze Request for Quotation,Role 3,2011-06-22 08:44:24,2011-06-22 09:00:13
Case000,end,Role 1,2011-06-22 15:42:02,2011-06-22 15:57:08
Case001,start,start,2011-06-22 15:42:02,2011-06-22 15:42:02
Case001,Create Purchase Requisition,Role 1,2011-06-22 22:52:18,2011-06-22 23:11:58
Case001,Analyze Purchase Requisition,Role 4,2011-06-23 06:23:56,2011-06-23 06:44:32
Case001,Create Request for Quotation,Role 4,2011-06-23 13:41:10,2011-06-23 14:03:03
Case001,Analyze Request for Quotation,Role 3,2011-06-23 20:58:05,2011-06-23 21:19:00
Case001,Amend Request for Quotation,Role 3,2011-06-24 04:11:03,2011-06-24 04:30:43
Case001,Analyze Request for Quotation,Role 3,2011-06-24 11:26:39,2011-06-24 11:47:05
Case001,Amend Request for Quotation,Role 1,2011-06-24 19:24:19,2011-06-24 19:43:02
Case001,Analyze Request for Quotation,Role 3,2011-06-25 04:04:42,2011-06-25 04:22:00
Case001,Amend Request for Quotation,Role 1,2011-06-25 12:55:23,2011-06-25 13:11:40
Case001,Analyze Request for Quotation,Role 3,2011-06-25 21:08:18,2011-06-25 21:21:07
Case001,Amend Request for Quotation,Role 1,2011-06-26 04:41:35,2011-06-26 04:52:49
Case001,Analyze Request for Quotation,Role 3,2011-06-26 12:31:08,2011-06-26 12:42:24
Case001,Amend Request for Quotation,Role 1,2011-06-26 19:31:13,2011-06-26 19:40:24
Case001,Analyze Request for Quotation,Role 3,2011-06-27 02:05:16,2011-06-27 02:13:36
Case001,Amend Request for Quotation,Role 1,2011-06-27 08:46:47,2011-06-27 08:57:13
Case001,Analyze Request for Quotation,Role 3,2011-06-27 15:32:03,2011-06-27 15:44:05
Case001,Amend Request for Quotation,Role 1,2011-06-27 22:36:12,2011-06-27 22:49:38
Case001,Analyze Request for Quotation,Role 3,2011-06-28 05:50:46,2011-06-28 06:06:16
Case001,Send Request for Quotation to Supplier,Role 3,2011-06-28 14:16:26,2011-06-28 14:29:00
Case001,Create Quotation comparison Map,Role 3,2011-06-28 22:36:48,2011-06-28 22:48:35
Case001,Analyze Quotation Comparison Map,Role 1,2011-06-29 06:48:28,2011-06-29 07:00:08
Case001,Choose best option,Role 1,2011-06-29 14:34:19,2011-06-29 14:46:27
Case001,Settle Conditions With Supplier,Role 3,2011-06-29 21:55:14,2011-06-29 22:07:20
Case001,Create Purchase Order,Role 3,2011-06-30 05:01:18,2011-06-30 05:16:57
Case001,Confirm Purchase Order,Role 2,2011-06-30 12:34:10,2011-06-30 12:49:23
Case001,Deliver Goods Services,Role 2,2011-06-30 20:21:00,2011-06-30 20:34:32
Case001,Release Purchase Order,Role 1,2011-07-01 04:14:19,2011-07-01 04:27:15
Case001,Approve Purchase Order for payment,Role 3,2011-07-01 12:55:00,2011-07-01 13:12:13
Case001,Send Invoice,Role 2,2011-07-01 21:54:39,2011-07-01 22:10:22
Case001,Release Supplier's Invoice,Role 5,2011-07-02 06:37:23,2011-07-02 06:51:19
Case001,Authorize Supplier's Invoice payment,Role 5,2011-07-02 15:32:14,2011-07-02 15:47:20
Case001,Pay Invoice,Role 5,2011-07-02 23:42:42,2011-07-02 23:55:38
Case001,end,end,2011-07-03 07:17:13,2011-07-03 07:28:48
Case002,start,start,2011-07-03 07:17:13,2011-07-03 07:17:13
Case002,Create Purchase Requisition,Role 1,2011-07-03 14:05:41,2011-07-03 14:25:31
Case002,Analyze Purchase Requisition,Role 4,2011-07-03 21:12:12,2011-07-03 21:31:32
Case002,Create Request for Quotation,end,2011-07-04 04:13:32,2011-07-04 04:32:44
Case002,Analyze Request for Quotation,Role 3,2011-07-04 08:52:34,2011-07-04 09:17:31
Case002,Amend Request for Quotation,Role 1,2011-07-04 13:13:39,2011-07-04 13:38:28
Case002,Analyze Request for Quotation,Role 3,2011-07-04 18:05:13,2011-07-04 18:28:12
Case002,Amend Request for Quotation,end,2011-07-04 23:48:52,2011-07-05 00:09:28
Case002,Analyze Request for Quotation,Role 3,2011-07-05 06:25:04,2011-07-05 06:43:00
Case002,Send Request for Quotation to Supplier,Role 1,2011-07-05 14:36:27,2011-07-05 14:50:04
Case002,Create Quotation comparison Map,Role 3,2011-07-05 22:37:31,2011-07-05 22:48:30
Case002,Analyze Quotation Comparison Map,Role 1,2011-07-06 06:21:51,2011-07-06 06:32:11
Case002,Choose best option,Role 1,2011-07-06 13:38:03,2011-07-06 13:49:02
Case002,Settle Conditions With Supplier,Role 3,2011-07-06 20:47:17,2011-07-06 21:01:57
Case002,Create Purchase Order,Role 3,2011-07-07 04:29:28,2011-07-07 04:43:48
Case002,Confirm Purchase Order,Role 2,2011-07-07 12:07:01,2011-07-07 12:21:04
Case002,Deliver Goods Services,Role 2,2011-07-07 19:50:37,2011-07-07 20:03:30
Case002,Release Purchase Order,Role 1,2011-07-08 03:41:35,2011-07-08 03:54:13
Case002,Approve Purchase Order for payment,Role 3,2011-07-08 12:22:49,2011-07-08 12:40:00
Case002,Send Invoice,Role 2,2011-07-08 21:23:04,2011-07-08 21:38:51
Case002,Release Supplier's Invoice,Role 5,2011-07-09 06:06:47,2011-07-09 06:20:50
Case002,Authorize Supplier's Invoice payment,Role 5,2011-07-09 15:03:13,2011-07-09 15:18:28
Case002,Pay Invoice,Role 5,2011-07-09 23:14:57,2011-07-09 23:27:58
Case002,end,end,2011-07-10 06:50:40,2011-07-10 07:02:17
Case003,start,start,2011-07-10 06:50:40,2011-07-10 06:50:40
Case003,Create Purchase Requisition,Role 1,2011-07-10 13:38:27,2011-07-10 13:58:20
Case003,Analyze Purchase Requisition,Role 4,2011-07-10 20:44:21,2011-07-10 21:03:44
Case003,Create Request for Quotation,Role 4,2011-07-11 03:45:08,2011-07-11 04:04:23
Case003,Analyze Request for Quotation,Role 3,2011-07-11 08:22:21,2011-07-11 08:47:23
Case003,Amend Request for Quotation,Role 1,2011-07-11 12:41:17,2011-07-11 13:06:11
Case003,Analyze Request for Quotation,Role 3,2011-07-11 17:30:12,2011-07-11 17:53:15
Case003,Send Request for Quotation to Supplier,Role 3,2011-07-11 23:11:32,2011-07-11 23:32:11
Case003,Create Quotation comparison Map,Role 3,2011-07-12 05:45:45,2011-07-12 06:03:42
Case003,Analyze Quotation Comparison Map,Role 1,2011-07-12 13:56:21,2011-07-12 14:09:59
Case003,Choose best option,Role 1,2011-07-12 21:56:30,2011-07-12 22:07:28
Case003,Settle Conditions With Supplier,Role 3,2011-07-13 05:40:52,2011-07-13 05:51:12
Case003,Create Purchase Order,Role 3,2011-07-13 12:55:47,2011-07-13 13:06:48
Case003,Confirm Purchase Order,Role 2,2011-07-13 19:58:44,2011-07-13 20:13:27
Case003,Deliver Goods Services,Role 2,2011-07-14 03:36:03,2011-07-14 03:50:22
Case003,Release Purchase Order,Role 1,2011-07-14 11:10:18,2011-07-14 11:24:23
Case003,Approve Purchase Order for payment,Role 3,2011-07-14 18:51:58,2011-07-14 19:04:56
Case003,Send Invoice,Role 2,2011-07-15 02:41:02,2011-07-15 02:53:43
Case003,Release Supplier's Invoice,Role 5,2011-07-15 11:17:40,2011-07-15 11:34:55
Case003,Authorize Supplier's Invoice payment,Role 5,2011-07-15 20:16:00,2011-07-15 20:31:52
Case003,Pay Invoice,Role 5,2011-07-16 05:01:42,2011-07-16 05:15:58
Case003,end,end,2011-07-16 13:59:55,2011-07-16 14:15:19
Case004,start,start,2011-07-16 13:59:55,2011-07-16 13:59:55
Case004,Create Purchase Requisition,Role 1,2011-07-16 21:03:19,2011-07-16 21:21:59
Case004,Analyze Purchase Requisition,Role 4,2011-07-17 04:12:59,2011-07-17 04:30:36
Case004,end,Role 4,2011-07-17 10:45:17,2011-07-17 11:04:16
Case005,start,start,2011-07-17 10:45:17,2011-07-17 10:45:17
Case005,Create Purchase Requisition,Role 1,2011-07-17 17:38:52,2011-07-17 17:58:20
Case005,Create Request for Quotation,Role 1,2011-07-18 00:50:13,2011-07-18 01:09:10
Case005,Analyze Request for Quotation,Role 3,2011-07-18 05:36:57,2011-07-18 06:01:28
Case005,end,Role 3,2011-07-18 09:56:19,2011-07-18 10:20:30
Case006,start,start,2011-07-18 09:56:19,2011-07-18 09:56:19
Case006,Create Purchase Requisition,Role 1,2011-07-18 15:15:41,2011-07-18 15:38:28
Case006,Create Request for Quotation,Role 4,2011-07-18 20:40:42,2011-07-18 21:02:04
Case006,Create Request for Quotation,Role 4,2011-07-19 02:02:34,2011-07-19 02:21:48
Case006,Analyze Request for Quotation,Role 3,2011-07-19 08:54:18,2011-07-19 09:10:26
Case006,end,Role 3,2011-07-19 16:10:23,2011-07-19 16:25:50
Case007,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case007,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case007,Analyze Purchase Requisition,Role 1,2011-06-20 12:39:34,2011-06-20 13:01:56
Case007,Analyze Request for Quotation,Role 3,2011-06-20 17:41:44,2011-06-20 18:01:40
Case007,Send Request for Quotation to Supplier,end,2011-06-20 22:50:26,2011-06-20 23:08:17
Case007,Create Quotation comparison Map,Role 3,2011-06-21 04:08:27,2011-06-21 04:24:54
