caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case000,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case000,Analyze Purchase Requisition,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case000,Create Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case000,Analyze Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case000,Send Request for Quotation to Supplier,end,2011-06-21 04:08:27,2011-06-21 04:24:54
Case000,Create Quotation comparison Map,Role 3,2011-06-21 10:58:11,2011-06-21 11:12:30
Case000,Analyze Quotation Comparison Map,Role 1,2011-06-21 18:14:34,2011-06-21 18:28:43
Case000,Choose best option,Role 1,2011-06-22 01:47:27,2011-06-22 02:01:54
Case000,Settle Conditions With Supplier,Role 3,2011-06-22 08:44:24,2011-06-22 09:00:13
Case000,Create Purchase Order,Role 3,2011-06-22 15:42:02,2011-06-22 15:57:08
Case000,Confirm Purchase Order,Role 2,2011-06-22 23:15:12,2011-06-22 23:29:30
Case000,Deliver Goods Services,Role 2,2011-06-23 07:06:58,2011-06-23 07:21:13
Case000,Release Purchase Order,Role 1,2011-06-23 14:43:24,2011-06-23 14:57:14
Case000,Settle Dispute With Supplier,Role 3,2011-06-23 22:18:30,2011-06-23 22:31:49
Case000,Release Purchase Order,Role 1,2011-06-24 06:23:08,2011-06-24 06:39:30
Case000,Approve Purchase Order for payment,Role 3,2011-06-24 14:56:32,2011-06-24 15:12:57
Case000,Send Invoice,Role 2,2011-06-24 23:40:27,2011-06-24 23:55:41
Case000,Release Supplier's Invoice,Role 5,2011-06-25 08:52:31,2011-06-25 09:08:21
Case000,Authorize Supplier's Invoice payment,Role 5,2011-06-25 17:44:06,2011-06-25 17:58:48
Case000,Pay Invoice,Role 5,2011-06-26 01:50:03,2011-06-26 02:02:52
Case000,end,end,2011-06-26 09:50:17,2011-06-26 10:02:35
Case001,start,start,2011-06-26 09:50:17,2011-06-26 09:50:17
Case001,Create Purchase Requisition,Role 1,2011-06-26 16:42:32,2011-06-26 17:02:06
Case001,Analyze Purchase Requisition,Role 4,2011-06-26 23:52:35,2011-06-27 00:11:38
Case001,Create Request for Quotation,Role 4,2011-06-27 06:56:57,2011-06-27 07:15:54
Case001,Analyze Request for Quotation,Role 3,2011-06-27 11:46:12,2011-06-27 12:10:42
Case001,Send Request for Quotation to Supplier,Role 1,2011-06-27 16:18:51,2011-06-27 16:43:18
Case001,Create Quotation comparison Map,Role 3,2011-06-27 21:23:57,2011-06-27 21:46:40
Case001,Analyze Quotation Comparison Map,Role 1,2011-06-28 03:19:14,2011-06-28 03:39:43
Case001,Choose best option,Role 1,2011-06-28 11:24:29,2011-06-28 11:40:47
Case001,Settle Conditions With Supplier,Role 3,2011-06-28 20:00:28,2011-06-28 20:14:26
Case001,Create Purchase Order,Role 3,2011-06-29 04:18:18,2011-06-29 04:29:36
Case001,Confirm Purchase Order,Role 2,2011-06-29 11:59:08,2011-06-29 12:10:20
Case001,Deliver Goods Services,Role 2,2011-06-29 19:18:44,2011-06-29 19:29:50
Case001,Release Purchase Order,Role 1,2011-06-30 02:42:20,2011-06-30 02:56:39
Case001,Approve Purchase Order for payment,Role 3,2011-06-30 10:08:20,2011-06-30 10:22:21
Case001,Send Invoice,Role 2,2011-06-30 17:42:12,2011-06-30 17:55:11
Case001,Release Supplier's Invoice,Role 5,2011-07-01 01:22:51,2011-07-01 01:35:38
Case001,Authorize Supplier's Invoice payment,Role 5,2011-07-01 09:41:28,2011-07-01 09:58:29
Case001,Pay Invoice,Role 5,2011-07-01 18:30:38,2011-07-01 18:46:35
Case001,end,end,2011-07-02 03:20:43,2011-07-02 03:35:27
Case002,start,start,2011-07-02 03:20:43,2011-07-02 03:20:43
Case002,Create Purchase Requisition,Role 1,2011-07-02 10:15:09,2011-07-02 10:34:45
Case002,Create Request for Quotation,Role 4,2011-07-02 17:20:34,2011-07-02 17:38:56
Case002,Create Request for Quotation,Role 4,2011-07-03 00:12:29,2011-07-03 00:30:10
Case002,Analyze Request for Quotation,Role 3,2011-07-03 06:30:39,2011-07-03 06:49:58
Case002,Amend Request for Quotation,Role 1,2011-07-03 12:46:15,2011-07-03 13:05:45
Case002,Analyze Request for Quotation,Role 3,2011-07-03 19:10:44,2011-07-03 19:30:21
Case002,Send Request for Quotation to Supplier,end,2011-07-04 01:51:34,2011-07-04 02:11:40
Case002,Create Quotation comparison Map,Role 3,2011-07-04 07:12:57,2011-07-04 07:40:03
Case002,Analyze Quotation Comparison Map,Role 1,2011-07-04 13:04:13,2011-07-04 13:30:15
Case002,Choose best option,Role 1,2011-07-04 19:58:48,2011-07-04 20:16:42
Case002,Settle Conditions With Supplier,Role 3,2011-07-05 03:15:08,2011-07-05 03:30:11
Case002,Create Purchase Order,Role 3,2011-07-05 11:22:44,2011-07-05 11:35:02
Case002,Confirm Purchase Order,Role 2,2011-07-05 19:18:40,2011-07-05 19:30:13
Case002,Deliver Goods Services,Role 2,2011-07-06 03:24:26,2011-07-06 03:35:41
Case002,Release Purchase Order,Role 1,2011-07-06 11:02:07,2011-07-06 11:13:49
Case002,Approve Purchase Order for payment,Role 3,2011-07-06 18:13:35,2011-07-06 18:25:17
Case002,Send Invoice,Role 2,2011-07-07 00:56:42,2011-07-07 01:11:47
Case002,Release Supplier's Invoice,Role 5,2011-07-07 08:05:28,2011-07-07 08:20:10
Case002,Authorize Supplier's Invoice payment,Role 5,2011-07-07 15:37:26,2011-07-07 15:51:03
Case002,Pay Invoice,Role 5,2011-07-07 23:21:30,2011-07-07 23:34:42
Case002,end,end,2011-07-08 07:40:59,2011-07-08 07:56:48
Case003,start,start,2011-07-08 07:40:59,2011-07-08 07:40:59
Case003,Create Purchase Requisition,Role 1,2011-07-08 14:46:28,2011-07-08 15:06:37
Case003,Analyze Purchase Requisition,Role 4,2011-07-08 22:24:08,2011-07-08 22:43:39
Case003,Create Request for Quotation,Role 1,2011-07-09 06:01:16,2011-07-09 06:20:33
Case003,Analyze Request for Quotation,Role 3,2011-07-09 13:09:06,2011-07-09 13:29:09
Case003,Send Request for Quotation to Supplier,Role 1,2011-07-09 19:59:13,2011-07-09 20:17:34
Case003,Create Quotation comparison Map,Role 3,2011-07-10 02:47:36,2011-07-10 03:03:22
Case003,Analyze Quotation Comparison Map,Role 1,2011-07-10 09:56:17,2011-07-10 10:10:33
Case003,Choose best option,Role 1,2011-07-10 17:12:19,2011-07-10 17:24:08
Case003,Settle Conditions With Supplier,Role 3,2011-07-11 00:28:27,2011-07-11 00:38:41
Case003,Create Purchase Order,Role 3,2011-07-11 07:23:55,2011-07-11 07:34:29
Case003,Confirm Purchase Order,Role 2,2011-07-11 14:16:10,2011-07-11 14:28:07
Case003,Deliver Goods Services,Role 2,2011-07-11 21:20:03,2011-07-11 21:33:04
Case003,Release Purchase Order,Role 1,2011-07-12 04:35:19,2011-07-12 04:50:34
Case003,Approve Purchase Order for payment,Role 3,2011-07-12 12:54:39,2011-07-12 13:06:55
Case003,Send Invoice,Role 2,2011-07-12 21:08:50,2011-07-12 21:20:27
Case003,Release Supplier's Invoice,Role 5,2011-07-13 05:11:29,2011-07-13 05:23:00
Case003,Authorize Supplier's Invoice payment,Role 5,2011-07-13 12:52:58,2011-07-13 13:05:19
Case003,Pay Invoice,Role 5,2011-07-13 20:07:48,2011-07-13 20:20:04
Case003,end,end,2011-07-14 02:56:23,2011-07-14 03:12:09
Case004,start,start,2011-07-14 02:56:23,2011-07-14 02:56:23
Case004,Create Purchase Requisition,Role 1,2011-07-14 10:21:08,2011-07-14 10:41:19
Case004,Analyze Purchase Requisition,Role 1,2011-07-14 18:27:48,2011-07-14 18:47:42
Case004,Analyze Request for Quotation,Role 3,2011-07-15 02:40:48,2011-07-15 03:00:31
Case004,Send Request for Quotation to Supplier,end,2011-07-15 10:24:34,2011-07-15 10:46:27
Case004,Create Quotation comparison Map,Role 3,2011-07-15 18:21:27,2011-07-15 18:42:49
Case004,Analyze Quotation Comparison Map,Role 1,2011-07-16 02:30:06,2011-07-16 02:50:37
Case004,Choose best option,Role 1,2011-07-16 10:34:27,2011-07-16 10:55:15
Case004,Settle Conditions With Supplier,Role 3,2011-07-16 18:45:25,2011-07-16 19:03:38
Case004,Create Purchase Order,Role 3,2011-07-17 02:53:44,2011-07-17 03:08:26
Case004,Deliver Goods Services,Role 2,2011-07-17 10:55:22,2011-07-17 11:07:14
Case004,Deliver Goods Services,Role 2,2011-07-17 18:00:11,2011-07-17 18:09:31
Case004,Release Purchase Order,Role 1,2011-07-18 00:35:17,2011-07-18 00:43:37
Case004,Settle Dispute With Supplier,Role 3,2011-07-18 07:14:05,2011-07-18 07:24:32
Case004,Release Purchase Order,Role 1,2011-07-18 13:53:19,2011-07-18 14:05:11
Case004,Approve Purchase Order for payment,Role 3,2011-07-18 20:49:47,2011-07-18 21:03:04
Case004,Send Invoice,Role 2,2011-07-19 03:50:35,2011-07-19 04:05:46
Case004,Release Supplier's Invoice,Role 5,2011-07-19 12:06:08,2011-07-19 12:18:30
Case004,Authorize Supplier's Invoice payment,Role 5,2011-07-19 20:20:23,2011-07-19 20:32:04
Case004,Pay Invoice,Role 5,2011-07-20 04:26:17,2011-07-20 04:37:52
Case004,end,end,2011-07-20 12:10:25,2011-07-20 12:22:45
Case005,start,start,2011-07-20 12:10:25,2011-07-20 12:10:25
Case005,Create Purchase Requisition,Role 1,2011-07-20 19:16:30,2011-07-20 19:36:30
Case005,Create Request for Quotation,Role 4,2011-07-21 02:44:28,2011-07-21 03:05:18
Case005,Create Request for Quotation,Role 4,2011-07-21 09:58:52,2011-07-21 10:21:00
Case005,Analyze Request for Quotation,Role 3,2011-07-21 17:16:50,2011-07-21 17:37:58
Case005,Amend Request for Quotation,Role 3,2011-07-22 00:34:41,2011-07-22 00:54:35
