caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case000,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case000,Analyze Purchase Requisition,Role 1,2011-06-20 12:39:34,2011-06-20 13:01:56
Case000,Analyze Request for Quotation,Role 3,2011-06-20 17:41:44,2011-06-20 18:01:40
Case000,end,Role 1,2011-06-20 22:50:26,2011-06-20 23:08:17
Case001,start,start,2011-06-20 22:50:26,2011-06-20 22:50:26
Case001,Create Purchase Requisition,Role 1,2011-06-21 04:36:56,2011-06-21 04:58:09
Case001,Analyze Purchase Requisition,Role 4,2011-06-21 12:01:14,2011-06-21 12:19:49
Case001,Create Request for Quotation,Role 4,2011-06-21 19:31:14,2011-06-21 19:48:55
Case001,Analyze Request for Quotation,Role 3,2011-06-22 03:00:08,2011-06-22 03:17:31
Case001,Amend Request for Quotation,Role 3,2011-06-22 09:42:09,2011-06-22 10:01:49
Case001,Analyze Request for Quotation,Role 3,2011-06-22 16:23:38,2011-06-22 16:44:01
Case001,Amend Request for Quotation,Role 3,2011-06-22 23:21:43,2011-06-22 23:41:39
Case001,Analyze Request for Quotation,Role 3,2011-06-23 06:44:11,2011-06-23 07:03:24
Case001,Amend Request for Quotation,end,2011-06-23 14:20:50,2011-06-23 14:38:19
Case001,Analyze Request for Quotation,Role 1,2011-06-23 22:02:31,2011-06-23 22:15:51
Case001,Send Request for Quotation to Supplier,Role 1,2011-06-24 06:08:07,2011-06-24 06:24:05
Case001,Create Quotation comparison Map,Role 3,2011-06-24 14:41:26,2011-06-24 14:57:22
Case001,Analyze Quotation Comparison Map,Role 1,2011-06-24 23:18:51,2011-06-24 23:33:29
Case001,Choose best option,Role 1,2011-06-25 08:25:55,2011-06-25 08:41:16
Case001,Settle Conditions With Supplier,Role 3,2011-06-25 17:12:18,2011-06-25 17:26:39
Case001,Create Purchase Order,Role 3,2011-06-26 01:14:11,2011-06-26 01:26:46
Case001,Confirm Purchase Order,Role 2,2011-06-26 09:11:11,2011-06-26 09:23:20
Case001,Deliver Goods Services,Role 2,2011-06-26 17:15:16,2011-06-26 17:27:07
Case001,Release Purchase Order,Role 1,2011-06-27 00:30:28,2011-06-27 00:40:06
Case001,Approve Purchase Order for payment,Role 3,2011-06-27 07:15:14,2011-06-27 07:25:23
Case001,Send Invoice,Role 2,2011-06-27 14:04:58,2011-06-27 14:15:55
Case001,Release Supplier's Invoice,Role 5,2011-06-27 21:08:08,2011-06-27 21:19:46
Case001,Authorize Supplier's Invoice payment,Role 5,2011-06-28 04:18:56,2011-06-28 04:30:51
Case001,Pay Invoice,Role 5,2011-06-28 12:27:51,2011-06-28 12:40:17
Case001,end,end,2011-06-28 20:39:23,2011-06-28 20:51:05
Case002,start,start,2011-06-28 20:39:23,2011-06-28 20:39:23
Case002,Create Purchase Requisition,Role 1,2011-06-29 04:22:46,2011-06-29 04:40:57
Case002,Analyze Purchase Requisition,Role 1,2011-06-29 11:38:07,2011-06-29 11:59:07
Case002,Amend Purchase Requisition,Role 3,2011-06-29 18:38:18,2011-06-29 19:00:16
Case002,end,Role 1,2011-06-30 01:28:55,2011-06-30 01:51:29
Case003,start,start,2011-06-30 01:28:55,2011-06-30 01:28:55
Case003,Create Purchase Requisition,Role 1,2011-06-30 08:51:53,2011-06-30 09:12:14
Case003,Create Request for Quotation,Role 4,2011-06-30 16:57:30,2011-06-30 17:17:35
Case003,Create Request for Quotation,Role 4,2011-07-01 01:10:35,2011-07-01 01:30:28
Case003,Analyze Request for Quotation,Role 3,2011-07-01 08:52:22,2011-07-01 09:14:30
Case003,Send Request for Quotation to Supplier,Role 3,2011-07-01 16:48:00,2011-07-01 17:09:39
Case003,Create Quotation comparison Map,Role 3,2011-07-02 00:55:40,2011-07-02 01:16:27
Case003,Analyze Quotation Comparison Map,Role 1,2011-07-02 08:58:13,2011-07-02 09:19:21
Case003,Choose best option,Role 1,2011-07-02 17:09:07,2011-07-02 17:27:42
Case003,Settle Conditions With Supplier,Role 3,2011-07-03 01:19:46,2011-07-03 01:34:46
Case003,Create Purchase Order,Role 3,2011-07-03 09:23:04,2011-07-03 09:35:08
Case003,Confirm Purchase Order,Role 2,2011-07-03 16:30:55,2011-07-03 16:40:24
Case003,Deliver Goods Services,Role 2,2011-07-03 23:07:10,2011-07-03 23:15:33
Case003,Release Purchase Order,Role 1,2011-07-04 05:56:07,2011-07-04 06:05:14
Case003,Approve Purchase Order for payment,Role 3,2011-07-04 12:39:04,2011-07-04 12:51:10
Case003,Send Invoice,Role 2,2011-07-04 19:28:35,2011-07-04 19:43:33
Case003,Release Supplier's Invoice,Role 5,2011-07-05 02:10:54,2011-07-05 02:28:32
Case003,Authorize Supplier's Invoice payment,Role 5,2011-07-05 10:31:04,2011-07-05 10:45:12
Case003,Pay Invoice,Role 5,2011-07-05 18:56:47,2011-07-05 19:09:45
Case003,end,end,2011-07-06 03:14:15,2011-07-06 03:26:42
Case004,start,start,2011-07-06 03:14:15,2011-07-06 03:14:15
Case004,Create Purchase Requisition,Role 1,2011-07-06 10:09:08,2011-07-06 10:30:00
Case004,Analyze Purchase Requisition,Role 4,2011-07-06 17:27:11,2011-07-06 17:48:47
Case004,Create Request for Quotation,Role 4,2011-07-07 00:39:48,2011-07-07 01:02:06
Case004,Analyze Request for Quotation,Role 3,2011-07-07 07:31:13,2011-07-07 07:54:18
Case004,Amend Request for Quotation,Role 3,2011-07-07 14:29:38,2011-07-07 14:51:10
Case004,Analyze Request for Quotation,Role 3,2011-07-07 21:35:18,2011-07-07 21:55:14
Case004,Send Request for Quotation to Supplier,Role 1,2011-07-08 04:58:37,2011-07-08 05:17:08
Case004,Create Quotation comparison Map,Role 3,2011-07-08 12:57:21,2011-07-08 13:16:35
Case004,Analyze Quotation Comparison Map,Role 1,2011-07-08 21:58:47,2011-07-08 22:17:10
Case004,Choose best option,Role 1,2011-07-09 07:27:57,2011-07-09 07:43:51
Case004,Settle Conditions With Supplier,Role 3,2011-07-09 16:20:20,2011-07-09 16:34:58
Case004,Create Purchase Order,Role 3,2011-07-10 00:39:59,2011-07-10 00:53:23
Case004,Confirm Purchase Order,Role 2,2011-07-10 09:27:57,2011-07-10 09:42:29
Case004,Deliver Goods Services,Role 2,2011-07-10 17:30:01,2011-07-10 17:41:35
Case004,Release Purchase Order,Role 1,2011-07-11 00:40:51,2011-07-11 00:50:19
Case004,Approve Purchase Order for payment,Role 3,2011-07-11 07:21:16,2011-07-11 07:31:13
Case004,Send Invoice,Role 2,2011-07-11 14:05:26,2011-07-11 14:16:15
Case004,Release Supplier's Invoice,Role 5,2011-07-11 21:03:17,2011-07-11 21:14:46
Case004,Authorize Supplier's Invoice payment,Role 5,2011-07-12 04:11:32,2011-07-12 04:23:25
Case004,Pay Invoice,Role 5,2011-07-12 12:16:07,2011-07-12 12:28:30
Case004,end,end,2011-07-12 20:25:05,2011-07-12 20:36:45
Case005,start,start,2011-07-12 20:25:05,2011-07-12 20:25:05
Case005,Create Purchase Requisition,Role 1,2011-07-13 04:08:20,2011-07-13 04:26:32
Case005,Analyze Purchase Requisition,Role 4,2011-07-13 11:23:26,2011-07-13 11:44:27
Case005,Create Request for Quotation,Role 4,2011-07-13 18:23:22,2011-07-13 18:45:21
Case005,Analyze Request for Quotation,Role 3,2011-07-14 01:13:52,2011-07-14 01:36:26
Case005,end,Role 1,2011-07-14 07:51:39,2011-07-14 08:14:34
Case006,start,start,2011-07-14 07:51:39,2011-07-14 07:51:39
Case006,Create Purchase Requisition,Role 1,2011-07-14 15:22:07,2011-07-14 15:41:47
Case006,Analyze Purchase Requisition,Role 4,2011-07-14 23:31:44,2011-07-14 23:51:07
Case006,Create Request for Quotation,Role 4,2011-07-15 07:44:19,2011-07-15 08:03:35
Case006,Analyze Request for Quotation,Role 3,2011-07-15 15:33:07,2011-07-15 15:54:17
Case006,Send Request for Quotation to Supplier,Role 3,2011-07-15 23:31:50,2011-07-15 23:52:25
Case006,Create Quotation comparison Map,Role 3,2011-07-16 07:42:01,2011-07-16 08:01:47
Case006,Analyze Quotation Comparison Map,Role 1,2011-07-16 15:50:59,2011-07-16 16:10:54
Case006,Choose best option,Role 1,2011-07-16 23:59:33,2011-07-17 00:16:58
Case006,Settle Conditions With Supplier,Role 3,2011-07-17 08:00:06,2011-07-17 08:14:21
Case006,Create Purchase Order,Role 3,2011-07-17 15:51:48,2011-07-17 16:03:01
Case006,Confirm Purchase Order,Role 2,2011-07-17 22:49:07,2011-07-17 22:58:10
Case006,Deliver Goods Services,Role 2,2011-07-18 05:24:29,2011-07-18 05:32:47
Case006,Release Purchase Order,Role 1,2011-07-18 12:13:56,2011-07-18 12:24:14
Case006,Approve Purchase Order for payment,Role 3,2011-07-18 19:10:55,2011-07-18 19:22:53
Case006,Send Invoice,Role 2,2011-07-19 02:23:15,2011-07-19 02:36:24
Case006,Release Supplier's Invoice,Role 5,2011-07-19 10:55:53,2011-07-19 11:10:07
Case006,Authorize Supplier's Invoice payment,Role 5,2011-07-19 19:44:08,2011-07-19 19:57:06
Case006,Pay Invoice,Role 5,2011-07-20 04:20:03,2011-07-20 04:32:15
Case006,end,end,2011-07-20 12:27:04,2011-07-20 12:40:20
Case007,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case007,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case007,Create Request for Quotation,Role 1,2011-06-20 12:39:34,2011-06-20 13:01:56
Case007,Analyze Request for Quotation,Role 3,2011-06-20 17:41:44,2011-06-20 18:01:40
Case007,Amend Request for Quotation,Role 1,2011-06-20 22:50:26,2011-06-20 23:08:17
Case007,Analyze Request for Quotation,Role 3,2011-06-21 04:08:27,2011-06-21 04:24:54
Case007,Amend Request for Quotation,Role 1,2011-06-21 10:58:11,2011-06-21 11:12:30
Case007,Analyze Request for Quotation,Role 3,2011-06-21 18:14:34,2011-06-21 18:28:43
