caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case000,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case000,Analyze Purchase Requisition,Role 1,2011-06-20 12:39:34,2011-06-20 13:01:56
Case000,Analyze Request for Quotation,Role 3,2011-06-20 17:41:44,2011-06-20 18:01:40
Case000,Amend Request for Quotation,Role 1,2011-06-20 22:50:26,2011-06-20 23:08:17
Case000,Analyze Request for Quotation,Role 3,2011-06-21 04:08:27,2011-06-21 04:24:54
Case000,end,Role 3,2011-06-21 10:58:11,2011-06-21 11:12:30
Case001,start,start,2011-06-21 10:58:11,2011-06-21 10:58:11
Case001,Create Purchase Requisition,Role 1,2011-06-21 18:35:56,2011-06-21 18:54:53
Case001,Analyze Purchase Requisition,Role 4,2011-06-22 02:30:51,2011-06-22 02:49:32
Case001,Create Request for Quotation,Role 4,2011-06-22 09:27:52,2011-06-22 09:49:22
Case001,Analyze Request for Quotation,Role 3,2011-06-22 16:08:01,2011-06-22 16:30:26
Case001,end,end,2011-06-22 22:45:25,2011-06-22 23:08:14
Case002,start,start,2011-06-22 22:45:25,2011-06-22 22:45:25
Case002,Create Purchase Requisition,Role 1,2011-06-23 06:03:13,2011-06-23 06:22:19
Case002,Analyze Purchase Requisition,Role 1,2011-06-23 13:39:45,2011-06-23 14:00:28
Case002,Analyze Request for Quotation,Role 3,2011-06-23 21:24:11,2011-06-23 21:44:29
Case002,Send Request for Quotation to Supplier,Role 3,2011-06-24 05:03:10,2011-06-24 05:22:56
Case002,Create Quotation comparison Map,Role 3,2011-06-24 12:29:31,2011-06-24 12:50:33
Case002,Analyze Quotation Comparison Map,Role 1,2011-06-24 20:20:23,2011-06-24 20:40:15
Case002,Choose best option,Role 1,2011-06-25 04:39:24,2011-06-25 04:58:00
Case002,Settle Conditions With Supplier,Role 3,2011-06-25 13:07:29,2011-06-25 13:25:12
Case002,Create Purchase Order,Role 3,2011-06-25 21:29:04,2011-06-25 21:43:56
Case002,Confirm Purchase Order,Role 2,2011-06-26 05:07:45,2011-06-26 05:19:12
Case002,Deliver Goods Services,Role 2,2011-06-26 12:57:22,2011-06-26 13:08:39
Case002,Release Purchase Order,Role 1,2011-06-26 19:57:12,2011-06-26 20:06:21
Case002,Approve Purchase Order for payment,Role 3,2011-06-27 02:31:30,2011-06-27 02:39:48
Case002,Send Invoice,Role 2,2011-06-27 09:14:26,2011-06-27 09:24:47
Case002,Release Supplier's Invoice,Role 5,2011-06-27 16:01:36,2011-06-27 16:13:34
Case002,Authorize Supplier's Invoice payment,Role 5,2011-06-27 23:06:27,2011-06-27 23:19:46
Case002,Pay Invoice,Role 5,2011-06-28 06:23:12,2011-06-28 06:38:40
Case002,end,end,2011-06-28 14:48:38,2011-06-28 15:01:12
Case003,start,start,2011-06-28 14:48:38,2011-06-28 14:48:38
Case003,Create Purchase Requisition,Role 1,2011-06-28 22:28:44,2011-06-28 22:47:22
Case003,Analyze Purchase Requisition,Role 1,2011-06-29 06:25:23,2011-06-29 06:43:49
Case003,Analyze Request for Quotation,Role 3,2011-06-29 13:26:09,2011-06-29 13:47:23
Case003,Amend Request for Quotation,Role 1,2011-06-29 20:08:54,2011-06-29 20:31:07
Case003,Analyze Request for Quotation,Role 3,2011-06-30 02:45:57,2011-06-30 03:08:40
Case003,end,Role 1,2011-06-30 09:26:59,2011-06-30 09:49:45
Case004,start,start,2011-06-30 09:26:59,2011-06-30 09:26:59
Case004,Create Purchase Requisition,Role 1,2011-06-30 16:59:09,2011-06-30 17:18:39
Case004,Analyze Purchase Requisition,Role 4,2011-07-01 01:09:28,2011-07-01 01:28:43
Case004,Create Request for Quotation,Role 4,2011-07-01 08:50:26,2011-07-01 09:11:47
Case004,Analyze Request for Quotation,Role 3,2011-07-01 16:36:52,2011-07-01 16:57:48
Case004,Send Request for Quotation to Supplier,Role 1,2011-07-02 00:27:24,2011-07-02 00:47:37
Case004,Create Quotation comparison Map,Role 3,2011-07-02 08:04:41,2011-07-02 08:24:59
Case004,Analyze Quotation Comparison Map,Role 1,2011-07-02 15:41:55,2011-07-02 15:59:56
Case004,Choose best option,Role 1,2011-07-02 23:22:19,2011-07-02 23:37:24
Case004,Settle Conditions With Supplier,Role 3,2011-07-03 06:54:07,2011-07-03 07:06:07
Case004,Create Purchase Order,Role 3,2011-07-03 13:58:22,2011-07-03 14:07:46
Case004,Confirm Purchase Order,Role 2,2011-07-03 20:25:26,2011-07-03 20:33:41
Case004,Deliver Goods Services,Role 2,2011-07-04 03:02:29,2011-07-04 03:11:24
Case004,Release Purchase Order,Role 1,2011-07-04 09:38:02,2011-07-04 09:49:44
Case004,Approve Purchase Order for payment,Role 3,2011-07-04 16:21:23,2011-07-04 16:36:04
Case004,Send Invoice,Role 2,2011-07-04 23:06:00,2011-07-04 23:23:48
Case004,Release Supplier's Invoice,Role 5,2011-07-05 06:40:52,2011-07-05 06:56:37
Case004,Authorize Supplier's Invoice payment,Role 5,2011-07-05 15:12:20,2011-07-05 15:24:56
Case004,Pay Invoice,Role 5,2011-07-05 23:36:20,2011-07-05 23:48:08
Case004,end,end,2011-07-06 07:53:17,2011-07-06 08:05:00
Case005,start,start,2011-07-06 07:53:17,2011-07-06 07:53:17
Case005,Create Purchase Requisition,Role 1,2011-07-06 14:54:15,2011-07-06 15:14:39
Case005,Analyze Purchase Requisition,Role 1,2011-07-06 22:17:37,2011-07-06 22:38:47
Case005,Create Request for Quotation,Role 3,2011-07-07 05:34:51,2011-07-07 05:56:53
Case005,Analyze Request for Quotation,Role 3,2011-07-07 12:28:20,2011-07-07 12:51:07
Case005,Send Request for Quotation to Supplier,Role 3,2011-07-07 19:23:51,2011-07-07 19:44:59
Case005,Create Quotation comparison Map,Role 3,2011-07-08 02:23:23,2011-07-08 02:42:43
Case005,Analyze Quotation Comparison Map,Role 1,2011-07-08 09:42:32,2011-07-08 10:02:16
Case005,Choose best option,Role 1,2011-07-08 17:57:29,2011-07-08 18:15:40
Case005,Settle Conditions With Supplier,Role 3,2011-07-09 03:06:45,2011-07-09 03:23:48
Case005,Create Purchase Order,Role 3,2011-07-09 12:03:12,2011-07-09 12:18:04
Case005,Confirm Purchase Order,Role 2,2011-07-09 20:11:41,2011-07-09 20:24:16
Case005,Deliver Goods Services,Role 2,2011-07-10 03:47:17,2011-07-10 03:58:32
Case005,Release Purchase Order,Role 1,2011-07-10 11:39:04,2011-07-10 11:50:30
Case005,Settle Dispute With Supplier,Role 3,2011-07-10 18:40:52,2011-07-10 18:50:09
Case005,Release Purchase Order,Role 2,2011-07-11 01:15:03,2011-07-11 01:23:26
Case005,Approve Purchase Order for payment,Role 3,2011-07-11 07:53:29,2011-07-11 08:04:05
Case005,Send Invoice,Role 2,2011-07-11 14:34:29,2011-07-11 14:46:33
Case005,Release Supplier's Invoice,Role 5,2011-07-11 21:35:52,2011-07-11 21:49:26
Case005,Authorize Supplier's Invoice payment,Role 5,2011-07-12 04:44:40,2011-07-12 05:00:08
Case005,Pay Invoice,Role 5,2011-07-12 13:08:24,2011-07-12 13:20:57
Case005,end,end,2011-07-12 21:27:37,2011-07-12 21:39:24
Case006,start,start,2011-07-12 21:27:37,2011-07-12 21:27:37
Case006,Create Purchase Requisition,Role 1,2011-07-13 05:11:25,2011-07-13 05:29:33
Case006,Analyze Purchase Requisition,Role 1,2011-07-13 12:27:41,2011-07-13 12:48:37
Case006,Analyze Request for Quotation,Role 3,2011-07-13 19:28:41,2011-07-13 19:50:36
Case006,Amend Request for Quotation,end,2011-07-14 02:19:40,2011-07-14 02:42:12
Case006,Analyze Request for Quotation,Role 3,2011-07-14 08:57:24,2011-07-14 09:20:16
Case006,Amend Request for Quotation,Role 3,2011-07-14 15:59:21,2011-07-14 16:20:09
Case006,Analyze Request for Quotation,Role 3,2011-07-14 23:28:29,2011-07-14 23:47:30
Case006,Send Request for Quotation to Supplier,end,2011-07-15 07:31:47,2011-07-15 07:49:20
Case006,Create Quotation comparison Map,Role 3,2011-07-15 16:22:53,2011-07-15 16:40:15
Case006,Analyze Quotation Comparison Map,Role 1,2011-07-16 01:18:48,2011-07-16 01:33:11
Case006,Choose best option,Role 1,2011-07-16 10:20:40,2011-07-16 10:36:15
Case006,Settle Conditions With Supplier,Role 3,2011-07-16 18:52:52,2011-07-16 19:06:19
Case006,Create Purchase Order,Role 3,2011-07-17 02:57:12,2011-07-17 03:09:29
Case006,Confirm Purchase Order,Role 2,2011-07-17 11:36:32,2011-07-17 11:50:08
Case006,Deliver Goods Services,Role 2,2011-07-17 19:27:24,2011-07-17 19:38:35
Case006,Release Purchase Order,Role 1,2011-07-18 02:33:59,2011-07-18 02:43:36
Case006,Approve Purchase Order for payment,Role 3,2011-07-18 09:12:10,2011-07-18 09:22:52
Case006,Send Invoice,Role 2,2011-07-18 15:48:38,2011-07-18 16:00:40
Case006,Release Supplier's Invoice,Role 5,2011-07-18 22:47:00,2011-07-18 23:00:37
Case006,Authorize Supplier's Invoice payment,Role 5,2011-07-19 05:48:37,2011-07-19 06:03:59
Case006,Pay Invoice,Role 5,2011-07-19 14:06:26,2011-07-19 14:18:56
Case006,end,end,2011-07-19 22:21:08,2011-07-19 22:32:52
Case007,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case007,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case007,Create Request for Quotation,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case007,Create Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case007,Analyze Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case007,Amend Request for Quotation,Role 1,2011-06-21 04:08:27,2011-06-21 04:24:54
Case007,Analyze Request for Quotation,Role 3,2011-06-21 10:58:11,2011-06-21 11:12:30
Case007,Amend Request for Quotation,end,2011-06-21 18:14:34,2011-06-21 18:28:43
