caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case000,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case000,Create Request for Quotation,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case000,Create Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case000,Analyze Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case000,Send Request for Quotation to Supplier,Role 1,2011-06-21 04:08:27,2011-06-21 04:24:54
Case000,Create Quotation comparison Map,Role 3,2011-06-21 10:58:11,2011-06-21 11:12:30
Case000,Analyze Quotation Comparison Map,Role 1,2011-06-21 18:14:34,2011-06-21 18:28:43
Case000,Choose best option,Role 1,2011-06-22 01:47:27,2011-06-22 02:01:54
Case000,Settle Conditions With Supplier,Role 3,2011-06-22 08:44:24,2011-06-22 09:00:13
Case000,Create Purchase Order,Role 3,2011-06-22 15:42:02,2011-06-22 15:57:08
Case000,Confirm Purchase Order,Role 2,2011-06-22 23:15:12,2011-06-22 23:29:30
Case000,Deliver Goods Services,Role 2,2011-06-23 07:06:58,2011-06-23 07:21:13
Case000,Release Purchase Order,Role 1,2011-06-23 14:43:24,2011-06-23 14:57:14
Case000,Approve Purchase Order for payment,Role 3,2011-06-23 22:18:30,2011-06-23 22:31:49
Case000,Send Invoice,Role 2,2011-06-24 06:23:08,2011-06-24 06:39:30
Case000,Release Supplier's Invoice,Role 5,2011-06-24 14:56:32,2011-06-24 15:12:57
Case000,Authorize Supplier's Invoice payment,Role 5,2011-06-24 23:40:27,2011-06-24 23:55:41
Case000,Pay Invoice,Role 5,2011-06-25 08:52:31,2011-06-25 09:08:21
Case000,end,end,2011-06-25 17:44:06,2011-06-25 17:58:48
Case001,start,start,2011-06-25 17:44:06,2011-06-25 17:44:06
Case001,Create Purchase Requisition,Role 1,2011-06-26 00:50:11,2011-06-26 01:08:33
Case001,Analyze Purchase Requisition,Role 4,2011-06-26 07:33:50,2011-06-26 07:53:23
Case001,Create Request for Quotation,Role 4,2011-06-26 14:11:29,2011-06-26 14:31:05
Case001,Analyze Request for Quotation,Role 3,2011-06-26 20:46:19,2011-06-26 21:06:00
Case001,Send Request for Quotation to Supplier,Role 1,2011-06-27 03:25:23,2011-06-27 03:45:01
Case001,Create Quotation comparison Map,Role 3,2011-06-27 08:07:56,2011-06-27 08:33:41
Case001,Analyze Quotation Comparison Map,Role 1,2011-06-27 12:57:30,2011-06-27 13:23:02
Case001,Choose best option,Role 1,2011-06-27 18:47:53,2011-06-27 19:10:56
Case001,Settle Conditions With Supplier,Role 3,2011-06-28 01:48:57,2011-06-28 02:08:00
Case001,Create Purchase Order,Role 3,2011-06-28 10:04:29,2011-06-28 10:16:59
Case001,Confirm Purchase Order,Role 2,2011-06-28 18:02:37,2011-06-28 18:14:11
Case001,Deliver Goods Services,Role 2,2011-06-29 02:11:21,2011-06-29 02:22:32
Case001,Release Purchase Order,Role 1,2011-06-29 09:50:21,2011-06-29 10:01:50
Case001,Settle Dispute With Supplier,Role 3,2011-06-29 17:04:17,2011-06-29 17:15:46
Case001,Release Purchase Order,Role 2,2011-06-29 23:54:41,2011-06-30 00:09:31
Case001,Approve Purchase Order for payment,Role 3,2011-06-30 07:21:14,2011-06-30 07:35:55
Case001,Send Invoice,Role 2,2011-06-30 14:47:15,2011-06-30 15:01:56
Case001,Release Supplier's Invoice,Role 5,2011-06-30 22:17:43,2011-06-30 22:31:41
Case001,Authorize Supplier's Invoice payment,Role 5,2011-07-01 06:13:48,2011-07-01 06:30:00
Case001,Pay Invoice,Role 5,2011-07-01 14:47:20,2011-07-01 15:03:55
Case001,end,end,2011-07-01 23:34:54,2011-07-01 23:50:16
Case002,start,start,2011-07-01 23:34:54,2011-07-01 23:34:54
Case002,Create Purchase Requisition,Role 1,2011-07-02 06:56:47,2011-07-02 07:15:25
Case002,Analyze Purchase Requisition,Role 1,2011-07-02 14:20:02,2011-07-02 14:39:08
Case002,Analyze Request for Quotation,Role 3,2011-07-02 21:23:49,2011-07-02 21:42:05
Case002,end,Role 1,2011-07-03 04:08:38,2011-07-03 04:25:59
Case003,start,start,2011-07-03 04:08:38,2011-07-03 04:08:38
Case003,Create Purchase Requisition,Role 1,2011-07-03 10:52:12,2011-07-03 11:12:23
Case003,Analyze Purchase Requisition,Role 4,2011-07-03 17:54:09,2011-07-03 18:13:50
Case003,Amend Purchase Requisition,Role 4,2011-07-04 00:51:24,2011-07-04 01:10:57
Case003,Analyze Request for Quotation,Role 1,2011-07-04 05:17:44,2011-07-04 05:43:21
Case003,Send Request for Quotation to Supplier,Role 1,2011-07-04 09:22:53,2011-07-04 09:48:21
Case003,Create Quotation comparison Map,Role 3,2011-07-04 13:55:01,2011-07-04 14:18:29
Case003,Analyze Quotation Comparison Map,Role 1,2011-07-04 19:20:21,2011-07-04 19:41:21
Case003,Choose best option,Role 1,2011-07-05 01:40:52,2011-07-05 01:58:59
Case003,Settle Conditions With Supplier,Role 3,2011-07-05 09:46:09,2011-07-05 09:59:49
Case003,Create Purchase Order,Role 3,2011-07-05 17:39:58,2011-07-05 17:50:49
Case003,Confirm Purchase Order,Role 2,2011-07-06 01:24:02,2011-07-06 01:34:32
Case003,Deliver Goods Services,Role 2,2011-07-06 08:29:51,2011-07-06 08:41:09
Case003,Release Purchase Order,Role 1,2011-07-06 14:55:31,2011-07-06 15:10:41
Case003,Approve Purchase Order for payment,Role 3,2011-07-06 22:00:33,2011-07-06 22:15:01
Case003,Send Invoice,Role 2,2011-07-07 05:31:36,2011-07-07 05:46:09
Case003,Release Supplier's Invoice,Role 5,2011-07-07 12:58:20,2011-07-07 13:12:49
Case003,Authorize Supplier's Invoice payment,Role 5,2011-07-07 20:28:08,2011-07-07 20:42:00
Case003,Pay Invoice,Role 5,2011-07-08 04:23:11,2011-07-08 04:39:26
Case003,end,end,2011-07-08 12:54:16,2011-07-08 13:10:57
Case004,start,start,2011-07-08 12:54:16,2011-07-08 12:54:16
Case004,Create Purchase Requisition,Role 1,2011-07-08 20:05:38,2011-07-08 20:25:15
Case004,Analyze Purchase Requisition,Role 4,2011-07-09 03:48:01,2011-07-09 04:07:01
Case004,Create Request for Quotation,Role 4,2011-07-09 11:07:22,2011-07-09 11:27:07
Case004,Analyze Request for Quotation,Role 3,2011-07-09 18:03:57,2011-07-09 18:22:39
Case004,Amend Request for Quotation,Role 3,2011-07-10 00:48:23,2011-07-10 01:05:18
Case004,Analyze Request for Quotation,Role 3,2011-07-10 07:37:33,2011-07-10 07:54:08
Case004,Amend Request for Quotation,Role 1,2011-07-10 14:39:29,2011-07-10 14:53:59
Case004,Analyze Request for Quotation,Role 3,2011-07-10 21:51:23,2011-07-10 22:03:57
Case004,Send Request for Quotation to Supplier,Role 1,2011-07-11 05:15:05,2011-07-11 05:26:38
Case004,Create Quotation comparison Map,Role 3,2011-07-11 12:17:15,2011-07-11 12:29:37
Case004,Analyze Quotation Comparison Map,Role 1,2011-07-11 19:14:48,2011-07-11 19:29:25
Case004,Choose best option,Role 1,2011-07-12 02:09:33,2011-07-12 02:27:04
Case004,Settle Conditions With Supplier,Role 3,2011-07-12 10:32:41,2011-07-12 10:46:36
Case004,Create Purchase Order,Role 3,2011-07-12 18:56:59,2011-07-12 19:09:48
Case004,Confirm Purchase Order,Role 2,2011-07-13 03:07:26,2011-07-13 03:19:41
Case004,Deliver Goods Services,Role 2,2011-07-13 11:09:34,2011-07-13 11:22:40
Case004,Release Purchase Order,Role 1,2011-07-13 18:48:41,2011-07-13 19:01:02
Case004,Approve Purchase Order for payment,Role 3,2011-07-14 02:02:23,2011-07-14 02:14:17
Case004,Send Invoice,Role 2,2011-07-14 09:04:09,2011-07-14 09:19:31
Case004,Release Supplier's Invoice,Role 5,2011-07-14 16:37:20,2011-07-14 16:51:16
Case004,Authorize Supplier's Invoice payment,Role 5,2011-07-15 00:18:40,2011-07-15 00:31:57
Case004,Pay Invoice,Role 5,2011-07-15 08:31:50,2011-07-15 08:48:58
Case004,end,end,2011-07-15 17:18:25,2011-07-15 17:34:33
Case005,start,start,2011-07-15 17:18:25,2011-07-15 17:18:25
Case005,Create Purchase Requisition,Role 1,2011-07-16 00:34:26,2011-07-16 00:53:38
Case005,Analyze Purchase Requisition,Role 1,2011-07-16 07:53:10,2011-07-16 08:12:51
Case005,Analyze Request for Quotation,Role 3,2011-07-16 14:57:05,2011-07-16 15:15:48
Case005,Amend Request for Quotation,Role 3,2011-07-16 21:47:17,2011-07-16 22:04:55
Case005,Analyze Request for Quotation,Role 3,2011-07-17 04:23:16,2011-07-17 04:39:44
Case005,end,Role 1,2011-07-17 10:51:28,2011-07-17 11:08:18
Case006,start,start,2011-07-17 10:51:28,2011-07-17 10:51:28
Case006,Create Purchase Requisition,Role 1,2011-07-17 17:45:12,2011-07-17 18:04:39
Case006,Analyze Purchase Requisition,Role 4,2011-07-18 00:56:41,2011-07-18 01:15:38
Case006,end,end,2011-07-18 05:43:47,2011-07-18 06:08:16
Case007,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case007,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case007,Create Request for Quotation,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case007,Create Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case007,Analyze Request for Quotation,Role 3,2011-06-20 22:50:26,2011-06-20 23:08:17
Case007,Send Request for Quotation to Supplier,end,2011-06-21 04:08:27,2011-06-21 04:24:54
Case007,Create Quotation comparison Map,Role 3,2011-06-21 10:58:11,2011-06-21 11:12:30
Case007,Analyze Quotation Comparison Map,Role 1,2011-06-21 18:14:34,2011-06-21 18:28:43
Case007,Choose best option,Role 1,2011-06-22 01:47:27,2011-06-22 02:01:54
Case007,Settle Conditions With Supplier,Role 3,2011-06-22 08:44:24,2011-06-22 09:00:13
