caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,A,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 14:36:01,4,0,2020-08-17 14:30:28
Case1,B,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 14:58:41,4,0,2020-08-17 14:54:10
Case1,E,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 15:25:34,4,0,2020-08-17 15:21:49
Case1,F,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 15:29:41,4,0,2020-08-17 15:25:34
Case1,C,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 15:36:36,4,0,2020-08-17 15:29:41
Case1,D,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 15:45:34,4,0,2020-08-17 15:36:36
Case1,H,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 15:50:29,4,0,2020-08-17 15:45:34
Case1,G,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 15:51:34,4,0,2020-08-17 15:50:29
Case2,A,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 16:19:34,5,0,2020-08-17 16:14:01
Case2,B,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 16:42:54,5,0,2020-08-17 16:38:24
Case2,E,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 17:10:28,5,0,2020-08-17 17:06:43
Case2,F,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 17:14:34,5,0,2020-08-17 17:10:28
Case2,C,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 17:21:11,5,0,2020-08-17 17:14:34
Case1,I,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 17:21:53,5,0,2020-08-17 17:11:37
Case3,A,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 17:26:16,6,0,2020-08-17 17:20:52
Case2,D,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 17:29:02,6,0,2020-08-17 17:21:11
Case2,H,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 17:33:38,6,0,2020-08-17 17:29:02
Case2,G,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 17:34:51,6,0,2020-08-17 17:33:38
Case1,J,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 17:51:07,6,0,2020-08-17 17:47:44
Case3,B,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 17:56:03,6,0,2020-08-17 17:51:43
Case1,P,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 5,2020-08-17 18:05:13,6,0,2020-08-17 18:01:56
Case1,Q,res_27416d77-3604-4ca7-ad5b-c4e8f946e3fa,Role 2,2020-08-17 18:17:23,6,0,2020-08-17 18:09:31
Case1,R,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 2,2020-08-17 18:24:23,6,0,2020-08-17 18:19:48
Case3,E,res_bf3311b2-0473-474e-a28c-71240872d4d8,Role 5,2020-08-17 18:27:06,6,0,2020-08-17 18:23:25
Case1,S,res_f364e46a-0a29-45ea-a340-f3a411991d0b,Role 2,2020-08-17 18:27:50,6,0,2020-08-17 18:25:18
Case1,T,res_bf3311b2-0473-474e-a28c-71240872d4d8,Role 2,2020-08-17 18:29:48,6,0,2020-08-17 18:28:18
