caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,A,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 14:39:46,4,0,2020-08-17 14:34:13
Case1,B,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 15:02:26,4,0,2020-08-17 14:57:55
Case2,A,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 15:25:22,5,0,2020-08-17 15:19:49
Case1,E,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 15:29:19,5,0,2020-08-17 15:25:34
Case1,F,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 15:33:26,5,0,2020-08-17 15:29:19
Case1,C,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 15:40:20,5,0,2020-08-17 15:33:26
Case2,B,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 15:48:35,5,0,2020-08-17 15:44:12
Case1,D,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 15:49:18,5,0,2020-08-17 15:40:20
Case1,H,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 15:54:13,5,0,2020-08-17 15:49:18
Case1,G,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 15:55:18,5,0,2020-08-17 15:54:13
Case3,A,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 16:16:50,6,0,2020-08-17 16:11:17
Case2,E,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 16:21:14,6,0,2020-08-17 16:17:33
Case2,F,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 16:25:17,6,0,2020-08-17 16:21:14
Case2,C,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 16:32:08,6,0,2020-08-17 16:25:17
Case3,B,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 16:40:46,6,0,2020-08-17 16:36:23
Case2,D,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 16:41:28,6,0,2020-08-17 16:32:08
Case2,H,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 16:46:16,6,0,2020-08-17 16:41:28
Case2,G,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 16:47:13,6,0,2020-08-17 16:46:16
Case3,E,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 17:14:09,6,0,2020-08-17 17:10:28
Case3,F,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 17:18:12,6,0,2020-08-17 17:14:09
Case3,C,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 17:24:48,6,0,2020-08-17 17:18:12
Case1,I,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 17:26:13,6,0,2020-08-17 17:15:55
Case3,D,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 17:33:05,6,0,2020-08-17 17:24:48
Case4,A,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 17:35:22,7,0,2020-08-17 17:29:58
Case3,H,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 17:37:32,7,0,2020-08-17 17:33:05
Case3,G,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 17:38:49,7,0,2020-08-17 17:37:32
Case1,J,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 17:55:50,7,0,2020-08-17 17:52:26
Case4,B,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 18:05:57,7,0,2020-08-17 18:01:37
Case1,K,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 18:10:05,7,0,2020-08-17 18:06:47
Case2,I,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 18:18:09,7,0,2020-08-17 18:08:21
Case1,O,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 18:23:42,7,0,2020-08-17 18:20:23
Case5,A,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 18:33:17,8,0,2020-08-17 18:27:40
Case4,E,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 18:37:48,8,0,2020-08-17 18:34:05
Case4,F,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 18:41:52,8,0,2020-08-17 18:37:48
Case4,C,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 18:48:59,8,0,2020-08-17 18:41:52
Case2,J,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 18:50:24,8,0,2020-08-17 18:46:49
Case4,D,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 18:57:39,8,0,2020-08-17 18:48:59
Case4,H,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 19:01:58,8,0,2020-08-17 18:57:39
Case5,B,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 19:02:55,8,0,2020-08-17 18:58:28
Case4,G,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 19:03:18,8,0,2020-08-17 19:02:06
Case2,P,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 19:05:26,8,0,2020-08-17 19:02:00
Case3,I,res_459ca738-9597-4b28-9985-271d949b7492,Role 5,2020-08-17 19:11:43,8,0,2020-08-17 19:02:53
Case2,Q,res_459ca738-9597-4b28-9985-271d949b7492,Role 2,2020-08-17 19:16:36,8,0,2020-08-17 19:09:31
Case2,R,res_459ca738-9597-4b28-9985-271d949b7492,Role 2,2020-08-17 19:22:59,8,0,2020-08-17 19:18:48
Case2,S,res_d4266749-375e-462f-96f5-f8b563177015,Role 2,2020-08-17 19:26:47,8,0,2020-08-17 19:24:11
Case2,T,res_459ca738-9597-4b28-9985-271d949b7492,Role 2,2020-08-17 19:29:11,8,0,2020-08-17 19:27:45
Case3,J,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 19:45:17,7,0,2020-08-17 19:42:02
Case5,E,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 19:47:17,7,0,2020-08-17 19:43:39
Case5,F,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 19:51:15,7,0,2020-08-17 19:47:17
Case1,BB,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 1,2020-08-17 19:53:56,7,0,2020-08-17 18:24:20
Case5,C,res_e4b3f712-652c-4267-9cc5-452861a2da95,Role 5,2020-08-17 19:58:00,7,0,2020-08-17 19:51:15
Case1,CC,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 1,2020-08-17 19:59:19,7,0,2020-08-17 19:53:56
Case3,K,res_e4b3f712-652c-4267-9cc5-452861a2da95,Role 5,2020-08-17 20:01:05,7,0,2020-08-17 19:58:00
Case5,D,res_e4b3f712-652c-4267-9cc5-452861a2da95,Role 5,2020-08-17 20:07:32,7,0,2020-08-17 19:58:00
Case5,H,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 20:12:27,7,0,2020-08-17 20:07:32
Case5,G,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 20:13:19,7,0,2020-08-17 20:12:32
Case3,N,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 20:16:32,7,0,2020-08-17 20:13:28
Case6,A,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 20:26:16,8,0,2020-08-17 20:20:41
Case4,I,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 20:43:42,8,0,2020-08-17 20:33:26
Case1,DD,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 1,2020-08-17 21:02:12,7,0,2020-08-17 19:59:19
Case6,B,res_459ca738-9597-4b28-9985-271d949b7492,Role 5,2020-08-17 21:03:56,8,0,2020-08-17 20:59:27
Case1,R,res_459ca738-9597-4b28-9985-271d949b7492,Role 2,2020-08-17 21:07:15,8,0,2020-08-17 21:02:18
Case1,S,res_d4266749-375e-462f-96f5-f8b563177015,Role 2,2020-08-17 21:11:49,8,0,2020-08-17 21:07:25
Case1,T,res_d4266749-375e-462f-96f5-f8b563177015,Role 2,2020-08-17 21:13:48,8,0,2020-08-17 21:12:00
Case1,I,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 21:17:43,8,0,2020-08-17 21:14:56
Case4,J,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 21:18:22,8,0,2020-08-17 21:15:12
Case1,J,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 21:20:45,8,0,2020-08-17 21:19:12
Case1,P,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 21:28:12,8,0,2020-08-17 21:22:26
Case4,K,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 21:34:34,8,0,2020-08-17 21:31:26
Case1,Q,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 2,2020-08-17 21:38:14,8,0,2020-08-17 21:28:44
Case3,Y,res_0cda05c7-bb60-48b0-9b64-7d2d28e3b616,Role 3,2020-08-17 21:41:04,7,0,2020-08-17 20:19:15
Case6,E,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 21:46:29,8,0,2020-08-17 21:42:49
Case3,Z,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 3,2020-08-17 21:48:04,8,0,2020-08-17 21:41:29
Case1,R,res_9d2d6ce4-b525-4b44-b1a8-21225a4443f3,Role 2,2020-08-17 21:48:23,8,0,2020-08-17 21:38:47
Case6,F,res_0cda05c7-bb60-48b0-9b64-7d2d28e3b616,Role 5,2020-08-17 21:50:19,8,0,2020-08-17 21:46:29
Case4,L,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 21:51:31,8,0,2020-08-17 21:48:14
Case5,I,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 21:52:26,8,0,2020-08-17 21:43:24
Case1,S,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 2,2020-08-17 21:55:03,8,0,2020-08-17 21:48:55
Case6,C,res_d4266749-375e-462f-96f5-f8b563177015,Role 5,2020-08-17 21:56:26,8,0,2020-08-17 21:50:19
Case1,T,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 2,2020-08-17 21:56:45,7,0,2020-08-17 21:55:45
Case1,I,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 22:00:18,7,0,2020-08-17 21:58:49
Case1,J,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 22:03:53,7,0,2020-08-17 22:02:34
Case6,D,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 22:04:27,7,0,2020-08-17 21:56:26
Case6,H,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 22:08:53,7,0,2020-08-17 22:04:27
Case6,G,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 22:10:06,7,0,2020-08-17 22:08:55
Case1,P,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 22:10:16,7,0,2020-08-17 22:06:10
Case1,Q,res_d4266749-375e-462f-96f5-f8b563177015,Role 2,2020-08-17 22:23:53,7,0,2020-08-17 22:10:54
Case1,R,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 2,2020-08-17 22:32:48,7,0,2020-08-17 22:24:29
Case5,J,res_0cda05c7-bb60-48b0-9b64-7d2d28e3b616,Role 5,2020-08-17 22:35:48,7,0,2020-08-17 22:32:27
Case1,S,res_0cda05c7-bb60-48b0-9b64-7d2d28e3b616,Role 2,2020-08-17 22:36:46,7,0,2020-08-17 22:33:28
Case1,T,res_d4266749-375e-462f-96f5-f8b563177015,Role 2,2020-08-17 22:38:43,7,0,2020-08-17 22:37:41
Case5,K,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 5,2020-08-17 22:52:53,6,0,2020-08-17 22:49:51
Case3,AA,res_a808194e-4bc1-4f4f-86e1-43c66f4e228b,Role 3,2020-08-17 23:04:50,8,0,2020-08-17 21:48:18
