caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,A,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 14:26:15,4,0,2020-08-17 14:20:42
Case1,B,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 14:48:55,4,0,2020-08-17 14:44:24
Case1,E,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 15:15:48,4,0,2020-08-17 15:12:03
Case1,F,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 15:19:48,5,0,2020-08-17 15:15:48
Case2,A,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 15:20:45,5,0,2020-08-17 15:15:21
Case1,C,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 15:26:08,5,0,2020-08-17 15:19:48
Case1,D,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 15:34:12,5,0,2020-08-17 15:26:08
Case1,H,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 15:38:59,5,0,2020-08-17 15:34:12
Case1,G,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 15:40:10,5,0,2020-08-17 15:38:59
Case2,B,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 15:49:46,5,0,2020-08-17 15:45:25
Case2,E,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 16:20:06,5,0,2020-08-17 16:16:24
Case2,F,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 16:24:10,5,0,2020-08-17 16:20:06
Case2,C,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 16:31:20,5,0,2020-08-17 16:24:10
Case2,D,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 16:40:29,5,0,2020-08-17 16:31:20
Case3,A,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 16:44:05,6,0,2020-08-17 16:38:41
Case2,H,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 16:44:49,6,0,2020-08-17 16:40:29
Case2,G,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 16:46:01,6,0,2020-08-17 16:44:49
Case1,I,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 17:12:55,6,0,2020-08-17 17:02:06
Case3,B,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 17:13:46,6,0,2020-08-17 17:09:32
Case4,A,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 17:41:02,7,0,2020-08-17 17:35:29
Case1,J,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 17:41:58,7,0,2020-08-17 17:38:47
Case3,E,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 17:44:42,7,0,2020-08-17 17:41:08
Case3,F,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 17:48:40,7,0,2020-08-17 17:44:42
Case3,C,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 17:55:38,7,0,2020-08-17 17:48:40
Case1,K,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 17:56:09,7,0,2020-08-17 17:52:48
Case3,D,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 18:04:38,7,0,2020-08-17 17:55:38
Case3,H,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 18:09:02,7,0,2020-08-17 18:04:38
Case3,G,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 18:10:10,7,0,2020-08-17 18:09:03
Case1,M,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 18:10:21,7,0,2020-08-17 18:06:46
Case4,B,res_72830a14-37cf-427f-88c7-83743e0ca2bb,Role 5,2020-08-17 18:11:39,7,0,2020-08-17 18:07:17
Case2,I,res_72830a14-37cf-427f-88c7-83743e0ca2bb,Role 5,2020-08-17 18:16:52,7,0,2020-08-17 18:06:55
Case5,A,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 18:23:35,8,0,2020-08-17 18:17:58
Case2,J,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 18:44:11,8,0,2020-08-17 18:41:06
Case5,B,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 18:54:52,8,0,2020-08-17 18:50:22
Case2,P,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 18:57:52,8,0,2020-08-17 18:54:34
Case4,E,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 18:58:00,8,0,2020-08-17 18:54:24
Case4,F,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 19:02:03,8,0,2020-08-17 18:58:00
Case4,C,res_9dcc43c2-4389-4943-9747-a8f543074736,Role 5,2020-08-17 19:09:12,8,0,2020-08-17 19:02:03
Case2,Q,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 2,2020-08-17 19:11:38,8,0,2020-08-17 19:02:20
Case2,R,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 2,2020-08-17 19:18:39,8,0,2020-08-17 19:13:56
Case4,D,res_18bddfc7-e608-40f2-838e-594f0b6f1518,Role 5,2020-08-17 19:19:01,8,0,2020-08-17 19:09:12
Case6,A,res_bf90bb0a-070a-446e-b5a9-d277365d74fa,Role 5,2020-08-17 19:20:54,9,0,2020-08-17 19:15:34
Case2,S,res_bf90bb0a-070a-446e-b5a9-d277365d74fa,Role 2,2020-08-17 19:22:50,9,0,2020-08-17 19:19:43
