caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,A,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 15:55:19,4,0,2020-08-17 15:49:46
Case1,B,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 16:17:59,4,0,2020-08-17 16:13:28
Case1,E,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 16:44:52,4,0,2020-08-17 16:41:07
Case1,F,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 16:48:58,4,0,2020-08-17 16:44:52
Case1,C,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 16:55:52,4,0,2020-08-17 16:48:58
Case2,A,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 17:00:39,5,0,2020-08-17 16:55:15
Case1,D,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 17:04:09,5,0,2020-08-17 16:55:52
Case1,H,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 17:08:49,5,0,2020-08-17 17:04:09
Case1,G,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 17:09:59,5,0,2020-08-17 17:08:49
Case2,B,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 17:29:39,5,0,2020-08-17 17:25:19
Case3,A,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 17:42:42,6,0,2020-08-17 17:37:09
Case2,E,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 17:59:58,6,0,2020-08-17 17:56:17
Case2,F,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 18:04:02,6,0,2020-08-17 17:59:58
Case3,B,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 18:06:37,6,0,2020-08-17 18:02:15
Case2,C,res_e14ce4ec-557d-443c-92ed-85b4f84c8a3b,Role 5,2020-08-17 18:10:55,6,0,2020-08-17 18:04:02
