caseid,timestamp
Case1,2022-07-05 14:23:03
Case2,2022-07-05 15:17:09
Case3,2022-07-05 16:25:08
Case4,2022-07-05 17:25:56
Case5,2022-07-05 18:54:13
Case6,2022-07-05 19:18:05
Case7,2022-07-05 20:55:47
Case8,2022-07-05 21:25:45
Case9,2022-07-05 22:29:29
Case10,2022-07-05 23:30:00
Case11,2022-07-06 00:29:52
Case12,2022-07-06 01:37:30
Case13,2022-07-06 02:35:56
Case14,2022-07-06 03:28:55
Case15,2022-07-06 04:55:20
Case16,2022-07-06 05:33:01
Case17,2022-07-06 06:57:03
Case18,2022-07-06 07:34:34
Case19,2022-07-06 09:06:04
Case20,2022-07-06 10:17:42
Case21,2022-07-06 11:10:46
Case22,2022-07-06 12:41:01
Case23,2022-07-06 14:37:13
Case24,2022-07-06 15:18:51
Case25,2022-07-06 16:40:11
Case26,2022-07-06 17:50:47
Case27,2022-07-06 18:25:06
Case28,2022-07-06 19:09:02
Case29,2022-07-06 20:43:02
Case30,2022-07-06 21:40:28
Case31,2022-07-06 22:05:49
Case32,2022-07-06 23:41:08
Case33,2022-07-07 00:55:24
Case34,2022-07-07 02:19:30
Case35,2022-07-07 04:11:25
Case36,2022-07-07 05:04:28
Case37,2022-07-07 06:25:14
Case38,2022-07-07 07:49:08
Case39,2022-07-07 08:02:49
Case40,2022-07-07 09:08:11
Case41,2022-07-07 10:50:58
Case42,2022-07-07 11:08:37
Case43,2022-07-07 12:39:28
Case44,2022-07-07 14:31:51
Case45,2022-07-07 16:53:23
Case46,2022-07-07 17:14:18
Case47,2022-07-07 18:06:06
Case48,2022-07-07 19:22:35
Case49,2022-07-07 20:03:32
Case50,2022-07-07 21:29:16
Case51,2022-07-07 22:21:18
Case52,2022-07-07 23:40:12
Case53,2022-07-08 00:32:50
Case54,2022-07-08 01:52:43
Case55,2022-07-08 02:43:31
Case56,2022-07-08 03:22:53
Case57,2022-07-08 04:06:15
Case58,2022-07-08 05:07:57
Case59,2022-07-08 06:41:00
Case60,2022-07-08 06:59:39
Case61,2022-07-08 10:13:59
Case62,2022-07-08 11:57:31
Case63,2022-07-08 12:11:38
Case64,2022-07-08 13:45:42
Case65,2022-07-08 14:08:27
Case66,2022-07-08 15:47:59
Case67,2022-07-08 16:01:25
Case68,2022-07-08 19:56:40
Case69,2022-07-08 20:25:52
Case70,2022-07-08 21:55:27
Case71,2022-07-08 22:19:46
Case72,2022-07-08 23:16:15
Case73,2022-07-09 00:17:08
Case74,2022-07-09 01:23:52
Case75,2022-07-09 02:15:41
Case76,2022-07-09 03:56:05
Case77,2022-07-09 04:22:08
Case78,2022-07-09 05:06:54
