caseid,timestamp
Case1,2022-07-05 14:03:03
Case2,2022-07-05 15:44:56
Case3,2022-07-05 16:23:33
Case4,2022-07-05 17:49:38
Case5,2022-07-05 18:59:29
Case6,2022-07-05 19:13:43
Case7,2022-07-05 20:14:33
Case8,2022-07-05 21:31:23
Case9,2022-07-05 22:08:24
Case10,2022-07-05 23:01:24
Case11,2022-07-06 00:08:08
Case12,2022-07-06 01:32:34
Case13,2022-07-06 02:42:43
Case14,2022-07-06 03:32:45
Case15,2022-07-06 04:20:51
Case16,2022-07-06 05:24:42
Case17,2022-07-06 06:37:20
Case18,2022-07-06 08:43:21
Case19,2022-07-06 09:28:02
Case20,2022-07-06 10:53:19
Case21,2022-07-06 12:31:09
Case22,2022-07-06 15:22:29
Case23,2022-07-06 16:17:39
Case24,2022-07-06 17:19:49
Case25,2022-07-06 18:29:09
Case26,2022-07-06 19:15:13
Case27,2022-07-06 20:26:52
Case28,2022-07-06 21:45:31
Case29,2022-07-06 22:09:00
Case30,2022-07-06 23:10:59
Case31,2022-07-07 00:14:51
Case32,2022-07-07 01:27:50
Case33,2022-07-07 02:41:47
Case34,2022-07-07 03:04:50
Case35,2022-07-07 04:21:47
Case36,2022-07-07 05:05:13
Case37,2022-07-07 06:17:36
Case38,2022-07-07 07:39:43
Case39,2022-07-07 08:18:35
Case40,2022-07-07 09:35:47
Case41,2022-07-07 10:07:27
Case42,2022-07-07 11:35:44
Case43,2022-07-07 12:20:22
Case44,2022-07-07 13:30:31
Case45,2022-07-07 15:16:09
Case46,2022-07-07 16:31:04
Case47,2022-07-07 17:58:08
Case48,2022-07-07 18:04:39
Case49,2022-07-07 19:20:04
Case50,2022-07-07 20:52:37
Case51,2022-07-07 21:29:50
Case52,2022-07-07 22:30:11
Case53,2022-07-07 23:39:42
Case54,2022-07-08 00:32:27
Case55,2022-07-08 01:55:10
Case56,2022-07-08 02:15:42
Case57,2022-07-08 04:11:01
Case58,2022-07-08 05:34:56
Case59,2022-07-08 07:01:27
Case60,2022-07-08 08:20:32
Case61,2022-07-08 09:16:23
Case62,2022-07-08 10:45:34
Case63,2022-07-08 11:33:39
Case64,2022-07-08 13:15:43
Case65,2022-07-08 14:57:22
Case66,2022-07-08 15:46:43
Case67,2022-07-08 16:19:02
Case68,2022-07-08 17:10:27
Case69,2022-07-08 18:03:01
Case70,2022-07-08 20:01:09
Case71,2022-07-08 21:56:05
Case72,2022-07-08 23:43:51
Case73,2022-07-09 00:37:39
Case74,2022-07-09 02:43:09
Case75,2022-07-09 03:45:33
Case76,2022-07-09 04:15:26
Case77,2022-07-09 05:57:35
Case78,2022-07-09 06:25:42
Case79,2022-07-09 07:41:20
Case80,2022-07-09 08:05:37
Case81,2022-07-09 09:27:42
Case82,2022-07-09 10:31:50
Case83,2022-07-09 11:53:48
Case84,2022-07-09 13:41:45
Case85,2022-07-09 14:44:04
Case86,2022-07-09 15:17:38
Case87,2022-07-09 16:51:44
Case88,2022-07-09 17:48:05
Case89,2022-07-09 18:07:43
Case90,2022-07-09 20:50:52
Case91,2022-07-09 21:56:02
Case92,2022-07-09 22:55:17
Case93,2022-07-09 23:32:56
Case94,2022-07-10 00:34:59
Case95,2022-07-10 01:37:47
Case96,2022-07-10 02:14:23
Case97,2022-07-10 03:31:04
Case98,2022-07-10 04:04:02
Case99,2022-07-10 05:11:46
Case100,2022-07-10 06:49:05
Case101,2022-07-10 07:37:59
Case102,2022-07-10 08:07:43
Case103,2022-07-10 09:19:34
Case104,2022-07-10 10:19:27
Case105,2022-07-10 11:13:46
Case106,2022-07-10 13:32:45
Case107,2022-07-10 14:29:38
Case108,2022-07-10 14:59:40
Case109,2022-07-10 16:39:48
Case110,2022-07-10 17:08:37
Case111,2022-07-10 18:39:32
Case112,2022-07-10 19:12:22
Case113,2022-07-10 20:57:11
Case114,2022-07-10 21:14:28
