caseid,timestamp
Case1,2022-07-05 14:32:08
Case2,2022-07-05 15:54:21
Case3,2022-07-05 16:10:52
Case4,2022-07-05 17:51:16
Case5,2022-07-05 18:44:31
Case6,2022-07-05 19:14:28
Case7,2022-07-05 20:18:22
Case8,2022-07-05 21:56:57
Case9,2022-07-05 22:18:08
Case10,2022-07-05 23:46:26
Case11,2022-07-06 01:40:47
Case12,2022-07-06 02:57:03
Case13,2022-07-06 03:47:07
Case14,2022-07-06 04:53:58
Case15,2022-07-06 05:33:48
Case16,2022-07-06 06:01:11
Case17,2022-07-06 07:34:09
Case18,2022-07-06 08:00:19
Case19,2022-07-06 10:44:50
Case20,2022-07-06 11:48:42
Case21,2022-07-06 12:01:48
Case22,2022-07-06 13:54:34
Case23,2022-07-06 14:50:21
Case24,2022-07-06 15:54:13
Case25,2022-07-06 16:37:12
Case26,2022-07-06 17:33:58
Case27,2022-07-06 18:07:56
Case28,2022-07-06 19:08:27
Case29,2022-07-06 20:08:23
Case30,2022-07-06 21:09:52
Case31,2022-07-06 22:25:26
Case32,2022-07-06 23:22:19
Case33,2022-07-07 01:25:48
Case34,2022-07-07 02:51:46
Case35,2022-07-07 03:28:53
Case36,2022-07-07 04:40:02
Case37,2022-07-07 05:03:01
Case38,2022-07-07 06:02:17
Case39,2022-07-07 07:51:54
Case40,2022-07-07 08:50:17
Case41,2022-07-07 09:07:07
Case42,2022-07-07 10:50:33
Case43,2022-07-07 12:42:29
Case44,2022-07-07 13:12:06
Case45,2022-07-07 14:37:51
Case46,2022-07-07 15:40:10
Case47,2022-07-07 16:02:35
Case48,2022-07-07 17:59:28
Case49,2022-07-07 18:35:47
Case50,2022-07-07 19:58:13
Case51,2022-07-07 20:39:16
Case52,2022-07-07 21:35:48
Case53,2022-07-07 23:17:11
Case54,2022-07-08 00:29:56
Case55,2022-07-08 01:55:56
Case56,2022-07-08 02:32:54
Case57,2022-07-08 03:03:40
Case58,2022-07-08 04:28:25
Case59,2022-07-08 05:39:57
Case60,2022-07-08 05:59:46
Case61,2022-07-08 07:05:57
Case62,2022-07-08 08:41:24
Case63,2022-07-08 09:28:24
Case64,2022-07-08 10:29:45
Case65,2022-07-08 11:47:08
Case66,2022-07-08 12:58:17
Case67,2022-07-08 13:14:34
Case68,2022-07-08 14:44:47
Case69,2022-07-08 15:35:29
Case70,2022-07-08 16:07:59
Case71,2022-07-08 17:38:02
Case72,2022-07-08 18:10:40
Case73,2022-07-08 19:53:53
Case74,2022-07-08 20:52:11
Case75,2022-07-08 21:31:41
Case76,2022-07-08 22:01:48
Case77,2022-07-08 23:19:15
Case78,2022-07-09 00:08:45
Case79,2022-07-09 01:45:11
Case80,2022-07-09 02:30:34
Case81,2022-07-09 03:26:33
Case82,2022-07-09 04:24:15
Case83,2022-07-09 05:34:55
Case84,2022-07-09 05:59:46
Case85,2022-07-09 07:19:47
Case86,2022-07-09 08:47:38
Case87,2022-07-09 09:05:34
Case88,2022-07-09 10:08:29
Case89,2022-07-09 11:09:29
Case90,2022-07-09 12:13:59
Case91,2022-07-09 13:31:28
Case92,2022-07-09 14:56:56
Case93,2022-07-09 15:42:02
Case94,2022-07-09 16:18:49
Case95,2022-07-09 17:42:32
Case96,2022-07-09 18:37:07
Case97,2022-07-09 19:04:21
Case98,2022-07-09 20:20:31
Case99,2022-07-09 21:12:36
