caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case5,W_Afhandelen leads,res_fa8482b8-b2c7-456d-bb30-d1705266caf7,Role 1,2012-02-13 20:39:20,290,1,0.0,2012-02-13 20:36:29
Case1,W_Nabellen offertes,res_23a43bd3-7758-492d-b2a6-4c5b76f282da,Role 1,2012-02-13 20:46:59,291,0,0.0,2012-02-13 20:44:08
Case4,W_Afhandelen leads,res_d27fa9a3-fa06-42e3-9f0b-f9348210e91f,Role 1,2012-02-13 20:52:26,291,1,0.0,2012-02-13 20:49:35
Case6,W_Afhandelen leads,res_d27fa9a3-fa06-42e3-9f0b-f9348210e91f,Role 1,2012-02-13 20:54:35,292,2,0.030303030303030304,2012-02-13 20:51:45
Case2,W_Afhandelen leads,res_e7704c50-a896-42ca-884c-c1c2b84e34c8,Role 1,2012-02-13 21:30:51,293,1,0.0,2012-02-13 21:28:00
Case3,W_Beoordelen fraude,res_e7704c50-a896-42ca-884c-c1c2b84e34c8,Role 6,2012-02-13 21:31:27,294,0,0.0,2012-02-13 21:28:35
Case4,W_Nabellen offertes,res_26912f1f-a61c-44ae-88ec-04bf78245ab7,Role 1,2012-02-13 21:45:23,293,0,0.0,2012-02-13 21:42:53
Case5,W_Completeren aanvraag,res_97f33e51-d9ca-4704-8489-e3bb116ae035,Role 1,2012-02-13 21:51:41,293,1,0.0,2012-02-13 21:49:05
Case7,W_Beoordelen fraude,res_e7704c50-a896-42ca-884c-c1c2b84e34c8,Role 6,2012-02-13 21:56:43,293,0,0.0,2012-02-13 21:53:51
Case9,W_Completeren aanvraag,res_526333a0-e44e-4644-ba5c-f9b171c1673c,Role 1,2012-02-13 22:16:28,293,1,0.0,2012-02-13 22:13:39
Case8,W_Completeren aanvraag,res_d27fa9a3-fa06-42e3-9f0b-f9348210e91f,Role 1,2012-02-13 22:23:33,294,1,0.0,2012-02-13 22:20:44
Case10,W_Afhandelen leads,res_cda3842d-956e-4fea-9f05-873775f5d0bc,Role 1,2012-02-13 22:28:21,294,1,0.0,2012-02-13 22:25:30
Case2,W_Afhandelen leads,res_0aebed78-f037-429a-9e29-e957125a51e7,Role 1,2012-02-13 22:34:20,294,1,0.0,2012-02-13 22:31:40
