caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case2,W_Nabellen offertes,res_15656345-6459-4ee3-bd32-9d65714608a0,Role 1,2012-02-13 20:44:27,290,0,0.0,2012-02-13 20:41:36
Case3,W_Afhandelen leads,res_a2bd42f8-4885-4dff-9d8b-dc400d67eaf1,Role 1,2012-02-13 20:48:32,291,1,0.0,2012-02-13 20:45:41
Case1,W_Nabellen offertes,res_15656345-6459-4ee3-bd32-9d65714608a0,Role 1,2012-02-13 21:19:13,291,0,0.0,2012-02-13 21:16:22
Case4,W_Completeren aanvraag,res_02b07025-8076-4a19-bf18-1fb495afe2ea,Role 1,2012-02-13 21:56:27,291,1,0.0,2012-02-13 21:53:38
Case5,W_Completeren aanvraag,res_79f2425a-0f8c-4c3f-a7f1-15cb981261d9,Role 1,2012-02-13 22:06:42,292,1,0.0,2012-02-13 22:03:53
Case7,W_Afhandelen leads,res_79f2425a-0f8c-4c3f-a7f1-15cb981261d9,Role 1,2012-02-13 22:08:00,293,1,0.030303030303030304,2012-02-13 22:05:09
Case6,W_Nabellen offertes,res_032ec963-26ea-4359-8d56-465438cbe5eb,Role 1,2012-02-13 22:34:47,293,0,0.0,2012-02-13 22:31:57
Case5,W_Nabellen offertes,res_8aed29e7-e8dd-450a-8e03-d3718e4a276b,Role 1,2012-02-13 22:59:41,292,0,0.0,2012-02-13 22:57:14
Case4,W_Afhandelen leads,res_8aed29e7-e8dd-450a-8e03-d3718e4a276b,Role 1,2012-02-13 22:59:53,292,1,0.030303030303030304,2012-02-13 22:57:15
Case8,W_Afhandelen leads,res_251c2260-de70-452e-abe6-5b7dd1fd35b0,Role 1,2012-02-13 23:20:22,291,1,0.0,2012-02-13 23:17:32
Case8,W_Completeren aanvraag,res_924dad17-ded6-4f98-b9a4-fcb265672b72,Role 1,2012-02-14 00:32:45,291,1,0.0,2012-02-14 00:30:09
Case9,W_Completeren aanvraag,res_19ee74ba-bfff-44e9-b41f-872b8b31d87e,Role 1,2012-02-14 00:40:09,292,1,0.0,2012-02-14 00:37:18
Case10,W_Completeren aanvraag,res_4e10988c-e965-4ddc-83a7-6d1289ecf346,Role 1,2012-02-14 01:00:42,293,1,0.0,2012-02-14 00:57:52
Case11,W_Completeren aanvraag,res_17006546-5101-4068-8038-267d8cb27582,Role 1,2012-02-14 01:05:15,294,1,0.0,2012-02-14 01:02:25
Case12,W_Beoordelen fraude,res_9e69ef3e-ad6a-4671-933d-d3763afb4ba3,Role 6,2012-02-14 01:33:11,295,0,0.0,2012-02-14 01:30:21
Case13,W_Nabellen offertes,res_0b4907ed-4c7d-4627-b4ab-64d4ce182c3e,Role 1,2012-02-14 01:57:16,295,0,0.0,2012-02-14 01:54:23
Case14,W_Nabellen offertes,res_729873dc-2373-4b0d-a908-7ea66c61b679,Role 1,2012-02-14 02:56:41,295,0,0.0,2012-02-14 02:53:48
Case10,W_Beoordelen fraude,res_9e69ef3e-ad6a-4671-933d-d3763afb4ba3,Role 6,2012-02-14 02:59:49,294,0,0.0,2012-02-14 02:56:55
Case16,W_Afhandelen leads,res_729873dc-2373-4b0d-a908-7ea66c61b679,Role 1,2012-02-14 03:58:31,294,1,0.0,2012-02-14 03:55:40
Case15,W_Completeren aanvraag,res_924dad17-ded6-4f98-b9a4-fcb265672b72,Role 1,2012-02-14 04:02:51,295,1,0.0,2012-02-14 04:00:01
Case17,W_Beoordelen fraude,res_9e69ef3e-ad6a-4671-933d-d3763afb4ba3,Role 6,2012-02-14 04:25:07,296,0,0.0,2012-02-14 04:22:17
Case16,W_Completeren aanvraag,res_5d5cee6a-4088-4883-a754-cb73f9440821,Role 1,2012-02-14 04:56:41,295,1,0.0,2012-02-14 04:54:04
Case18,W_Afhandelen leads,res_394ae5ce-e170-48b1-9778-bade8c9ea605,Role 1,2012-02-14 05:06:36,295,1,0.0,2012-02-14 05:03:45
Case19,W_Afhandelen leads,res_394ae5ce-e170-48b1-9778-bade8c9ea605,Role 1,2012-02-14 05:07:51,296,2,0.030303030303030304,2012-02-14 05:05:02
Case18,W_Completeren aanvraag,res_394ae5ce-e170-48b1-9778-bade8c9ea605,Role 1,2012-02-14 06:02:30,296,1,0.0,2012-02-14 05:59:54
Case19,W_Completeren aanvraag,res_71090417-67b1-4234-aa9e-74398262ee9b,Role 1,2012-02-14 06:06:04,295,1,0.0,2012-02-14 06:03:29
Case20,W_Completeren aanvraag,res_02b07025-8076-4a19-bf18-1fb495afe2ea,Role 1,2012-02-14 06:52:48,296,1,0.0,2012-02-14 06:49:59
Case20,W_Beoordelen fraude,res_9e69ef3e-ad6a-4671-933d-d3763afb4ba3,Role 6,2012-02-14 08:51:56,296,0,0.0,2012-02-14 08:49:00
Case24,W_Afhandelen leads,res_16847524-c46b-4399-aa53-71b377b6441b,Role 1,2012-02-14 09:03:20,296,1,0.0,2012-02-14 09:00:30
Case25,W_Completeren aanvraag,res_71090417-67b1-4234-aa9e-74398262ee9b,Role 1,2012-02-14 09:10:56,296,1,0.0,2012-02-14 09:08:08
Case21,W_Completeren aanvraag,res_af3ede9e-785f-47e4-b992-9353442050be,Role 1,2012-02-14 09:26:19,297,1,0.0,2012-02-14 09:23:31
Case22,W_Afhandelen leads,res_032ec963-26ea-4359-8d56-465438cbe5eb,Role 1,2012-02-14 09:32:35,297,1,0.0,2012-02-14 09:29:45
