caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case1,W_Afhandelen leads,res_8226182a-90d0-4f3d-804a-bca148a4606f,Role 1,2012-02-13 20:56:30,290,1,0.0,2012-02-13 20:53:39
Case2,W_Afhandelen leads,res_062bcd88-d7f2-400c-ba24-21565d4ccd44,Role 1,2012-02-13 21:11:50,291,1,0.0,2012-02-13 21:08:59
Case6,W_Completeren aanvraag,res_3dd82bd8-09fc-4b33-b990-42136e963b1f,Role 1,2012-02-13 21:28:30,292,1,0.0,2012-02-13 21:25:41
Case4,W_Afhandelen leads,res_1c368c67-7a1a-44c2-aba9-53b0d5030fd8,Role 1,2012-02-13 21:31:21,293,1,0.030303030303030304,2012-02-13 21:28:29
Case3,W_Nabellen offertes,res_1c368c67-7a1a-44c2-aba9-53b0d5030fd8,Role 1,2012-02-13 21:32:22,294,0,0.030303030303030304,2012-02-13 21:29:31
Case1,W_Completeren aanvraag,res_a6dfc5df-9b86-426c-aa57-da0faabd199c,Role 1,2012-02-13 22:08:50,292,1,0.0,2012-02-13 22:06:15
Case2,W_Completeren aanvraag,res_e30ebfc9-7c52-4c2b-a13d-714626c15a67,Role 1,2012-02-13 22:24:12,291,1,0.0,2012-02-13 22:21:37
Case9,W_Completeren aanvraag,res_8e137b2a-6a83-4c0c-b4d8-3b46299da7b8,Role 1,2012-02-13 22:27:22,292,1,0.0,2012-02-13 22:24:33
Case7,W_Afhandelen leads,res_8e137b2a-6a83-4c0c-b4d8-3b46299da7b8,Role 1,2012-02-13 22:28:39,293,1,0.030303030303030304,2012-02-13 22:25:48
Case10,W_Completeren aanvraag,res_a6dfc5df-9b86-426c-aa57-da0faabd199c,Role 1,2012-02-13 22:45:20,293,1,0.0,2012-02-13 22:42:31
Case11,W_Completeren aanvraag,res_1e8e0e1a-24c9-4320-b3f9-56f973513e14,Role 1,2012-02-13 22:57:55,294,1,0.0,2012-02-13 22:55:06
Case14,W_Afhandelen leads,res_1e8e0e1a-24c9-4320-b3f9-56f973513e14,Role 1,2012-02-13 22:59:45,295,1,0.030303030303030304,2012-02-13 22:56:54
Case12,W_Completeren aanvraag,res_028ddc19-32fe-4324-bc4f-13a0b8de248a,Role 1,2012-02-13 23:27:29,294,1,0.0,2012-02-13 23:24:41
